,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
258,Jordan McLaughlin,MIN,34,17,17,15.7,6814.1,1.29,0.71,0.58,4.59,5.23,3.99
259,Jordan Nwora,IND,50,33,17,17.3,7101.7,1.35,0.73,0.62,4.37,4.65,4.07
260,Jordan Poole,GSW,70,35,35,30.6,11822.7,2.24,1.28,0.96,4.09,4.73,3.48
261,Jordan Schakel,WAS,2,0,2,3.1,1360.0,0.26,0.13,0.13,4.38,5.43,5.11
262,Jose Alvarado,NOP,61,30,31,21.5,9076.8,1.72,0.9,0.82,4.47,4.7,4.25
263,Josh Christopher,HOU,52,12,40,11.4,4589.0,0.87,0.47,0.4,4.26,4.56,3.95
264,Josh Giddey,OKC,65,29,36,30.8,12519.0,2.37,1.27,1.11,4.33,4.75,3.94
265,Josh Green,DAL,51,25,26,25.5,10762.5,2.04,1.08,0.96,4.46,4.59,4.32
266,Josh Hart,NYK,65,36,29,32.7,12702.0,2.41,1.29,1.12,4.1,4.33,3.86
267,Josh Minott,MIN,13,6,7,5.8,2549.9,0.48,0.26,0.23,4.6,5.27,4.0
268,Josh Okogie,PHX,60,31,29,17.6,7181.2,1.36,0.69,0.67,4.31,4.35,4.28
269,Josh Richardson,NOP,52,15,37,24.2,9954.0,1.89,1.04,0.84,4.33,4.83,3.85
270,Joshua Primo,SAS,4,3,1,23.3,9947.0,1.88,1.08,0.81,4.47,5.07,3.87
271,Jrue Holiday,MIL,58,43,15,33.1,12888.5,2.44,1.3,1.14,4.16,4.53,3.81
272,Juan Toscano-Anderson,UTA,39,15,24,11.9,5025.2,0.95,0.51,0.44,4.45,4.82,4.09
273,Juancho Hernangomez,TOR,42,20,22,14.6,6144.1,1.16,0.61,0.55,4.46,4.63,4.28
274,Julian Champagnie,SAS,5,3,2,7.5,3048.4,0.58,0.33,0.25,4.29,4.85,3.68
275,Julius Randle,NYK,71,41,30,35.9,13323.9,2.52,1.4,1.13,3.93,4.19,3.64
276,Justin Champagnie,TOR,3,2,1,3.6,1492.3,0.28,0.14,0.15,4.05,4.31,3.82
277,Justin Holiday,DAL,39,17,22,15.5,6332.5,1.2,0.65,0.55,4.29,4.69,3.9
278,Justin Jackson,BOS,23,15,8,4.7,1817.5,0.34,0.19,0.16,4.07,4.3,3.83
279,Justise Winslow,POR,29,15,14,26.8,10341.1,1.96,1.06,0.9,4.08,4.27,3.88
280,Jusuf Nurkic,POR,50,23,27,26.7,9689.1,1.84,0.98,0.85,3.87,4.11,3.62
281,KZ Okpala,SAC,35,19,16,7.1,3074.9,0.58,0.3,0.28,4.54,4.82,4.28
282,Kai Jones,CHA,37,9,28,9.9,4022.2,0.76,0.41,0.36,4.24,4.49,3.99
283,Karl-Anthony Towns,MIN,21,10,11,33.8,12664.4,2.4,1.22,1.18,3.99,4.18,3.82
284,Kawhi Leonard,LAC,42,27,15,33.5,13053.1,2.47,1.37,1.1,4.12,4.46,3.78
285,Keegan Murray,SAC,67,41,26,29.5,12053.8,2.28,1.21,1.07,4.35,4.76,3.97
286,Keita Bates-Diop,SAS,54,14,40,21.4,8862.0,1.68,0.91,0.77,4.39,4.79,4.0
287,Keldon Johnson,SAS,58,15,43,32.8,13007.8,2.46,1.36,1.1,4.21,4.7,3.73
288,Kelly Olynyk,UTA,57,26,31,28.2,10854.3,2.06,1.14,0.91,4.07,4.47,3.67
289,Kelly Oubre Jr.,CHA,46,15,31,32.6,12905.9,2.44,1.3,1.14,4.19,4.49,3.9
290,Kemba Walker,DAL,9,5,4,16.0,6018.7,1.14,0.64,0.5,4.01,4.4,3.6
291,Kendall Brown,IND,6,1,5,6.7,3001.2,0.57,0.29,0.28,4.59,4.81,4.4
292,Kendrick Nunn,WAS,59,28,31,13.7,5398.2,1.02,0.55,0.47,4.2,4.52,3.88
293,Kennedy Chandler,MEM,30,19,11,8.1,3181.9,0.6,0.32,0.28,4.13,4.35,3.91
294,Kenneth Lofton Jr.,MEM,15,10,5,4.6,1677.7,0.32,0.17,0.15,3.86,4.07,3.63
295,Kenrich Williams,OKC,53,26,27,22.8,9217.1,1.75,0.91,0.83,4.29,4.64,3.97
296,Kentavious Caldwell-Pope,DEN,67,46,21,31.6,11720.2,2.22,1.15,1.07,3.94,4.12,3.77
297,Kenyon Martin Jr.,HOU,70,18,52,27.4,9827.4,1.86,0.98,0.88,3.8,3.89,3.7
298,Keon Ellis,SAC,10,5,5,3.6,1501.0,0.28,0.14,0.14,4.21,4.23,4.19
299,Keon Johnson,POR,37,13,24,9.1,3689.2,0.7,0.37,0.33,4.21,4.39,3.99
300,Kessler Edwards,SAC,23,11,12,8.4,3506.8,0.66,0.35,0.32,4.37,4.63,4.12
301,Kevin Durant,PHX,42,29,13,35.7,12340.5,2.34,1.25,1.09,3.68,3.97,3.38
302,Kevin Huerter,SAC,66,39,27,29.6,12101.0,2.29,1.24,1.06,4.35,4.83,3.9
303,Kevin Knox II,POR,52,10,42,12.5,5069.7,0.96,0.52,0.44,4.28,4.7,3.88
304,Kevin Love,MIA,52,29,23,20.3,7312.4,1.38,0.75,0.64,3.83,3.99,3.67
305,Kevin Porter Jr.,HOU,48,15,33,33.9,13135.4,2.49,1.35,1.14,4.11,4.33,3.88
306,Kevon Harris,ORL,28,10,18,12.3,4890.0,0.93,0.48,0.45,4.18,4.23,4.14
307,Kevon Looney,GSW,70,35,35,23.6,8936.6,1.69,0.88,0.82,4.04,4.22,3.86
308,Khem Birch,SAS,20,9,11,8.1,3237.9,0.61,0.33,0.29,4.26,4.58,3.89
309,Khris Middleton,MIL,26,20,6,23.7,9142.9,1.73,0.94,0.79,4.09,4.51,3.68
310,Killian Hayes,DET,64,15,49,27.1,10491.3,1.99,1.08,0.91,4.13,4.46,3.79
311,Kira Lewis Jr.,NOP,21,8,13,10.4,4416.2,0.84,0.44,0.4,4.49,4.78,4.22
312,Klay Thompson,GSW,58,30,28,33.1,13017.7,2.47,1.35,1.12,4.18,4.69,3.7
313,Kris Dunn,UTA,9,4,5,22.2,9066.0,1.72,0.91,0.81,4.27,4.68,3.9
314,Kristaps Porzingis,WAS,60,25,35,32.7,11968.4,2.27,1.24,1.03,3.89,4.13,3.63
315,Kyle Anderson,MIN,58,29,29,27.6,10532.8,1.99,1.06,0.94,4.05,4.36,3.74
316,Kyle Kuzma,WAS,63,29,34,35.0,13543.4,2.57,1.42,1.14,4.09,4.44,3.73
317,Kyle Lowry,MIA,47,24,23,32.8,11438.5,2.17,1.19,0.97,3.7,4.0,3.4
318,Kyrie Irving,DAL,52,30,22,37.2,13705.3,2.6,1.4,1.2,3.92,4.28,3.57
319,LaMelo Ball,CHA,36,13,23,35.2,14639.6,2.77,1.52,1.26,4.41,4.94,3.91
320,Lamar Stevens,CLE,53,33,20,18.2,7083.4,1.34,0.69,0.65,4.12,4.2,4.05
321,Landry Shamet,PHX,30,14,16,21.4,9079.9,1.72,0.97,0.75,4.48,5.05,3.91
322,Larry Nance Jr.,NOP,53,25,28,21.8,8369.1,1.59,0.84,0.74,4.02,4.33,3.72
323,Lauri Markkanen,UTA,62,31,31,34.4,13301.2,2.52,1.39,1.13,4.08,4.43,3.71
324,LeBron James,LAL,47,24,23,36.1,12591.9,2.38,1.3,1.09,3.72,4.09,3.36
325,Leandro Bolmaro,UTA,14,8,6,4.9,2116.3,0.4,0.21,0.19,4.49,4.73,4.24
326,Lindell Wigginton,MIL,2,1,1,1.5,601.5,0.11,0.05,0.07,3.73,5.15,2.93
327,Lindy Waters III,OKC,33,16,17,12.1,5082.0,0.96,0.52,0.45,4.44,4.92,4.01
328,Lonnie Walker IV,LAL,51,23,28,24.5,9246.9,1.75,0.9,0.85,4.06,4.23,3.9
329,Luguentz Dort,OKC,63,31,32,30.3,12066.0,2.29,1.19,1.09,4.23,4.57,3.91
330,Luka Doncic,DAL,57,31,26,36.3,12506.4,2.37,1.35,1.01,3.66,4.05,3.24
331,Luka Garza,MIN,25,14,11,9.3,4059.0,0.77,0.41,0.36,4.59,4.94,4.3
332,Luke Kennard,MEM,48,28,20,21.0,8294.2,1.57,0.85,0.72,4.17,4.54,3.8
333,Luke Kornet,BOS,58,37,21,11.5,4575.1,0.87,0.46,0.4,4.2,4.42,3.98
334,Malachi Flynn,TOR,45,23,22,13.2,5362.8,1.02,0.55,0.47,4.27,4.59,3.94
335,Malaki Branham,SAS,53,11,42,22.8,9502.4,1.8,0.99,0.81,4.41,4.89,3.94
336,Malcolm Brogdon,BOS,59,41,18,25.8,9694.2,1.84,1.02,0.81,3.98,4.41,3.54
337,Malcolm Hill,CHI,4,3,1,2.0,740.5,0.14,0.07,0.07,4.18,4.46,3.92
338,Malik Beasley,LAL,70,36,34,26.7,9961.0,1.89,1.04,0.85,3.94,4.24,3.62
339,Malik Monk,SAC,66,41,25,22.6,9204.0,1.74,0.95,0.79,4.28,4.84,3.76
340,Mamadi Diakite,CLE,18,13,5,6.7,2539.9,0.48,0.25,0.23,4.01,4.19,3.82
341,MarJon Beauchamp,MIL,42,28,14,13.8,5654.7,1.07,0.56,0.51,4.35,4.53,4.17
342,Marcus Morris Sr.,LAC,60,33,27,28.2,10068.8,1.91,1.02,0.89,3.8,4.01,3.58
343,Marcus Smart,BOS,54,38,16,32.5,11437.1,2.17,1.16,1.01,3.75,4.05,3.45
344,Mark Williams,CHA,37,15,22,17.7,6990.1,1.32,0.68,0.65,4.2,4.46,3.95
345,Markelle Fultz,ORL,49,23,26,29.9,12576.5,2.38,1.27,1.11,4.48,4.86,4.12
346,Markieff Morris,DAL,32,16,16,9.7,3559.5,0.67,0.36,0.32,3.89,3.98,3.77
347,Marko Simonovic,CHI,2,0,2,1.8,692.0,0.13,0.06,0.07,4.51,3.82,2.48
348,Marvin Bagley III,DET,33,6,27,22.6,8951.0,1.7,0.9,0.79,4.25,4.41,4.08
349,Mason Plumlee,LAC,67,21,46,27.3,10882.5,2.06,1.11,0.95,4.25,4.59,3.91
350,Matisse Thybulle,POR,63,36,27,15.8,6347.6,1.2,0.61,0.6,4.25,4.29,4.2
351,Matt Ryan,MIN,32,14,18,9.5,3883.2,0.74,0.39,0.34,4.3,4.72,3.91
352,Matthew Dellavedova,SAC,27,16,11,6.6,2786.8,0.53,0.29,0.24,4.45,5.05,3.89
353,Max Christie,LAL,38,16,22,13.3,5569.9,1.05,0.56,0.5,4.42,4.7,4.14
354,Max Strus,MIA,69,36,33,29.0,11919.7,2.26,1.29,0.97,4.36,4.9,3.79
355,Maxi Kleber,DAL,29,17,12,25.6,9534.3,1.81,0.97,0.83,3.92,4.11,3.73
356,McKinley Wright IV,DAL,24,13,11,11.6,4780.9,0.91,0.48,0.43,4.36,4.66,4.11
357,Meyers Leonard,MIL,6,5,1,8.5,3134.3,0.59,0.32,0.27,3.97,4.12,3.6
358,Mfiondu Kabengele,BOS,2,1,1,7.0,2422.0,0.46,0.26,0.2,3.56,3.92,3.19
359,Micah Potter,UTA,3,2,1,4.8,2103.3,0.4,0.22,0.18,4.68,4.42,4.15
360,Michael Foster Jr.,PHI,1,1,0,1.0,356.0,0.07,0.05,0.02,5.13,0.0,0.0
361,Michael Porter Jr.,DEN,53,36,17,28.9,10892.9,2.06,1.07,1.0,4.02,4.15,3.9
362,Mikal Bridges,BKN,71,36,35,36.0,14420.8,2.73,1.47,1.26,4.25,4.56,3.95
363,Mike Conley,MIN,56,27,29,30.2,11858.3,2.25,1.23,1.01,4.16,4.48,3.81
364,Mike Muscala,BOS,52,24,28,14.9,6256.3,1.18,0.65,0.53,4.42,4.99,3.88
365,Miles McBride,NYK,56,32,24,12.0,4966.8,0.94,0.5,0.44,4.35,4.52,4.17
366,Mitchell Robinson,NYK,49,29,20,27.3,10198.3,1.93,1.02,0.91,3.99,4.04,3.94
367,Mo Bamba,LAL,47,23,24,16.2,6052.5,1.15,0.62,0.53,3.99,4.2,3.76
368,Monte Morris,WAS,56,26,30,27.9,10787.5,2.04,1.15,0.9,4.11,4.5,3.7
369,Montrezl Harrell,PHI,51,32,19,12.3,4549.6,0.86,0.46,0.4,3.92,4.16,3.7
370,Moritz Wagner,ORL,49,22,27,20.4,8103.5,1.53,0.83,0.7,4.19,4.53,3.85
371,Moses Brown,BKN,34,16,18,8.5,3397.6,0.64,0.35,0.3,4.21,4.46,3.9
372,Moses Moody,GSW,53,28,25,13.1,5147.1,0.97,0.52,0.45,4.14,4.44,3.82
373,Moussa Diabate,LAC,18,8,10,9.5,4064.9,0.77,0.41,0.36,4.44,4.78,4.1
374,Myles Turner,IND,58,28,30,29.6,11223.3,2.13,1.12,1.01,4.04,4.36,3.73
375,Naji Marshall,NOP,65,31,34,24.7,9701.5,1.84,0.97,0.87,4.15,4.39,3.91
376,Nassir Little,POR,48,22,26,17.3,6887.1,1.3,0.71,0.6,4.19,4.41,3.96
377,Nathan Knight,MIN,35,17,18,8.0,3142.5,0.6,0.31,0.28,4.1,4.31,3.88
378,Naz Reid,MIN,62,28,34,18.1,7232.7,1.37,0.72,0.65,4.23,4.59,3.88
379,Neemias Queta,SAC,4,1,3,6.1,2631.0,0.5,0.25,0.24,4.44,4.58,4.3
380,Nerlens Noel,BKN,17,4,13,11.4,4443.7,0.84,0.44,0.4,4.07,4.4,3.75
381,Nic Claxton,BKN,65,35,30,29.5,11734.9,2.22,1.15,1.07,4.25,4.51,4.0
382,Nick Richards,CHA,57,17,40,18.1,7556.9,1.43,0.77,0.67,4.44,4.73,4.13
383,Nickeil Alexander-Walker,MIN,48,22,26,15.4,6557.6,1.24,0.68,0.56,4.48,4.87,4.09
384,Nicolas Batum,LAC,66,37,29,21.8,8674.1,1.64,0.84,0.8,4.17,4.23,4.11
385,Nikola Jokic,DEN,62,44,18,33.9,12160.9,2.3,1.25,1.05,3.83,4.2,3.47
386,Nikola Jovic,MIA,15,7,8,13.6,5507.7,1.04,0.57,0.47,4.3,4.76,3.89
387,Nikola Vucevic,CHI,68,31,37,34.0,12294.5,2.33,1.21,1.12,3.85,4.08,3.63
388,Noah Vonleh,BOS,23,17,6,7.5,2963.3,0.56,0.31,0.25,4.19,4.62,3.77
389,Norman Powell,LAC,54,27,27,25.8,10178.8,1.93,1.05,0.88,4.14,4.46,3.82
390,O.G. Anunoby,TOR,56,27,29,35.7,13533.1,2.56,1.32,1.24,4.02,4.16,3.87
391,Obi Toppin,NYK,56,31,25,14.4,6105.9,1.16,0.62,0.54,4.48,4.8,4.15
392,Ochai Agbaji,UTA,46,25,21,17.6,7176.9,1.36,0.73,0.63,4.3,4.64,3.96
393,Olivier Sarr,OKC,3,1,2,10.7,4547.0,0.86,0.48,0.38,4.52,4.97,4.08
394,Omer Yurtseven,MIA,3,2,1,8.4,3466.0,0.66,0.36,0.3,4.41,4.28,4.57
395,Onyeka Okongwu,ATL,68,35,33,23.6,9183.1,1.74,0.89,0.85,4.14,4.31,3.97
396,Orlando Robinson,MIA,29,17,12,13.7,5452.7,1.03,0.55,0.48,4.23,4.29,4.2
397,Oshae Brissett,IND,54,24,30,16.2,6637.4,1.26,0.68,0.58,4.32,4.7,3.95
398,Otto Porter Jr.,TOR,8,4,4,18.3,7313.4,1.39,0.74,0.65,4.24,4.52,3.96
399,Ousmane Dieng,OKC,27,14,13,16.1,6499.4,1.23,0.66,0.57,4.28,4.74,3.84
400,P.J. Tucker,PHI,66,44,22,25.8,9898.1,1.87,0.97,0.9,4.11,4.19,4.02
401,P.J. Washington,CHA,67,20,47,32.8,13044.8,2.47,1.35,1.12,4.24,4.71,3.79
402,PJ Dozier,SAC,8,7,1,1.8,740.0,0.14,0.08,0.06,4.23,4.62,3.85
403,Paolo Banchero,ORL,63,25,38,33.8,13211.9,2.5,1.36,1.14,4.15,4.58,3.74
404,Pascal Siakam,TOR,60,29,31,37.5,14320.8,2.71,1.49,1.23,4.05,4.47,3.63
405,Pat Connaughton,MIL,52,36,16,24.7,9903.1,1.88,1.01,0.87,4.28,4.66,3.91
406,Patrick Baldwin Jr.,GSW,25,10,15,8.2,3352.4,0.63,0.35,0.28,4.31,4.79,3.83
407,Patrick Beverley,CHI,55,27,28,27.3,10657.4,2.02,1.05,0.97,4.19,4.4,3.99
408,Patrick Williams,CHI,68,31,37,28.5,11385.6,2.16,1.12,1.04,4.27,4.58,3.98
409,Patty Mills,BKN,38,18,20,13.6,5499.2,1.04,0.56,0.48,4.34,4.67,4.0
410,Paul George,LAC,53,31,22,34.6,12943.4,2.45,1.35,1.1,3.97,4.33,3.61
411,Paul Reed,PHI,56,37,19,10.1,4217.4,0.8,0.43,0.37,4.41,4.68,4.14
412,Payton Pritchard,BOS,45,30,15,12.5,5122.1,0.97,0.52,0.45,4.33,4.58,4.05
413,Peyton Watson,DEN,14,9,5,3.2,1291.6,0.24,0.14,0.11,4.19,4.65,3.93
414,Precious Achiuwa,TOR,45,24,21,21.8,8584.2,1.63,0.86,0.77,4.16,4.33,3.98
415,Quentin Grimes,NYK,60,35,25,29.3,11130.0,2.11,1.13,0.97,4.04,4.15,3.9
416,Quenton Jackson,WAS,3,2,1,2.6,1135.3,0.22,0.13,0.09,4.2,4.9,4.88
417,R.J. Hampton,DET,37,8,29,15.0,6180.5,1.17,0.64,0.53,4.36,4.66,4.07
418,RJ Barrett,NYK,64,36,28,34.1,13553.8,2.57,1.4,1.16,4.22,4.5,3.91
419,Raul Neto,CLE,45,30,15,10.0,3856.2,0.73,0.39,0.34,4.08,4.19,3.93
420,Reggie Bullock,DAL,68,35,33,30.5,11499.5,2.18,1.15,1.03,4.0,4.05,3.94
421,Reggie Jackson,DEN,61,33,28,24.9,9410.7,1.78,0.98,0.8,4.02,4.34,3.69
422,Richaun Holmes,SAC,35,18,17,8.7,3382.1,0.64,0.32,0.32,4.08,4.26,3.92
423,Ricky Rubio,CLE,24,17,7,17.1,6870.0,1.3,0.72,0.58,4.23,4.61,3.86
424,Robert Covington,LAC,38,15,23,16.4,6156.2,1.17,0.63,0.54,3.92,4.23,3.62
425,Robert Williams III,BOS,28,18,10,24.2,9176.5,1.74,0.93,0.81,4.03,4.27,3.77
426,Robin Lopez,CLE,34,24,10,7.5,2839.8,0.54,0.3,0.24,4.01,4.2,3.79
427,Rodney McGruder,DET,30,4,26,15.3,6472.6,1.23,0.66,0.57,4.49,4.8,4.16
428,Romeo Langford,SAS,34,10,24,20.2,8476.6,1.61,0.83,0.77,4.45,4.69,4.2
429,Ron Harper Jr.,TOR,4,2,2,3.5,1382.0,0.26,0.14,0.12,3.88,5.04,3.6
430,Royce O'Neale,BKN,66,36,30,32.2,12439.5,2.36,1.29,1.07,4.12,4.59,3.67
431,Rudy Gay,UTA,53,27,26,14.6,5678.6,1.08,0.58,0.5,4.1,4.37,3.83
432,Rudy Gobert,MIN,59,27,32,30.5,11948.9,2.26,1.19,1.08,4.16,4.44,3.89
433,Rui Hachimura,LAL,53,29,24,23.9,9498.7,1.8,0.97,0.83,4.2,4.5,3.89
434,Russell Westbrook,LAC,61,29,32,28.8,10593.5,2.01,1.1,0.91,3.91,4.36,3.47
435,Ryan Arcidiacono,POR,16,8,8,5.4,2306.9,0.44,0.25,0.19,4.49,4.93,4.01
436,Ryan Rollins,GSW,12,5,7,5.2,2199.4,0.42,0.22,0.19,4.47,4.7,4.23
437,Saben Lee,PHX,22,14,8,13.7,5692.2,1.08,0.57,0.5,4.33,4.56,4.1
438,Saddiq Bey,ATL,64,18,46,28.3,10899.0,2.06,1.08,0.99,4.09,4.28,3.9
439,Sam Hauser,BOS,69,47,22,15.7,6744.9,1.28,0.71,0.56,4.55,4.99,4.08
440,Sam Merrill,CLE,2,2,0,4.2,1746.5,0.33,0.17,0.16,4.48,3.81,3.86
441,Sandro Mamukelashvili,SAS,31,19,12,11.5,4800.6,0.91,0.51,0.4,4.39,4.71,4.05
442,Santi Aldama,MEM,66,39,27,22.0,9121.8,1.73,0.91,0.82,4.4,4.65,4.15
443,Scottie Barnes,TOR,67,32,35,35.3,14189.4,2.69,1.44,1.25,4.26,4.58,3.93
444,Scotty Pippen Jr.,LAL,6,1,5,5.3,2216.3,0.42,0.22,0.2,4.32,4.71,3.96
445,Serge Ibaka,MIL,16,11,5,11.6,4277.7,0.81,0.45,0.36,3.9,4.03,3.69
446,Seth Curry,BKN,52,32,20,21.3,7997.0,1.51,0.82,0.7,3.96,4.25,3.67
447,Shaedon Sharpe,POR,69,30,39,20.2,8018.1,1.52,0.8,0.72,4.18,4.32,4.04
448,Shai Gilgeous-Alexander,OKC,59,29,30,35.6,13432.4,2.54,1.38,1.17,4.0,4.52,3.52
449,Shake Milton,PHI,65,47,18,20.3,7906.5,1.5,0.8,0.69,4.11,4.42,3.81
450,Simone Fontecchio,UTA,40,21,19,12.1,5088.8,0.96,0.54,0.43,4.43,4.9,3.95
451,Spencer Dinwiddie,BKN,68,35,33,34.4,12396.8,2.35,1.32,1.03,3.84,4.2,3.46
452,Stanley Johnson,SAS,29,5,24,15.8,6563.2,1.24,0.67,0.58,4.35,4.81,3.94
453,Stanley Umude,DET,1,0,1,2.1,932.0,0.18,0.08,0.09,4.66,6.81,3.54
454,Stephen Curry,GSW,44,21,23,35.1,13899.0,2.63,1.47,1.16,4.21,4.89,3.58
455,Sterling Brown,LAL,4,2,2,6.1,2630.8,0.5,0.26,0.24,4.45,4.38,4.54
456,Steven Adams,MEM,42,28,14,27.0,10210.8,1.93,1.01,0.92,4.02,4.19,3.85
457,Svi Mykhailiuk,CHA,22,11,11,6.8,2807.5,0.53,0.28,0.25,4.33,4.6,4.06
458,T.J. McConnell,IND,65,29,36,19.9,8733.6,1.65,0.88,0.77,4.62,5.02,4.23
459,T.J. Warren,PHX,34,20,14,15.9,6363.3,1.21,0.63,0.58,4.22,4.32,4.13
460,Taj Gibson,WAS,44,20,24,9.4,3613.9,0.68,0.37,0.32,4.02,4.14,3.91
461,Talen Horton-Tucker,UTA,55,27,28,18.5,7127.0,1.35,0.75,0.6,4.05,4.44,3.66
462,Tari Eason,HOU,70,18,52,20.6,8206.9,1.55,0.84,0.71,4.2,4.41,3.97
463,Taurean Prince,MIN,45,25,20,21.4,8343.1,1.58,0.83,0.75,4.09,4.4,3.8
464,Terance Mann,LAC,69,37,32,23.4,9430.2,1.79,0.94,0.84,4.26,4.42,4.11
465,Terence Davis,SAC,54,33,21,13.0,5423.9,1.03,0.53,0.49,4.41,4.79,4.07
466,Terrence Ross,PHX,51,20,31,21.8,8532.1,1.62,0.88,0.74,4.15,4.47,3.83
467,Terry Rozier,CHA,61,18,43,35.6,14454.0,2.74,1.51,1.22,4.33,4.79,3.87
468,Terry Taylor,CHI,28,10,18,8.3,3471.7,0.66,0.35,0.3,4.37,4.8,3.95
469,Thaddeus Young,TOR,54,23,31,14.7,5784.1,1.1,0.59,0.51,4.15,4.34,3.94
470,Thanasis Antetokounmpo,MIL,28,20,8,4.0,1626.1,0.31,0.17,0.14,4.22,4.3,4.14
471,Theo Maledon,CHA,36,10,26,16.1,6760.9,1.28,0.7,0.58,4.4,4.83,3.97
472,Theo Pinson,DAL,37,18,19,6.6,2660.1,0.5,0.27,0.24,4.16,4.4,3.92
473,Thomas Bryant,DEN,54,30,24,19.1,7311.0,1.38,0.74,0.65,4.1,4.4,3.81
474,Tim Hardaway Jr.,DAL,64,35,29,30.2,11198.2,2.12,1.16,0.96,3.94,4.18,3.68
475,Tobias Harris,PHI,64,43,21,32.9,12316.7,2.33,1.24,1.09,3.99,4.15,3.83
476,Tony Bradley,CHI,11,4,7,2.9,1232.5,0.23,0.12,0.12,4.35,4.68,4.07
477,Torrey Craig,PHX,67,37,30,25.3,10622.0,2.01,1.07,0.94,4.45,4.68,4.22
478,Trae Young,ATL,63,33,30,35.0,13164.7,2.49,1.37,1.12,3.98,4.45,3.52
479,Tre Jones,SAS,56,16,40,29.1,12312.2,2.33,1.28,1.06,4.48,4.93,4.04
480,Tre Mann,OKC,59,26,33,18.2,7362.9,1.39,0.75,0.65,4.29,4.63,3.95
481,Trendon Watford,POR,53,24,29,18.4,7012.5,1.33,0.73,0.6,4.02,4.32,3.71
482,Trent Forrest,ATL,18,6,12,13.3,5284.4,1.0,0.52,0.48,4.18,4.34,4.02
483,Trevelin Queen,IND,7,2,5,10.0,4149.6,0.79,0.43,0.36,4.4,5.01,3.83
484,Trevor Hudgins,HOU,5,0,5,5.7,2196.6,0.42,0.23,0.19,4.07,4.39,3.76
485,Trevor Keels,NYK,2,2,0,1.9,756.0,0.14,0.08,0.07,4.21,5.67,2.78
486,Trey Lyles,SAC,62,38,24,16.7,6921.8,1.31,0.69,0.62,4.34,4.69,4.01
487,Trey Murphy III,NOP,67,30,37,29.9,11844.1,2.24,1.15,1.09,4.21,4.42,4.01
488,Troy Brown Jr.,LAL,65,31,34,24.7,10017.9,1.9,0.99,0.9,4.34,4.58,4.1
489,Ty Jerome,GSW,44,21,23,18.5,7161.3,1.36,0.78,0.58,4.08,4.59,3.56
490,TyTy Washington Jr.,HOU,30,5,25,13.7,5159.7,0.98,0.53,0.44,3.98,4.29,3.66
491,Tyler Dorsey,DAL,3,2,1,2.8,909.3,0.17,0.09,0.08,3.35,3.97,2.72
492,Tyler Herro,MIA,57,31,26,35.3,14225.7,2.69,1.48,1.21,4.28,4.63,3.93
493,Tyrese Haliburton,IND,54,28,26,33.7,13582.9,2.57,1.44,1.14,4.28,4.91,3.68
494,Tyrese Martin,ATL,13,8,5,3.5,1437.5,0.27,0.15,0.12,4.21,4.48,3.93
495,Tyrese Maxey,PHI,50,34,16,32.9,13353.7,2.53,1.38,1.15,4.32,4.61,4.03
496,Tyus Jones,MEM,69,42,27,23.8,9697.9,1.84,0.99,0.84,4.31,4.69,3.95
497,Udoka Azubuike,UTA,26,14,12,5.9,2184.5,0.41,0.22,0.2,3.87,3.93,3.81
498,Udonis Haslem,MIA,6,3,3,7.9,2847.8,0.54,0.29,0.25,3.79,3.91,3.66
499,Usman Garuba,HOU,63,17,46,13.1,5034.8,0.95,0.5,0.46,4.05,4.15,3.94
500,Vernon Carey Jr.,WAS,11,8,3,2.6,1029.6,0.2,0.11,0.08,4.0,4.1,3.87
501,Victor Oladipo,MIA,37,22,15,27.0,10133.9,1.92,1.05,0.87,3.96,4.25,3.65
502,Vince Williams Jr.,MEM,11,6,5,4.7,1970.7,0.37,0.19,0.18,4.37,4.34,4.41
503,Vit Krejci,ATL,23,11,12,5.4,2120.1,0.4,0.22,0.18,4.07,4.37,3.76
504,Vlatko Cancar,DEN,51,34,17,15.7,5932.3,1.12,0.61,0.51,3.99,4.24,3.73
505,Walker Kessler,UTA,65,31,34,22.4,9045.3,1.71,0.93,0.79,4.26,4.51,4.0
506,Wendell Carter Jr.,ORL,47,20,27,29.9,10846.0,2.05,1.09,0.97,3.86,4.14,3.58
507,Wendell Moore Jr.,MIN,26,14,12,5.6,2489.0,0.47,0.25,0.22,4.68,5.17,4.23
508,Wenyen Gabriel,LAL,57,28,29,15.3,6209.2,1.18,0.64,0.53,4.32,4.76,3.89
509,Wesley Matthews,MIL,41,30,11,15.4,6286.6,1.19,0.65,0.54,4.28,4.62,3.94
510,Will Barton,TOR,47,22,25,18.1,7051.3,1.34,0.73,0.61,4.11,4.42,3.78
511,Willy Hernangomez,NOP,34,19,15,13.0,5218.6,0.99,0.53,0.46,4.25,4.52,3.99
512,Xavier Tillman,MEM,50,31,19,17.8,7196.8,1.36,0.71,0.65,4.29,4.55,4.04
513,Yuta Watanabe,BKN,47,24,23,17.5,7013.1,1.33,0.7,0.62,4.26,4.54,4.0
514,Zach Collins,SAS,56,17,39,22.5,8620.2,1.63,0.88,0.76,4.05,4.4,3.7
515,Zach LaVine,CHI,64,30,34,36.2,14005.1,2.65,1.42,1.23,4.12,4.54,3.71
