,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
258,Jordan Poole,GSW,63,33,30,30.8,11937.9,2.26,1.29,0.97,4.1,4.74,3.48
259,Jordan Schakel,WAS,2,0,2,3.1,1360.0,0.26,0.13,0.13,4.38,5.43,5.11
260,Jose Alvarado,NOP,61,30,31,21.5,9076.8,1.72,0.9,0.82,4.47,4.7,4.25
261,Josh Christopher,HOU,44,7,37,10.8,4381.1,0.83,0.45,0.38,4.27,4.57,3.99
262,Josh Giddey,OKC,58,24,34,30.7,12484.2,2.36,1.26,1.1,4.33,4.76,3.93
263,Josh Green,DAL,44,22,22,24.8,10435.7,1.98,1.05,0.93,4.45,4.56,4.33
264,Josh Hart,NYK,59,33,26,32.5,12648.0,2.4,1.28,1.11,4.12,4.35,3.88
265,Josh Minott,MIN,11,5,6,6.2,2732.4,0.52,0.28,0.24,4.63,5.31,4.02
266,Josh Okogie,PHX,54,28,26,16.3,6662.7,1.26,0.64,0.62,4.31,4.35,4.26
267,Josh Richardson,NOP,47,13,34,24.2,9967.8,1.89,1.05,0.84,4.33,4.85,3.84
268,Joshua Primo,SAS,4,3,1,23.3,9947.0,1.88,1.08,0.81,4.47,5.07,3.87
269,Jrue Holiday,MIL,51,39,12,32.8,12777.2,2.42,1.29,1.13,4.16,4.52,3.81
270,Juan Toscano-Anderson,UTA,35,14,21,12.4,5212.5,0.99,0.53,0.46,4.44,4.81,4.08
271,Juancho Hernangomez,TOR,42,20,22,14.6,6144.1,1.16,0.61,0.55,4.46,4.63,4.28
272,Julian Champagnie,SAS,2,2,0,3.3,1194.0,0.23,0.12,0.11,4.15,3.28,3.35
273,Julius Randle,NYK,65,38,27,35.8,13301.2,2.52,1.4,1.12,3.93,4.2,3.65
274,Justin Champagnie,TOR,3,2,1,3.6,1492.3,0.28,0.14,0.15,4.05,4.31,3.82
275,Justin Holiday,DAL,32,14,18,15.2,6197.2,1.17,0.64,0.53,4.29,4.72,3.86
276,Justin Jackson,BOS,23,15,8,4.7,1817.5,0.34,0.19,0.16,4.07,4.3,3.83
277,Justise Winslow,POR,29,15,14,26.8,10341.1,1.96,1.06,0.9,4.08,4.27,3.88
278,Jusuf Nurkic,POR,45,23,22,27.3,9898.2,1.87,1.01,0.87,3.87,4.11,3.62
279,KZ Okpala,SAC,35,19,16,7.1,3074.9,0.58,0.3,0.28,4.54,4.82,4.28
280,Kai Jones,CHA,31,8,23,9.2,3714.2,0.7,0.37,0.33,4.23,4.47,3.99
281,Karl-Anthony Towns,MIN,21,10,11,33.8,12664.4,2.4,1.22,1.18,3.99,4.18,3.82
282,Kawhi Leonard,LAC,38,23,15,33.1,12881.2,2.44,1.36,1.08,4.13,4.45,3.79
283,Keegan Murray,SAC,60,36,24,29.9,12226.8,2.32,1.23,1.09,4.35,4.77,3.95
284,Keita Bates-Diop,SAS,48,12,36,21.3,8859.2,1.68,0.9,0.78,4.4,4.78,4.02
285,Keldon Johnson,SAS,54,14,40,32.7,12979.5,2.46,1.36,1.1,4.21,4.72,3.72
286,Kelly Olynyk,UTA,52,24,28,28.2,10843.6,2.05,1.14,0.91,4.07,4.47,3.66
287,Kelly Oubre Jr.,CHA,40,13,27,32.3,12793.8,2.42,1.29,1.13,4.2,4.49,3.92
288,Kemba Walker,DAL,9,5,4,16.0,6018.7,1.14,0.64,0.5,4.01,4.4,3.6
289,Kendall Brown,IND,6,1,5,6.7,3001.2,0.57,0.29,0.28,4.59,4.81,4.4
290,Kendrick Nunn,WAS,54,27,27,14.3,5675.8,1.07,0.58,0.49,4.21,4.53,3.89
291,Kennedy Chandler,MEM,27,17,10,8.5,3358.9,0.64,0.34,0.29,4.14,4.36,3.92
292,Kenneth Lofton Jr.,MEM,11,7,4,3.5,1255.7,0.24,0.13,0.11,3.72,3.84,3.59
293,Kenrich Williams,OKC,53,26,27,22.8,9217.1,1.75,0.91,0.83,4.29,4.64,3.97
294,Kentavious Caldwell-Pope,DEN,61,44,17,31.4,11673.9,2.21,1.15,1.06,3.95,4.11,3.78
295,Kenyon Martin Jr.,HOU,62,13,49,26.7,9645.3,1.83,0.96,0.86,3.82,3.92,3.7
296,Keon Ellis,SAC,9,4,5,4.0,1641.9,0.31,0.16,0.16,4.29,4.32,4.27
297,Keon Johnson,POR,33,13,20,9.6,3893.7,0.74,0.39,0.34,4.2,4.37,4.03
298,Kessler Edwards,SAC,16,6,10,5.8,2394.9,0.45,0.24,0.21,4.29,4.59,3.99
299,Kevin Durant,PHX,41,28,13,35.6,12292.7,2.33,1.24,1.09,3.68,3.97,3.39
300,Kevin Huerter,SAC,59,34,25,30.0,12253.1,2.32,1.25,1.07,4.35,4.82,3.89
301,Kevin Knox II,POR,48,10,38,12.9,5237.6,0.99,0.54,0.45,4.27,4.68,3.87
302,Kevin Love,MIA,46,25,21,20.4,7362.1,1.39,0.76,0.64,3.83,3.99,3.67
303,Kevin Porter Jr.,HOU,41,10,31,33.8,13127.1,2.49,1.35,1.14,4.12,4.34,3.89
304,Kevon Harris,ORL,27,10,17,12.4,4966.3,0.94,0.48,0.46,4.18,4.25,4.12
305,Kevon Looney,GSW,63,33,30,23.5,8926.4,1.69,0.87,0.82,4.05,4.24,3.87
306,Khem Birch,SAS,20,9,11,8.1,3237.9,0.61,0.33,0.29,4.26,4.58,3.89
307,Khris Middleton,MIL,20,17,3,21.5,8270.3,1.57,0.85,0.71,4.08,4.51,3.68
308,Killian Hayes,DET,58,14,44,27.0,10433.0,1.98,1.07,0.91,4.13,4.46,3.8
309,Kira Lewis Jr.,NOP,17,7,10,10.6,4480.2,0.85,0.44,0.41,4.46,4.78,4.16
310,Klay Thompson,GSW,51,28,23,32.9,13015.1,2.46,1.35,1.12,4.2,4.71,3.72
311,Kris Dunn,UTA,4,2,2,22.3,9002.5,1.71,0.93,0.78,4.22,4.57,3.87
312,Kristaps Porzingis,WAS,52,23,29,32.7,11919.9,2.26,1.23,1.03,3.88,4.12,3.62
313,Kyle Anderson,MIN,52,27,25,26.4,10150.4,1.92,1.02,0.91,4.07,4.4,3.75
314,Kyle Kuzma,WAS,57,28,29,35.1,13613.8,2.58,1.43,1.15,4.11,4.46,3.74
315,Kyle Lowry,MIA,44,22,22,33.3,11600.7,2.2,1.21,0.99,3.7,4.01,3.39
316,Kyrie Irving,DAL,48,28,20,37.0,13668.7,2.59,1.39,1.2,3.92,4.28,3.58
317,LaMelo Ball,CHA,36,13,23,35.2,14639.6,2.77,1.52,1.26,4.41,4.94,3.91
318,Lamar Stevens,CLE,45,27,18,17.4,6778.7,1.28,0.66,0.62,4.13,4.19,4.06
319,Landry Shamet,PHX,30,14,16,21.4,9079.9,1.72,0.97,0.75,4.48,5.05,3.91
320,Larry Nance Jr.,NOP,50,24,26,22.3,8544.1,1.62,0.86,0.76,4.02,4.34,3.72
321,Lauri Markkanen,UTA,58,29,29,34.3,13243.4,2.51,1.39,1.12,4.07,4.42,3.72
322,LeBron James,LAL,47,24,23,36.1,12591.9,2.38,1.3,1.09,3.72,4.09,3.36
323,Leandro Bolmaro,UTA,14,8,6,4.9,2116.3,0.4,0.21,0.19,4.49,4.73,4.24
324,Lindy Waters III,OKC,26,11,15,11.4,4751.6,0.9,0.48,0.42,4.4,4.86,3.98
325,Lonnie Walker IV,LAL,47,20,27,25.6,9691.6,1.84,0.95,0.89,4.07,4.24,3.91
326,Luguentz Dort,OKC,56,26,30,30.2,12022.6,2.28,1.19,1.09,4.24,4.61,3.9
327,Luka Doncic,DAL,54,30,24,36.5,12590.7,2.38,1.36,1.02,3.66,4.06,3.24
328,Luka Garza,MIN,23,13,10,9.1,3967.9,0.75,0.4,0.35,4.61,4.93,4.29
329,Luke Kennard,MEM,41,24,17,20.8,8207.4,1.55,0.84,0.71,4.16,4.53,3.79
330,Luke Kornet,BOS,54,35,19,11.4,4528.2,0.86,0.46,0.4,4.19,4.42,3.96
331,Malachi Flynn,TOR,43,21,22,13.7,5574.6,1.06,0.57,0.48,4.27,4.6,3.94
332,Malaki Branham,SAS,48,10,38,22.5,9341.7,1.77,0.97,0.8,4.4,4.9,3.91
333,Malcolm Brogdon,BOS,54,38,16,25.4,9587.9,1.82,1.01,0.8,4.0,4.44,3.55
334,Malcolm Hill,CHI,4,3,1,2.0,740.5,0.14,0.07,0.07,4.18,4.46,3.92
335,Malik Beasley,LAL,63,32,31,26.7,9984.5,1.89,1.04,0.85,3.94,4.24,3.62
336,Malik Monk,SAC,59,36,23,22.7,9290.5,1.76,0.96,0.8,4.29,4.85,3.77
337,Mamadi Diakite,CLE,16,12,4,6.2,2333.1,0.44,0.23,0.21,4.01,4.11,3.79
338,MarJon Beauchamp,MIL,41,28,13,14.1,5770.6,1.09,0.57,0.52,4.35,4.53,4.17
339,Marcus Morris Sr.,LAC,56,29,27,28.6,10163.8,1.92,1.03,0.89,3.79,4.0,3.58
340,Marcus Smart,BOS,47,34,13,32.4,11416.5,2.16,1.16,1.0,3.75,4.08,3.44
341,Mark Williams,CHA,34,13,21,17.4,6894.3,1.31,0.67,0.64,4.2,4.46,3.97
342,Markelle Fultz,ORL,43,22,21,29.4,12377.1,2.34,1.26,1.09,4.49,4.86,4.13
343,Markieff Morris,DAL,29,16,13,10.3,3798.6,0.72,0.38,0.34,3.89,4.01,3.77
344,Marko Simonovic,CHI,2,0,2,1.8,692.0,0.13,0.06,0.07,4.51,3.82,2.48
345,Marvin Bagley III,DET,28,6,22,21.5,8506.6,1.61,0.85,0.76,4.25,4.4,4.08
346,Mason Plumlee,LAC,63,17,46,27.8,11085.5,2.1,1.13,0.97,4.25,4.59,3.91
347,Matisse Thybulle,POR,56,34,22,14.4,5815.5,1.1,0.55,0.55,4.28,4.32,4.24
348,Matt Ryan,MIN,32,14,18,9.5,3883.2,0.74,0.39,0.34,4.3,4.72,3.91
349,Matthew Dellavedova,SAC,26,15,11,6.2,2623.2,0.5,0.27,0.23,4.39,5.0,3.84
350,Max Christie,LAL,37,15,22,13.7,5705.6,1.08,0.57,0.51,4.43,4.7,4.15
351,Max Strus,MIA,62,31,31,29.7,12192.9,2.31,1.32,0.99,4.35,4.89,3.79
352,Maxi Kleber,DAL,24,14,10,25.3,9498.2,1.8,0.97,0.83,3.94,4.11,3.74
353,McKinley Wright IV,DAL,20,11,9,10.3,4278.3,0.81,0.42,0.39,4.4,4.6,4.19
354,Meyers Leonard,MIL,4,4,0,6.7,2433.3,0.46,0.26,0.2,3.71,3.95,3.46
355,Mfiondu Kabengele,BOS,2,1,1,7.0,2422.0,0.46,0.26,0.2,3.56,3.92,3.19
356,Micah Potter,UTA,3,2,1,4.8,2103.3,0.4,0.22,0.18,4.68,4.42,4.15
357,Michael Foster Jr.,PHI,1,1,0,1.0,356.0,0.07,0.05,0.02,5.13,0.0,0.0
358,Michael Porter Jr.,DEN,47,34,13,29.2,11041.7,2.09,1.08,1.01,4.03,4.15,3.9
359,Mikal Bridges,BKN,64,32,32,36.1,14461.5,2.74,1.47,1.27,4.25,4.56,3.94
360,Mike Conley,MIN,50,25,25,29.8,11749.7,2.23,1.22,1.0,4.16,4.47,3.83
361,Mike Muscala,BOS,49,23,26,14.8,6225.4,1.18,0.65,0.53,4.44,5.02,3.87
362,Miles McBride,NYK,50,29,21,12.0,4941.6,0.94,0.5,0.44,4.35,4.5,4.19
363,Mitchell Robinson,NYK,43,26,17,27.2,10178.7,1.93,1.02,0.9,4.0,4.04,3.95
364,Mo Bamba,LAL,46,22,24,16.5,6166.9,1.17,0.63,0.54,3.98,4.2,3.76
365,Monte Morris,WAS,51,25,26,28.1,10874.2,2.06,1.15,0.9,4.11,4.49,3.7
366,Montrezl Harrell,PHI,51,32,19,12.3,4549.6,0.86,0.46,0.4,3.92,4.16,3.7
367,Moritz Wagner,ORL,43,21,22,20.6,8139.5,1.54,0.84,0.7,4.17,4.51,3.82
368,Moses Brown,LAC,34,16,18,8.5,3397.6,0.64,0.35,0.3,4.21,4.46,3.9
369,Moses Moody,GSW,49,26,23,13.3,5190.1,0.98,0.53,0.45,4.12,4.44,3.81
370,Moussa Diabate,LAC,18,8,10,9.5,4064.9,0.77,0.41,0.36,4.44,4.78,4.1
371,Myles Turner,IND,54,25,29,30.0,11371.1,2.15,1.14,1.02,4.04,4.36,3.74
372,Naji Marshall,NOP,59,29,30,24.7,9723.4,1.84,0.97,0.87,4.16,4.4,3.91
373,Nassir Little,POR,42,20,22,17.2,6841.3,1.3,0.7,0.59,4.19,4.42,3.95
374,Nathan Knight,MIN,34,16,18,8.1,3166.2,0.6,0.32,0.28,4.1,4.29,3.91
375,Naz Reid,MIN,57,27,30,18.1,7244.1,1.37,0.72,0.65,4.23,4.6,3.89
376,Neemias Queta,SAC,4,1,3,6.1,2631.0,0.5,0.25,0.24,4.44,4.58,4.3
377,Nerlens Noel,DET,14,2,12,10.8,4184.5,0.79,0.41,0.38,4.05,4.43,3.71
378,Nic Claxton,BKN,59,31,28,29.3,11621.2,2.2,1.13,1.07,4.24,4.51,3.99
379,Nick Richards,CHA,50,15,35,17.5,7319.7,1.39,0.74,0.64,4.44,4.73,4.14
380,Nickeil Alexander-Walker,MIN,42,20,22,14.7,6219.9,1.18,0.64,0.54,4.46,4.84,4.09
381,Nicolas Batum,LAC,62,33,29,22.2,8806.3,1.67,0.85,0.82,4.17,4.23,4.11
382,Nikola Jokic,DEN,56,42,14,33.6,12067.5,2.29,1.24,1.04,3.82,4.19,3.47
383,Nikola Jovic,MIA,15,7,8,13.6,5507.7,1.04,0.57,0.47,4.3,4.76,3.89
384,Nikola Vucevic,CHI,63,28,35,33.8,12206.6,2.31,1.2,1.12,3.85,4.08,3.63
385,Noah Vonleh,BOS,23,17,6,7.5,2963.3,0.56,0.31,0.25,4.19,4.62,3.77
386,Norman Powell,LAC,54,27,27,25.8,10178.8,1.93,1.05,0.88,4.14,4.46,3.82
387,O.G. Anunoby,TOR,50,24,26,35.8,13594.8,2.57,1.32,1.25,4.03,4.18,3.88
388,Obi Toppin,NYK,50,28,22,14.7,6192.9,1.17,0.63,0.54,4.47,4.79,4.14
389,Ochai Agbaji,UTA,41,23,18,16.0,6538.2,1.24,0.67,0.57,4.28,4.61,3.95
390,Onyeka Okongwu,ATL,61,32,29,23.8,9259.7,1.75,0.9,0.86,4.12,4.28,3.97
391,Orlando Robinson,MIA,29,17,12,13.7,5452.7,1.03,0.55,0.48,4.23,4.29,4.2
392,Oshae Brissett,IND,49,21,28,16.0,6545.9,1.24,0.67,0.57,4.31,4.69,3.94
393,Otto Porter Jr.,TOR,8,4,4,18.3,7313.4,1.39,0.74,0.65,4.24,4.52,3.96
394,Ousmane Dieng,OKC,20,9,11,15.3,6114.6,1.16,0.62,0.54,4.27,4.73,3.84
395,P.J. Tucker,PHI,60,38,22,26.0,9999.5,1.89,0.99,0.91,4.11,4.2,4.01
396,P.J. Washington,CHA,60,18,42,32.9,13127.5,2.49,1.36,1.13,4.25,4.71,3.81
397,PJ Dozier,SAC,6,6,0,1.8,758.8,0.14,0.08,0.06,4.4,5.03,3.81
398,Paolo Banchero,ORL,57,24,33,33.7,13159.5,2.49,1.36,1.13,4.15,4.57,3.74
399,Pascal Siakam,TOR,54,26,28,37.5,14328.3,2.71,1.48,1.23,4.05,4.48,3.64
400,Pat Connaughton,MIL,44,31,13,25.0,10077.7,1.91,1.03,0.88,4.29,4.67,3.91
401,Patrick Baldwin Jr.,GSW,21,9,12,8.7,3550.6,0.67,0.37,0.3,4.29,4.75,3.83
402,Patrick Beverley,CHI,50,24,26,27.0,10539.1,2.0,1.04,0.96,4.19,4.39,3.99
403,Patrick Williams,CHI,63,28,35,28.8,11507.3,2.18,1.13,1.05,4.28,4.59,3.99
404,Patty Mills,BKN,37,18,19,13.1,5324.8,1.01,0.54,0.47,4.35,4.68,4.04
405,Paul George,LAC,49,27,22,34.3,12825.7,2.43,1.34,1.09,3.98,4.33,3.61
406,Paul Reed,PHI,49,30,19,9.9,4137.2,0.78,0.42,0.37,4.4,4.67,4.13
407,Payton Pritchard,BOS,44,30,14,12.4,5079.0,0.96,0.52,0.44,4.32,4.58,4.04
408,Peyton Watson,DEN,14,9,5,3.2,1291.6,0.24,0.14,0.11,4.19,4.65,3.93
409,Precious Achiuwa,TOR,40,22,18,22.7,8965.6,1.7,0.9,0.8,4.16,4.33,3.99
410,Quentin Grimes,NYK,54,32,22,29.5,11252.8,2.13,1.15,0.98,4.05,4.17,3.91
411,Quenton Jackson,WAS,3,2,1,2.6,1135.3,0.22,0.13,0.09,4.2,4.9,4.88
412,R.J. Hampton,DET,29,7,22,13.7,5643.6,1.07,0.59,0.48,4.37,4.69,4.03
413,RJ Barrett,NYK,58,33,25,33.9,13506.5,2.56,1.4,1.16,4.23,4.51,3.92
414,Raul Neto,CLE,41,27,14,10.2,3952.1,0.75,0.4,0.35,4.09,4.21,3.97
415,Reggie Bullock,DAL,62,32,30,30.5,11459.1,2.17,1.15,1.02,3.98,4.03,3.93
416,Reggie Jackson,DEN,57,32,25,25.2,9548.6,1.81,0.99,0.82,4.03,4.34,3.7
417,Richaun Holmes,SAC,35,18,17,8.7,3382.1,0.64,0.32,0.32,4.08,4.26,3.92
418,Ricky Rubio,CLE,17,11,6,16.1,6510.4,1.23,0.69,0.55,4.28,4.64,3.91
419,Robert Covington,LAC,38,15,23,16.4,6156.2,1.17,0.63,0.54,3.92,4.23,3.62
420,Robert Williams III,BOS,28,18,10,24.2,9176.5,1.74,0.93,0.81,4.03,4.27,3.77
421,Robin Lopez,CLE,32,23,9,7.7,2903.3,0.55,0.3,0.25,4.0,4.2,3.78
422,Rodney McGruder,DET,23,3,20,11.5,4911.0,0.93,0.49,0.44,4.5,4.89,4.14
423,Romeo Langford,SAS,31,10,21,20.3,8503.2,1.61,0.84,0.77,4.45,4.72,4.21
424,Ron Harper Jr.,TOR,4,2,2,3.5,1382.0,0.26,0.14,0.12,3.88,5.04,3.6
425,Royce O'Neale,BKN,60,32,28,32.8,12663.3,2.4,1.31,1.09,4.13,4.6,3.67
426,Rudy Gay,UTA,48,25,23,14.5,5661.1,1.07,0.58,0.49,4.1,4.35,3.82
427,Rudy Gobert,MIN,53,25,28,30.4,11916.2,2.26,1.18,1.07,4.17,4.45,3.89
428,Rui Hachimura,LAL,46,25,21,24.4,9706.4,1.84,1.0,0.84,4.22,4.52,3.91
429,Russell Westbrook,LAC,57,25,32,28.9,10650.0,2.02,1.11,0.91,3.91,4.36,3.46
430,Ryan Arcidiacono,POR,14,8,6,5.0,2096.9,0.4,0.22,0.17,4.49,4.8,3.99
431,Ryan Rollins,GSW,12,5,7,5.2,2199.4,0.42,0.22,0.19,4.47,4.7,4.23
432,Saben Lee,PHX,21,13,8,14.1,5842.4,1.11,0.59,0.52,4.33,4.59,4.1
433,Saddiq Bey,ATL,57,15,42,28.4,10960.4,2.08,1.09,0.99,4.08,4.27,3.89
434,Sam Hauser,BOS,62,43,19,15.5,6668.0,1.26,0.71,0.56,4.56,5.01,4.09
435,Sandro Mamukelashvili,SAS,24,17,7,9.0,3763.3,0.71,0.39,0.32,4.38,4.73,4.06
436,Santi Aldama,MEM,59,35,24,21.9,9078.9,1.72,0.9,0.82,4.39,4.63,4.15
437,Scottie Barnes,TOR,61,29,32,35.3,14164.1,2.68,1.44,1.24,4.25,4.59,3.92
438,Scotty Pippen Jr.,LAL,6,1,5,5.3,2216.3,0.42,0.22,0.2,4.32,4.71,3.96
439,Serge Ibaka,MIL,16,11,5,11.6,4277.7,0.81,0.45,0.36,3.9,4.03,3.69
440,Seth Curry,BKN,45,28,17,21.9,8192.0,1.55,0.83,0.72,3.96,4.26,3.66
441,Shaedon Sharpe,POR,62,28,34,20.4,8096.9,1.53,0.81,0.72,4.18,4.32,4.04
442,Shai Gilgeous-Alexander,OKC,54,25,29,35.5,13416.6,2.54,1.38,1.16,4.0,4.54,3.51
443,Shake Milton,PHI,58,40,18,20.4,7973.9,1.51,0.81,0.7,4.12,4.42,3.82
444,Simone Fontecchio,UTA,35,19,16,10.6,4515.9,0.86,0.48,0.38,4.44,4.89,3.99
445,Spencer Dinwiddie,BKN,62,31,31,34.1,12268.2,2.32,1.3,1.02,3.84,4.2,3.46
446,Stanley Johnson,SAS,29,5,24,15.8,6563.2,1.24,0.67,0.58,4.35,4.81,3.94
447,Stanley Umude,DET,1,0,1,2.1,932.0,0.18,0.08,0.09,4.66,6.81,3.54
448,Stephen Curry,GSW,37,19,18,34.9,13772.8,2.61,1.46,1.15,4.2,4.87,3.58
449,Sterling Brown,LAL,4,2,2,6.1,2630.8,0.5,0.26,0.24,4.45,4.38,4.54
450,Steven Adams,MEM,42,28,14,27.0,10210.8,1.93,1.01,0.92,4.02,4.19,3.85
451,Svi Mykhailiuk,CHA,16,10,6,5.5,2250.8,0.43,0.22,0.21,4.3,4.6,4.01
452,T.J. McConnell,IND,61,26,35,19.7,8630.7,1.63,0.87,0.77,4.62,5.03,4.24
453,T.J. Warren,PHX,29,18,11,17.9,7136.9,1.35,0.7,0.65,4.22,4.31,4.12
454,Taj Gibson,WAS,39,18,21,10.1,3863.5,0.73,0.39,0.34,4.02,4.14,3.92
455,Talen Horton-Tucker,UTA,50,25,25,17.4,6713.7,1.27,0.71,0.57,4.06,4.43,3.67
456,Tari Eason,HOU,62,13,49,19.9,7945.5,1.5,0.82,0.69,4.22,4.43,4.0
457,Taurean Prince,MIN,39,23,16,21.3,8294.1,1.57,0.82,0.75,4.1,4.38,3.83
458,Terance Mann,LAC,65,33,32,23.4,9440.4,1.79,0.94,0.85,4.26,4.42,4.11
459,Terence Davis,SAC,49,29,20,13.7,5702.0,1.08,0.56,0.52,4.41,4.8,4.05
460,Terrence Ross,PHX,45,17,28,22.4,8743.7,1.66,0.9,0.76,4.13,4.45,3.81
461,Terry Rozier,CHA,54,16,38,35.7,14497.0,2.75,1.52,1.23,4.34,4.78,3.89
462,Terry Taylor,CHI,28,10,18,8.3,3471.7,0.66,0.35,0.3,4.37,4.8,3.95
463,Thaddeus Young,TOR,51,22,29,15.3,6001.0,1.14,0.61,0.53,4.15,4.34,3.95
464,Thanasis Antetokounmpo,MIL,28,20,8,4.0,1626.1,0.31,0.17,0.14,4.22,4.3,4.14
465,Theo Maledon,CHA,36,10,26,16.1,6760.9,1.28,0.7,0.58,4.4,4.83,3.97
466,Theo Pinson,DAL,33,16,17,7.2,2902.4,0.55,0.29,0.26,4.18,4.43,3.96
467,Thomas Bryant,DEN,49,28,21,19.9,7637.8,1.45,0.77,0.67,4.11,4.41,3.79
468,Tim Hardaway Jr.,DAL,58,33,25,30.0,11123.1,2.11,1.15,0.96,3.94,4.18,3.69
469,Tobias Harris,PHI,58,37,21,33.7,12605.8,2.39,1.27,1.11,3.98,4.14,3.82
470,Tony Bradley,CHI,11,4,7,2.9,1232.5,0.23,0.12,0.12,4.35,4.68,4.07
471,Torrey Craig,PHX,61,34,27,25.6,10703.6,2.03,1.08,0.95,4.45,4.67,4.22
472,Trae Young,ATL,56,30,26,35.2,13279.4,2.52,1.39,1.12,3.98,4.45,3.53
473,Tre Jones,SAS,52,15,37,29.1,12323.0,2.33,1.28,1.06,4.49,4.94,4.03
474,Tre Mann,OKC,57,26,31,18.0,7269.8,1.38,0.74,0.64,4.29,4.62,3.96
475,Trendon Watford,POR,47,22,25,17.0,6503.1,1.23,0.68,0.55,4.01,4.32,3.69
476,Trent Forrest,ATL,18,6,12,13.3,5284.4,1.0,0.52,0.48,4.18,4.34,4.02
477,Trevelin Queen,IND,7,2,5,10.0,4149.6,0.79,0.43,0.36,4.4,5.01,3.83
478,Trevor Hudgins,HOU,5,0,5,5.7,2196.6,0.42,0.23,0.19,4.07,4.39,3.76
479,Trevor Keels,NYK,2,2,0,1.9,756.0,0.14,0.08,0.07,4.21,5.67,2.78
480,Trey Lyles,SAC,56,34,22,16.3,6722.0,1.27,0.67,0.6,4.33,4.7,3.98
481,Trey Murphy III,NOP,61,28,33,29.3,11594.9,2.2,1.13,1.07,4.21,4.41,4.02
482,Troy Brown Jr.,LAL,58,27,31,24.2,9844.3,1.86,0.98,0.89,4.35,4.61,4.1
483,Ty Jerome,GSW,42,20,22,18.5,7154.3,1.35,0.77,0.58,4.08,4.59,3.55
484,TyTy Washington Jr.,HOU,27,3,24,14.5,5453.6,1.03,0.57,0.47,3.99,4.32,3.66
485,Tyler Dorsey,DAL,3,2,1,2.8,909.3,0.17,0.09,0.08,3.35,3.97,2.72
486,Tyler Herro,MIA,50,26,24,35.3,14237.8,2.7,1.48,1.22,4.29,4.64,3.93
487,Tyrese Haliburton,IND,51,26,25,33.6,13536.3,2.56,1.43,1.13,4.28,4.92,3.69
488,Tyrese Martin,ATL,13,8,5,3.5,1437.5,0.27,0.15,0.12,4.21,4.48,3.93
489,Tyrese Maxey,PHI,43,27,16,32.7,13313.8,2.52,1.38,1.14,4.32,4.64,4.0
490,Tyus Jones,MEM,62,38,24,22.6,9225.4,1.75,0.94,0.8,4.31,4.68,3.96
491,Udoka Azubuike,UTA,26,14,12,5.9,2184.5,0.41,0.22,0.2,3.87,3.93,3.81
492,Udonis Haslem,MIA,6,3,3,7.9,2847.8,0.54,0.29,0.25,3.79,3.91,3.66
493,Usman Garuba,HOU,55,12,43,13.5,5206.9,0.99,0.52,0.47,4.06,4.17,3.96
494,Vernon Carey Jr.,WAS,11,8,3,2.6,1029.6,0.2,0.11,0.08,4.0,4.1,3.87
495,Victor Oladipo,MIA,31,18,13,27.3,10268.6,1.94,1.06,0.89,3.96,4.24,3.67
496,Vince Williams Jr.,MEM,11,6,5,4.7,1970.7,0.37,0.19,0.18,4.37,4.34,4.41
497,Vit Krejci,ATL,22,11,11,5.6,2186.1,0.41,0.22,0.19,4.09,4.35,3.82
498,Vlatko Cancar,DEN,48,33,15,16.5,6240.4,1.18,0.64,0.54,3.99,4.24,3.73
499,Walker Kessler,UTA,61,29,32,21.9,8810.1,1.67,0.9,0.77,4.26,4.51,4.0
500,Wendell Carter Jr.,ORL,44,19,25,29.6,10763.9,2.04,1.08,0.96,3.87,4.15,3.59
501,Wendell Moore Jr.,MIN,24,13,11,5.8,2587.6,0.49,0.26,0.23,4.71,5.16,4.21
502,Wenyen Gabriel,LAL,50,24,26,15.0,6120.0,1.16,0.64,0.52,4.34,4.79,3.9
503,Wesley Matthews,MIL,39,29,10,15.6,6351.8,1.2,0.65,0.55,4.27,4.62,3.93
504,Will Barton,TOR,42,19,23,18.9,7342.2,1.39,0.76,0.63,4.1,4.39,3.79
505,Willy Hernangomez,NOP,32,17,15,13.1,5284.1,1.0,0.53,0.47,4.26,4.53,4.01
506,Xavier Tillman,MEM,43,27,16,16.4,6647.4,1.26,0.66,0.6,4.29,4.56,4.04
507,Yuta Watanabe,BKN,44,23,21,17.7,7097.8,1.34,0.71,0.63,4.26,4.52,3.99
508,Zach Collins,SAS,51,15,36,21.9,8401.9,1.59,0.86,0.74,4.06,4.42,3.7
509,Zach LaVine,CHI,59,27,32,35.9,13899.6,2.63,1.41,1.22,4.12,4.54,3.72
510,Zeke Nnaji,DEN,43,29,14,13.5,5272.2,1.0,0.53,0.47,4.1,4.24,3.95
511,Ziaire Williams,MEM,31,19,12,16.0,6385.1,1.21,0.6,0.61,4.2,4.36,4.06
512,Zion Williamson,NOP,29,17,12,33.0,13026.6,2.47,1.34,1.12,4.19,4.67,3.74
