trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Nic Claxton,0.11,0.23,0.07,0.09,0.12,0.15,0.09,0.38,0.78,0.24,0.32,0.39,0.77,0.98,0.62,0.67,0.78,0.87,0.67,0.64,0.93,0.36,0.37,0.53
Eric Gordon,0.11,0.04,0.11,0.1,0.09,0.1,0.11,0.37,0.15,0.38,0.34,0.29,0.77,0.23,0.76,0.72,0.59,0.73,0.76,0.6,0.03,0.63,0.42,0.3
Caris LeVert,0.11,0.09,0.15,0.13,0.15,0.11,0.12,0.34,0.31,0.51,0.45,0.52,0.77,0.65,0.84,0.82,0.9,0.77,0.79,0.49,0.37,0.78,0.65,0.78
Bogdan Bogdanovic,0.11,0.07,0.11,0.09,0.12,0.05,0.12,0.4,0.25,0.38,0.34,0.43,0.77,0.49,0.76,0.67,0.78,0.46,0.79,0.69,0.19,0.63,0.42,0.62
Max Strus,0.11,0.08,0.09,0.07,0.06,0.05,0.12,0.35,0.27,0.31,0.23,0.23,0.77,0.57,0.69,0.54,0.37,0.46,0.79,0.52,0.25,0.5,0.19,0.19
Malik Beasley,0.11,0.08,0.06,0.08,0.12,0.03,0.13,0.4,0.3,0.23,0.31,0.49,0.77,0.57,0.55,0.61,0.78,0.27,0.82,0.69,0.33,0.33,0.34,0.73
Dennis Schroder,0.11,0.05,0.17,0.13,0.12,0.14,0.11,0.35,0.18,0.57,0.42,0.36,0.77,0.32,0.87,0.82,0.78,0.85,0.76,0.52,0.05,0.82,0.59,0.45
Tre Jones,0.11,0.08,0.24,0.11,0.19,0.11,0.12,0.38,0.28,0.83,0.38,0.67,0.77,0.57,0.95,0.76,0.96,0.77,0.79,0.64,0.28,0.96,0.5,0.92
John Wall,0.11,0.06,0.23,0.16,0.13,0.14,0.12,0.48,0.27,1.04,0.74,0.58,0.77,0.41,0.94,0.88,0.83,0.85,0.79,0.84,0.25,0.99,0.95,0.86
Malik Monk,0.11,0.06,0.14,0.14,0.09,0.11,0.12,0.48,0.28,0.65,0.68,0.43,0.77,0.41,0.82,0.84,0.59,0.77,0.79,0.84,0.28,0.88,0.92,0.62
Mason Plumlee,0.1,0.2,0.13,0.12,0.08,0.17,0.07,0.36,0.77,0.48,0.45,0.32,0.73,0.95,0.8,0.79,0.52,0.89,0.54,0.56,0.93,0.74,0.65,0.35
Clint Capela,0.1,0.24,0.03,0.07,0.1,0.09,0.09,0.38,0.93,0.12,0.26,0.36,0.73,0.99,0.25,0.54,0.67,0.69,0.67,0.64,0.99,0.09,0.25,0.45
Killian Hayes,0.1,0.07,0.27,0.16,0.19,0.06,0.12,0.31,0.24,0.95,0.56,0.66,0.73,0.49,0.96,0.88,0.96,0.54,0.79,0.38,0.16,0.98,0.8,0.92
Corey Kispert,0.1,0.06,0.05,0.05,0.07,0.05,0.09,0.34,0.22,0.18,0.19,0.23,0.73,0.41,0.45,0.36,0.45,0.46,0.67,0.49,0.12,0.19,0.13,0.19
Bones Hyland,0.1,0.06,0.11,0.1,0.1,0.08,0.12,0.49,0.3,0.55,0.53,0.5,0.73,0.41,0.76,0.72,0.67,0.64,0.79,0.85,0.33,0.81,0.77,0.75
Zach Collins,0.1,0.14,0.11,0.14,0.08,0.1,0.09,0.43,0.63,0.46,0.62,0.32,0.73,0.87,0.76,0.84,0.52,0.73,0.67,0.75,0.85,0.71,0.88,0.35
Quentin Grimes,0.1,0.07,0.09,0.09,0.09,0.05,0.09,0.33,0.22,0.3,0.31,0.28,0.73,0.49,0.69,0.67,0.59,0.46,0.67,0.46,0.12,0.48,0.34,0.27
Cam Thomas,0.1,0.04,0.06,0.08,0.05,0.14,0.1,0.41,0.25,0.3,0.53,0.25,0.73,0.23,0.55,0.61,0.29,0.85,0.72,0.71,0.19,0.48,0.77,0.21
Naz Reid,0.1,0.12,0.05,0.09,0.07,0.08,0.1,0.55,0.64,0.27,0.47,0.39,0.73,0.81,0.45,0.67,0.45,0.64,0.72,0.91,0.86,0.43,0.7,0.53
Marcus Smart,0.1,0.07,0.24,0.19,0.23,0.08,0.11,0.3,0.22,0.73,0.6,0.69,0.73,0.49,0.95,0.92,0.99,0.64,0.76,0.35,0.12,0.92,0.86,0.93
Mike Conley,0.1,0.06,0.25,0.11,0.15,0.1,0.1,0.33,0.2,0.85,0.36,0.5,0.73,0.41,0.96,0.76,0.9,0.73,0.72,0.46,0.08,0.96,0.45,0.75
Marcus Morris Sr.,0.1,0.09,0.08,0.06,0.09,0.05,0.12,0.36,0.32,0.26,0.23,0.3,0.73,0.65,0.66,0.45,0.59,0.46,0.79,0.56,0.4,0.41,0.19,0.32
Lonnie Walker IV,0.1,0.04,0.05,0.05,0.08,0.07,0.11,0.42,0.18,0.21,0.2,0.29,0.73,0.23,0.45,0.36,0.52,0.6,0.76,0.73,0.05,0.27,0.15,0.3
Rui Hachimura,0.1,0.09,0.04,0.06,0.05,0.08,0.11,0.4,0.41,0.15,0.28,0.23,0.73,0.65,0.35,0.45,0.29,0.64,0.76,0.69,0.59,0.13,0.29,0.19
Kyle Lowry,0.1,0.1,0.21,0.15,0.14,0.11,0.1,0.32,0.33,0.68,0.47,0.43,0.73,0.72,0.91,0.86,0.86,0.77,0.72,0.42,0.43,0.9,0.7,0.62
Bruce Brown,0.1,0.1,0.12,0.11,0.15,0.09,0.11,0.35,0.34,0.42,0.4,0.51,0.73,0.72,0.78,0.76,0.9,0.69,0.76,0.52,0.46,0.68,0.54,0.77
Jaden McDaniels,0.1,0.09,0.07,0.1,0.13,0.07,0.1,0.33,0.3,0.22,0.35,0.43,0.73,0.65,0.62,0.72,0.83,0.6,0.72,0.46,0.33,0.3,0.43,0.62
Keegan Murray,0.1,0.11,0.04,0.06,0.12,0.04,0.11,0.32,0.36,0.16,0.19,0.42,0.73,0.77,0.35,0.45,0.78,0.37,0.76,0.42,0.5,0.15,0.13,0.59
Victor Oladipo,0.1,0.07,0.15,0.15,0.15,0.09,0.11,0.37,0.27,0.55,0.6,0.57,0.73,0.49,0.84,0.86,0.9,0.69,0.76,0.6,0.25,0.81,0.86,0.85
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.73,0.94,0.55,0.67,0.29,0.77,0.72,0.56,0.88,0.33,0.39,0.11
Reggie Jackson,0.09,0.05,0.14,0.13,0.09,0.05,0.11,0.37,0.2,0.59,0.57,0.41,0.68,0.32,0.82,0.82,0.59,0.46,0.76,0.6,0.08,0.83,0.81,0.57
Cam Reddish,0.09,0.05,0.06,0.09,0.13,0.08,0.09,0.33,0.21,0.26,0.37,0.48,0.68,0.32,0.55,0.67,0.83,0.64,0.67,0.46,0.1,0.41,0.48,0.71
Doug McDermott,0.09,0.05,0.05,0.06,0.03,0.05,0.09,0.42,0.25,0.26,0.32,0.16,0.68,0.32,0.45,0.45,0.16,0.46,0.67,0.73,0.19,0.41,0.37,0.1
Cameron Payne,0.09,0.05,0.17,0.14,0.1,0.07,0.1,0.46,0.27,0.82,0.77,0.53,0.68,0.32,0.87,0.84,0.67,0.6,0.72,0.8,0.25,0.95,0.96,0.8
James Wiseman,0.09,0.14,0.03,0.07,0.03,0.11,0.09,0.45,0.74,0.14,0.33,0.18,0.68,0.87,0.25,0.54,0.16,0.77,0.67,0.78,0.92,0.11,0.39,0.12
Ivica Zubac,0.09,0.23,0.04,0.12,0.05,0.13,0.08,0.33,0.79,0.16,0.42,0.16,0.68,0.98,0.35,0.79,0.29,0.83,0.61,0.46,0.94,0.15,0.59,0.1
Keita Bates-Diop,0.09,0.08,0.06,0.05,0.09,0.1,0.07,0.39,0.37,0.24,0.3,0.44,0.68,0.57,0.55,0.36,0.59,0.73,0.54,0.67,0.52,0.36,0.32,0.64
Aaron Nesmith,0.09,0.09,0.05,0.07,0.09,0.08,0.09,0.34,0.37,0.2,0.3,0.35,0.68,0.65,0.45,0.54,0.59,0.64,0.67,0.49,0.52,0.25,0.32,0.43
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.45,0.33,0.41,0.37,0.37,0.68,0.41,0.66,0.54,0.52,0.6,0.76,0.78,0.43,0.67,0.48,0.48
Jeenathan Williams,0.09,0.08,0.07,0.07,0.09,0.03,0.08,0.38,0.38,0.24,0.34,0.3,0.68,0.57,0.62,0.54,0.59,0.27,0.61,0.64,0.54,0.36,0.42,0.32
Caleb Martin,0.09,0.12,0.07,0.09,0.14,0.07,0.09,0.29,0.42,0.23,0.31,0.47,0.68,0.81,0.62,0.67,0.86,0.6,0.67,0.31,0.61,0.33,0.34,0.7
Grayson Allen,0.09,0.07,0.09,0.08,0.14,0.09,0.09,0.32,0.25,0.32,0.28,0.52,0.68,0.49,0.69,0.61,0.86,0.69,0.67,0.42,0.19,0.53,0.29,0.78
Shaedon Sharpe,0.09,0.07,0.05,0.07,0.07,0.06,0.09,0.37,0.32,0.18,0.32,0.32,0.68,0.49,0.45,0.54,0.45,0.54,0.67,0.6,0.4,0.19,0.37,0.35
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.68,0.81,0.69,0.79,0.67,0.69,0.72,0.49,0.69,0.59,0.65,0.57
Coby White,0.09,0.07,0.11,0.08,0.09,0.04,0.09,0.34,0.28,0.47,0.39,0.37,0.68,0.49,0.76,0.61,0.59,0.37,0.67,0.49,0.28,0.72,0.52,0.48
Herbert Jones,0.09,0.09,0.1,0.09,0.19,0.09,0.09,0.29,0.31,0.33,0.31,0.6,0.68,0.65,0.72,0.67,0.96,0.69,0.67,0.31,0.37,0.56,0.34,0.88
Kentavious Caldwell-Pope,0.09,0.06,0.08,0.08,0.19,0.07,0.1,0.3,0.2,0.26,0.26,0.61,0.68,0.41,0.66,0.61,0.96,0.6,0.72,0.35,0.08,0.41,0.25,0.89
De'Anthony Melton,0.09,0.1,0.1,0.1,0.21,0.04,0.1,0.3,0.34,0.36,0.36,0.72,0.68,0.72,0.72,0.72,0.99,0.37,0.72,0.35,0.46,0.6,0.45,0.94
Jalen Suggs,0.09,0.07,0.13,0.12,0.19,0.09,0.1,0.37,0.3,0.54,0.47,0.81,0.68,0.49,0.8,0.79,0.96,0.69,0.72,0.6,0.33,0.8,0.7,0.96
Mac McClung,0.09,0.1,0.15,0.09,0.0,0.11,0.1,0.46,0.39,0.44,0.74,0.0,0.68,0.72,0.84,0.67,0.03,0.77,0.72,0.8,0.55,0.7,0.95,0.03
Malaki Branham,0.09,0.06,0.07,0.08,0.07,0.05,0.1,0.36,0.25,0.32,0.37,0.3,0.68,0.41,0.62,0.61,0.45,0.46,0.72,0.56,0.19,0.53,0.48,0.32
Gabe Vincent,0.09,0.05,0.11,0.11,0.12,0.05,0.1,0.31,0.2,0.41,0.42,0.46,0.68,0.32,0.76,0.76,0.78,0.46,0.72,0.38,0.08,0.67,0.59,0.68
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.33,0.29,0.76,0.26,0.36,0.68,0.57,0.91,0.54,0.67,0.46,0.72,0.46,0.3,0.93,0.25,0.45
Tyus Jones,0.09,0.05,0.2,0.07,0.12,0.06,0.1,0.34,0.21,0.8,0.27,0.45,0.68,0.32,0.9,0.54,0.78,0.54,0.72,0.49,0.1,0.95,0.27,0.66
Josh Richardson,0.09,0.06,0.1,0.09,0.17,0.06,0.1,0.37,0.26,0.41,0.4,0.67,0.68,0.41,0.72,0.67,0.93,0.54,0.72,0.6,0.21,0.67,0.54,0.92
Patrick Williams,0.09,0.1,0.05,0.1,0.12,0.06,0.1,0.31,0.33,0.17,0.36,0.43,0.68,0.72,0.45,0.72,0.78,0.54,0.72,0.38,0.43,0.17,0.45,0.62
Moritz Wagner,0.09,0.11,0.07,0.09,0.08,0.13,0.08,0.46,0.56,0.32,0.48,0.37,0.68,0.77,0.62,0.67,0.52,0.83,0.61,0.8,0.79,0.53,0.72,0.48
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.68,0.81,0.45,0.54,0.45,0.73,0.54,0.76,0.83,0.45,0.52,0.43
Luka Samanic,0.09,0.1,0.09,0.1,0.15,0.12,0.09,0.37,0.4,0.38,0.44,0.58,0.68,0.72,0.69,0.72,0.9,0.81,0.67,0.6,0.57,0.63,0.63,0.86
Josh Hart,0.09,0.18,0.16,0.12,0.18,0.09,0.08,0.26,0.56,0.5,0.37,0.56,0.68,0.93,0.85,0.79,0.95,0.69,0.61,0.24,0.79,0.76,0.48,0.83
Talen Horton-Tucker,0.09,0.07,0.14,0.13,0.1,0.11,0.1,0.41,0.33,0.68,0.62,0.51,0.68,0.49,0.82,0.82,0.67,0.77,0.72,0.71,0.43,0.9,0.88,0.77
Taurean Prince,0.08,0.06,0.06,0.09,0.06,0.06,0.08,0.35,0.25,0.27,0.41,0.25,0.62,0.41,0.55,0.67,0.37,0.54,0.61,0.52,0.19,0.43,0.57,0.21
Walker Kessler,0.08,0.18,0.03,0.05,0.07,0.09,0.06,0.32,0.78,0.15,0.25,0.31,0.62,0.93,0.25,0.36,0.45,0.69,0.46,0.42,0.93,0.13,0.23,0.33
AJ Griffin,0.08,0.05,0.04,0.05,0.08,0.03,0.08,0.41,0.26,0.21,0.28,0.46,0.62,0.32,0.35,0.36,0.52,0.27,0.61,0.71,0.21,0.27,0.29,0.68
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.64,0.21,0.51,0.26,0.62,0.87,0.35,0.72,0.37,0.54,0.61,0.56,0.86,0.27,0.75,0.23
Precious Achiuwa,0.08,0.14,0.04,0.11,0.06,0.1,0.08,0.39,0.63,0.19,0.57,0.26,0.62,0.87,0.35,0.76,0.37,0.73,0.61,0.67,0.85,0.22,0.81,0.23
Chris Boucher,0.08,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.63,0.07,0.27,0.33,0.62,0.85,0.15,0.36,0.45,0.69,0.61,0.69,0.85,0.04,0.27,0.37
Luke Kennard,0.08,0.06,0.06,0.07,0.07,0.03,0.07,0.34,0.27,0.26,0.3,0.42,0.62,0.41,0.55,0.54,0.45,0.27,0.54,0.49,0.25,0.41,0.32,0.59
Julian Champagnie,0.08,0.08,0.02,0.05,0.03,0.04,0.08,0.38,0.39,0.1,0.24,0.21,0.62,0.57,0.15,0.36,0.16,0.37,0.61,0.64,0.55,0.06,0.21,0.15
Mark Williams,0.08,0.16,0.02,0.06,0.11,0.09,0.07,0.48,0.96,0.08,0.37,0.51,0.62,0.91,0.15,0.45,0.72,0.69,0.54,0.84,0.99,0.05,0.48,0.77
Kyle Anderson,0.08,0.13,0.18,0.1,0.13,0.08,0.08,0.27,0.43,0.61,0.36,0.46,0.62,0.85,0.88,0.72,0.83,0.64,0.61,0.26,0.63,0.85,0.45,0.68
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.62,0.57,0.35,0.67,0.83,0.69,0.61,0.8,0.66,0.36,0.7,0.96
Santi Aldama,0.08,0.1,0.05,0.06,0.07,0.08,0.07,0.34,0.45,0.24,0.27,0.33,0.62,0.72,0.45,0.45,0.45,0.64,0.54,0.49,0.66,0.36,0.27,0.37
Josh Green,0.08,0.08,0.07,0.11,0.11,0.07,0.08,0.3,0.31,0.26,0.42,0.46,0.62,0.57,0.62,0.76,0.72,0.6,0.61,0.35,0.37,0.41,0.59,0.68
Onyeka Okongwu,0.08,0.16,0.04,0.08,0.1,0.11,0.07,0.37,0.7,0.18,0.34,0.43,0.62,0.91,0.35,0.61,0.67,0.77,0.54,0.6,0.9,0.19,0.42,0.62
Isaiah Joe,0.08,0.06,0.05,0.05,0.08,0.05,0.08,0.39,0.29,0.32,0.22,0.44,0.62,0.41,0.45,0.36,0.52,0.46,0.61,0.67,0.3,0.53,0.17,0.64
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.62,0.23,0.69,0.27,0.16,0.69,0.61,0.76,0.08,0.66,0.09,0.83
Daniel Gafford,0.08,0.13,0.04,0.08,0.07,0.1,0.06,0.38,0.62,0.18,0.42,0.38,0.62,0.85,0.35,0.61,0.45,0.73,0.46,0.64,0.83,0.19,0.59,0.51
Shaquille Harrison,0.08,0.11,0.21,0.14,0.33,0.21,0.09,0.32,0.47,0.9,0.63,1.39,0.62,0.77,0.91,0.84,1.0,0.92,0.67,0.42,0.69,0.97,0.89,0.98
Jaden Hardy,0.08,0.05,0.06,0.08,0.06,0.07,0.08,0.5,0.29,0.35,0.59,0.27,0.62,0.32,0.55,0.61,0.37,0.6,0.61,0.86,0.3,0.59,0.84,0.25
Jalen Duren,0.08,0.21,0.05,0.1,0.09,0.08,0.07,0.32,0.83,0.2,0.41,0.37,0.62,0.96,0.45,0.72,0.59,0.64,0.54,0.42,0.96,0.25,0.57,0.48
Andrew Nembhard,0.08,0.06,0.17,0.12,0.13,0.03,0.1,0.29,0.23,0.61,0.41,0.5,0.62,0.41,0.87,0.79,0.83,0.27,0.72,0.31,0.14,0.85,0.57,0.75
Dennis Smith Jr.,0.08,0.07,0.2,0.12,0.19,0.08,0.09,0.31,0.27,0.74,0.46,0.72,0.62,0.49,0.9,0.79,0.96,0.64,0.67,0.38,0.25,0.92,0.67,0.94
Thomas Bryant,0.08,0.13,0.02,0.05,0.05,0.08,0.07,0.45,0.67,0.1,0.3,0.2,0.62,0.85,0.15,0.36,0.29,0.64,0.54,0.78,0.89,0.06,0.32,0.14
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.62,0.32,0.78,0.67,0.78,0.46,0.67,0.56,0.19,0.81,0.63,0.86
Royce O'Neale,0.08,0.13,0.14,0.11,0.13,0.04,0.09,0.25,0.41,0.46,0.34,0.4,0.62,0.85,0.82,0.76,0.83,0.37,0.67,0.2,0.59,0.71,0.42,0.55
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.12,0.03,0.09,0.24,0.39,0.22,0.27,0.37,0.62,0.81,0.62,0.61,0.78,0.27,0.67,0.17,0.55,0.3,0.27,0.48
Tari Eason,0.08,0.13,0.05,0.08,0.14,0.07,0.09,0.38,0.59,0.22,0.36,0.68,0.62,0.85,0.45,0.61,0.86,0.6,0.67,0.64,0.81,0.3,0.45,0.92
Seth Curry,0.08,0.04,0.06,0.07,0.09,0.05,0.09,0.37,0.19,0.31,0.31,0.43,0.62,0.23,0.55,0.54,0.59,0.46,0.67,0.6,0.06,0.5,0.34,0.62
Deni Avdija,0.08,0.15,0.11,0.12,0.12,0.1,0.09,0.29,0.53,0.4,0.45,0.4,0.62,0.89,0.76,0.79,0.78,0.73,0.67,0.31,0.77,0.66,0.65,0.55
Al Horford,0.08,0.13,0.11,0.04,0.1,0.01,0.09,0.27,0.45,0.38,0.15,0.3,0.62,0.85,0.76,0.27,0.67,0.09,0.67,0.26,0.66,0.63,0.08,0.32
Jalen McDaniels,0.08,0.1,0.07,0.09,0.12,0.07,0.09,0.33,0.42,0.27,0.36,0.49,0.62,0.72,0.62,0.67,0.78,0.6,0.67,0.46,0.61,0.43,0.45,0.73
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.33,0.37,0.39,0.35,0.34,0.62,0.65,0.69,0.67,0.52,0.69,0.67,0.46,0.52,0.64,0.43,0.4
Jonathan Kuminga,0.08,0.08,0.07,0.09,0.09,0.1,0.08,0.37,0.39,0.29,0.51,0.49,0.62,0.57,0.62,0.67,0.59,0.73,0.61,0.6,0.55,0.46,0.75,0.73
Landry Shamet,0.08,0.04,0.09,0.08,0.1,0.06,0.08,0.34,0.18,0.46,0.39,0.61,0.62,0.23,0.69,0.61,0.67,0.54,0.61,0.49,0.05,0.71,0.52,0.89
Jalen Smith,0.08,0.13,0.04,0.08,0.05,0.08,0.08,0.41,0.71,0.18,0.43,0.27,0.62,0.85,0.35,0.61,0.29,0.64,0.61,0.71,0.91,0.19,0.61,0.25
Donte DiVincenzo,0.08,0.1,0.12,0.1,0.18,0.05,0.08,0.29,0.37,0.45,0.43,0.7,0.62,0.72,0.78,0.72,0.95,0.46,0.61,0.31,0.52,0.7,0.61,0.93
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.35,0.29,0.28,0.26,0.26,0.62,0.41,0.55,0.36,0.37,0.54,0.61,0.52,0.3,0.45,0.25,0.23
Jae'Sean Tate,0.08,0.08,0.12,0.1,0.09,0.08,0.08,0.37,0.37,0.56,0.44,0.44,0.62,0.57,0.78,0.72,0.59,0.64,0.61,0.6,0.52,0.81,0.63,0.64
Nick Richards,0.08,0.15,0.02,0.06,0.02,0.12,0.05,0.4,0.73,0.11,0.36,0.22,0.62,0.89,0.15,0.45,0.1,0.81,0.37,0.69,0.91,0.08,0.45,0.17
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.32,0.35,0.4,0.36,0.31,0.62,0.57,0.72,0.54,0.52,0.54,0.61,0.42,0.48,0.66,0.45,0.33
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.55,0.77,0.66,0.27,0.67,0.27,0.54,0.38,0.74,0.58,0.15,0.55
Grant Williams,0.07,0.1,0.06,0.08,0.08,0.08,0.07,0.26,0.41,0.23,0.31,0.31,0.55,0.72,0.55,0.61,0.52,0.64,0.54,0.24,0.59,0.33,0.34,0.33
Torrey Craig,0.07,0.12,0.06,0.07,0.09,0.03,0.07,0.27,0.48,0.22,0.27,0.38,0.55,0.81,0.55,0.54,0.59,0.27,0.54,0.26,0.71,0.3,0.27,0.51
Chance Comanche,0.07,0.1,0.0,0.0,0.0,0.17,0.05,0.33,0.48,0.0,0.0,0.0,0.55,0.72,0.02,0.02,0.03,0.89,0.37,0.46,0.71,0.01,0.02,0.03
Jeff Green,0.07,0.06,0.04,0.06,0.04,0.1,0.07,0.36,0.32,0.22,0.31,0.22,0.55,0.41,0.35,0.45,0.23,0.73,0.54,0.56,0.4,0.3,0.34,0.17
Damion Lee,0.07,0.07,0.05,0.09,0.05,0.06,0.07,0.35,0.33,0.22,0.4,0.26,0.55,0.49,0.45,0.67,0.29,0.54,0.54,0.52,0.43,0.3,0.54,0.23
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.55,0.98,0.69,0.84,0.78,0.77,0.54,0.26,0.97,0.59,0.79,0.62
Devonte' Graham,0.07,0.04,0.1,0.05,0.08,0.08,0.07,0.32,0.21,0.56,0.27,0.42,0.55,0.23,0.72,0.36,0.52,0.64,0.54,0.42,0.1,0.81,0.27,0.59
Josh Okogie,0.07,0.08,0.05,0.06,0.12,0.13,0.06,0.34,0.47,0.26,0.35,0.59,0.55,0.57,0.45,0.45,0.78,0.83,0.46,0.49,0.69,0.41,0.43,0.87
Trendon Watford,0.07,0.09,0.08,0.09,0.07,0.07,0.06,0.35,0.49,0.38,0.47,0.33,0.55,0.65,0.66,0.67,0.45,0.6,0.46,0.52,0.73,0.63,0.7,0.37
Robert Williams III,0.07,0.17,0.06,0.08,0.12,0.06,0.05,0.29,0.74,0.23,0.33,0.52,0.55,0.92,0.55,0.61,0.78,0.54,0.37,0.31,0.92,0.33,0.39,0.78
Jay Scrubb,0.07,0.08,0.02,0.07,0.12,0.05,0.04,0.47,0.64,0.09,0.26,0.45,0.55,0.57,0.15,0.54,0.78,0.46,0.27,0.82,0.86,0.05,0.25,0.66
Ochai Agbaji,0.07,0.04,0.04,0.04,0.06,0.05,0.07,0.29,0.21,0.18,0.18,0.28,0.55,0.23,0.35,0.27,0.37,0.46,0.54,0.31,0.1,0.19,0.12,0.27
Jarred Vanderbilt,0.07,0.17,0.09,0.09,0.16,0.08,0.06,0.28,0.7,0.39,0.36,0.68,0.55,0.92,0.69,0.67,0.92,0.64,0.46,0.29,0.9,0.64,0.45,0.92
Ayo Dosunmu,0.07,0.06,0.11,0.1,0.1,0.04,0.08,0.28,0.24,0.39,0.39,0.41,0.55,0.41,0.76,0.72,0.67,0.37,0.61,0.29,0.16,0.64,0.52,0.57
Jordan Nwora,0.07,0.09,0.05,0.08,0.06,0.07,0.08,0.36,0.44,0.25,0.45,0.31,0.55,0.65,0.45,0.61,0.37,0.6,0.61,0.56,0.64,0.38,0.65,0.33
Shake Milton,0.07,0.06,0.12,0.09,0.04,0.06,0.08,0.31,0.3,0.56,0.42,0.18,0.55,0.41,0.78,0.67,0.23,0.54,0.61,0.38,0.33,0.81,0.59,0.12
Jevon Carter,0.07,0.05,0.09,0.07,0.13,0.02,0.08,,0.23,0.41,0.32,0.58,0.55,0.32,0.69,0.54,0.83,0.17,0.61,,0.14,0.67,0.37,0.86
Terrence Ross,0.07,0.05,0.06,0.05,0.07,0.03,0.08,0.32,0.27,0.31,0.24,0.35,0.55,0.32,0.55,0.36,0.45,0.27,0.61,0.42,0.25,0.5,0.21,0.43
T.J. McConnell,0.07,0.07,0.2,0.14,0.14,0.04,0.08,0.34,0.36,0.95,0.69,0.69,0.55,0.49,0.9,0.84,0.86,0.37,0.61,0.49,0.5,0.98,0.93,0.93
Kevin Love,0.07,0.16,0.08,0.09,0.04,0.06,0.08,0.36,0.79,0.36,0.42,0.19,0.55,0.91,0.66,0.67,0.23,0.54,0.61,0.56,0.94,0.6,0.59,0.13
Tre Mann,0.07,0.05,0.07,0.07,0.07,0.04,0.08,0.35,0.28,0.35,0.39,0.33,0.55,0.32,0.62,0.54,0.45,0.37,0.61,0.52,0.28,0.59,0.52,0.37
Chris Duarte,0.07,0.06,0.05,0.07,0.06,0.06,0.08,0.32,0.32,0.29,0.39,0.33,0.55,0.41,0.45,0.54,0.37,0.54,0.61,0.42,0.4,0.46,0.52,0.37
Pat Connaughton,0.07,0.1,0.05,0.04,0.1,0.03,0.08,0.26,0.43,0.19,0.18,0.38,0.55,0.72,0.45,0.27,0.67,0.27,0.61,0.24,0.63,0.22,0.12,0.51
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.35,0.3,0.19,0.27,0.21,0.55,0.41,0.35,0.36,0.29,0.17,0.61,0.52,0.33,0.22,0.27,0.15
Gary Harris,0.07,0.05,0.05,0.04,0.13,0.02,0.08,0.3,0.21,0.2,0.16,0.51,0.55,0.32,0.45,0.27,0.83,0.17,0.61,0.35,0.1,0.25,0.09,0.77
T.J. Warren,0.07,0.06,0.03,0.03,0.08,0.03,0.07,0.34,0.44,0.2,0.19,0.37,0.55,0.41,0.25,0.17,0.52,0.27,0.54,0.49,0.64,0.25,0.13,0.48
Draymond Green,0.07,0.16,0.22,0.18,0.14,0.07,0.07,0.23,0.5,0.71,0.58,0.44,0.55,0.91,0.93,0.91,0.86,0.6,0.54,0.15,0.74,0.91,0.83,0.64
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.55,0.14,0.66,0.54,0.16,0.37,0.67,0.82,0.12,0.76,0.61,0.13
