trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Troy Brown Jr.,0.06,0.09,0.05,0.06,0.14,0.02,0.07,0.25,0.35,0.2,0.23,0.56,0.49,0.66,0.47,0.47,0.87,0.21,0.55,0.21,0.48,0.26,0.19,0.83
Julian Champagnie,0.06,0.07,0.01,0.04,0.02,0.02,0.06,0.34,0.39,0.08,0.22,0.19,0.49,0.51,0.09,0.29,0.13,0.21,0.47,0.51,0.56,0.06,0.17,0.14
Jordan Goodwin,0.06,0.07,0.1,0.06,0.14,0.05,0.06,0.32,0.5,0.64,0.42,0.63,0.49,0.51,0.73,0.47,0.87,0.48,0.47,0.43,0.73,0.87,0.59,0.9
Duncan Robinson,0.06,0.04,0.04,0.05,0.04,0.03,0.06,0.31,0.32,0.25,0.24,0.25,0.49,0.25,0.37,0.38,0.24,0.31,0.47,0.39,0.4,0.4,0.21,0.23
Isaiah Livers,0.06,0.06,0.04,0.04,0.1,0.02,0.06,0.25,0.27,0.14,0.25,0.45,0.49,0.42,0.37,0.29,0.68,0.21,0.47,0.21,0.25,0.12,0.23,0.67
Ochai Agbaji,0.06,0.04,0.04,0.04,0.05,0.05,0.06,0.28,0.22,0.17,0.16,0.27,0.49,0.25,0.37,0.29,0.32,0.48,0.47,0.3,0.12,0.18,0.09,0.27
Mike Muscala,0.05,0.07,0.03,0.03,0.03,0.04,0.05,0.3,0.49,0.22,0.19,0.19,0.41,0.51,0.27,0.19,0.18,0.39,0.39,0.36,0.72,0.31,0.14,0.14
Otto Porter Jr.,0.05,0.05,0.05,0.04,0.12,0.05,0.04,0.25,0.27,0.24,0.18,0.62,0.41,0.33,0.47,0.29,0.78,0.48,0.3,0.21,0.25,0.37,0.12,0.89
Stanley Johnson,0.05,0.07,0.08,0.07,0.06,0.06,0.04,0.32,0.45,0.64,0.58,0.44,0.41,0.51,0.66,0.55,0.39,0.55,0.3,0.43,0.67,0.87,0.83,0.65
Dario Saric,0.05,0.08,0.05,0.07,0.05,0.05,0.05,0.32,0.51,0.31,0.47,0.29,0.41,0.59,0.47,0.55,0.32,0.48,0.39,0.43,0.75,0.52,0.69,0.31
Jaylin Williams,0.05,0.12,0.06,0.07,0.08,0.05,0.05,0.27,0.61,0.35,0.36,0.39,0.41,0.82,0.56,0.55,0.53,0.48,0.39,0.27,0.82,0.59,0.46,0.54
Wenyen Gabriel,0.05,0.1,0.02,0.06,0.06,0.05,0.04,0.28,0.61,0.15,0.42,0.32,0.41,0.72,0.17,0.47,0.39,0.48,0.3,0.3,0.82,0.14,0.59,0.36
Cody Zeller,0.05,0.11,0.03,0.06,0.03,0.1,0.04,0.36,0.83,0.17,0.47,0.18,0.41,0.77,0.27,0.47,0.18,0.75,0.3,0.58,0.96,0.18,0.69,0.13
Saben Lee,0.05,0.04,0.08,0.07,0.09,0.09,0.04,0.34,0.25,0.63,0.57,0.79,0.41,0.25,0.66,0.55,0.61,0.7,0.3,0.51,0.18,0.86,0.81,0.95
Andre Drummond,0.05,0.16,0.02,0.09,0.08,0.09,0.05,0.4,1.2,0.16,0.68,0.59,0.41,0.91,0.17,0.68,0.53,0.7,0.39,0.69,1.0,0.16,0.92,0.87
Dewayne Dedmon,0.05,0.08,0.02,0.05,0.03,0.06,0.05,0.4,0.76,0.19,0.51,0.25,0.41,0.59,0.17,0.38,0.18,0.55,0.39,0.69,0.92,0.23,0.75,0.23
Yuta Watanabe,0.05,0.06,0.04,0.03,0.05,0.03,0.05,0.29,0.32,0.22,0.14,0.33,0.41,0.42,0.37,0.19,0.32,0.31,0.39,0.33,0.4,0.31,0.08,0.38
Sandro Mamukelashvili,0.05,0.08,0.05,0.06,0.04,0.07,0.05,0.36,0.55,0.29,0.45,0.2,0.41,0.59,0.47,0.47,0.24,0.6,0.39,0.58,0.78,0.47,0.65,0.15
Javonte Green,0.05,0.06,0.03,0.04,0.1,0.06,0.04,0.26,0.45,0.19,0.26,0.54,0.41,0.42,0.27,0.29,0.68,0.55,0.3,0.24,0.67,0.23,0.25,0.8
Alex Caruso,0.05,0.07,0.12,0.09,0.19,0.05,0.05,0.22,0.3,0.5,0.4,0.8,0.41,0.51,0.79,0.68,0.96,0.48,0.39,0.14,0.33,0.76,0.55,0.96
Luka Garza,0.05,0.06,0.02,0.04,0.01,0.09,0.05,0.54,0.65,0.23,0.48,0.09,0.41,0.42,0.17,0.29,0.08,0.7,0.39,0.9,0.86,0.35,0.71,0.08
Svi Mykhailiuk,0.05,0.03,0.05,0.04,0.08,0.04,0.05,0.4,0.3,0.23,0.38,0.38,0.41,0.16,0.47,0.29,0.53,0.39,0.39,0.69,0.33,0.35,0.51,0.51
Rodney McGruder,0.05,0.06,0.04,0.03,0.07,0.03,0.05,0.25,0.33,0.33,0.21,0.58,0.41,0.42,0.37,0.19,0.46,0.31,0.39,0.21,0.43,0.56,0.16,0.85
Jalen Johnson,0.05,0.09,0.05,0.05,0.07,0.05,0.05,0.31,0.62,0.31,0.33,0.47,0.41,0.66,0.47,0.38,0.46,0.48,0.39,0.39,0.83,0.52,0.41,0.71
Jarrell Brantley,0.05,0.03,0.03,0.04,0.0,0.01,0.04,0.35,0.25,0.2,0.29,0.0,0.41,0.16,0.27,0.29,0.04,0.12,0.3,0.55,0.18,0.26,0.3,0.03
Terence Davis,0.05,0.05,0.04,0.06,0.09,0.03,0.06,0.38,0.35,0.33,0.46,0.77,0.41,0.33,0.37,0.47,0.61,0.31,0.47,0.65,0.48,0.56,0.67,0.95
Charles Bassey,0.05,0.12,0.05,0.08,0.07,0.06,0.04,0.35,0.91,0.31,0.5,0.46,0.41,0.82,0.47,0.62,0.46,0.55,0.3,0.55,0.98,0.52,0.74,0.69
Lamar Stevens,0.05,0.08,0.02,0.03,0.06,0.04,0.05,0.26,0.43,0.11,0.17,0.32,0.41,0.59,0.17,0.19,0.39,0.39,0.39,0.24,0.63,0.08,0.1,0.36
Jeenathan Williams,0.05,0.07,0.07,0.05,0.21,0.0,0.06,0.31,0.49,0.22,0.38,0.74,0.41,0.51,0.62,0.38,0.99,0.04,0.47,0.39,0.72,0.31,0.51,0.94
Simone Fontecchio,0.05,0.03,0.03,0.04,0.04,0.04,0.06,0.29,0.26,0.14,0.31,0.27,0.41,0.16,0.27,0.29,0.24,0.39,0.47,0.33,0.21,0.12,0.35,0.27
Robert Covington,0.05,0.08,0.06,0.05,0.11,0.04,0.06,0.33,0.53,0.34,0.31,0.57,0.41,0.59,0.56,0.38,0.73,0.39,0.47,0.47,0.76,0.58,0.35,0.84
Jonathan Isaac,0.05,0.09,0.02,0.03,0.15,0.04,0.06,0.43,0.82,0.22,0.19,1.39,0.41,0.66,0.17,0.19,0.9,0.39,0.47,0.75,0.95,0.31,0.14,0.99
Goran Dragic,0.05,0.03,0.11,0.08,0.03,0.04,0.06,0.34,0.19,0.68,0.57,0.31,0.41,0.16,0.76,0.62,0.18,0.39,0.47,0.51,0.07,0.9,0.81,0.34
Nicolas Batum,0.05,0.09,0.06,0.04,0.09,0.03,0.06,0.23,0.43,0.3,0.22,0.4,0.41,0.66,0.56,0.29,0.61,0.31,0.47,0.16,0.63,0.49,0.17,0.55
Jay Huff,0.05,0.07,0.05,0.04,0.06,0.09,0.03,0.35,0.48,0.75,0.89,0.23,0.41,0.51,0.47,0.29,0.39,0.7,0.21,0.55,0.71,0.93,0.98,0.2
James Bouknight,0.05,0.04,0.04,0.05,0.06,0.04,0.06,0.35,0.32,0.24,0.3,0.64,0.41,0.25,0.37,0.38,0.39,0.39,0.47,0.55,0.4,0.37,0.32,0.9
Xavier Sneed,0.05,0.04,0.06,0.03,0.0,0.05,0.03,0.34,0.26,0.38,0.18,0.0,0.41,0.25,0.56,0.19,0.04,0.48,0.21,0.51,0.21,0.63,0.12,0.03
Patrick Beverley,0.05,0.08,0.11,0.09,0.12,0.04,0.06,0.2,0.31,0.42,0.34,0.44,0.41,0.59,0.76,0.68,0.78,0.39,0.47,0.11,0.37,0.68,0.43,0.65
Nickeil Alexander-Walker,0.05,0.04,0.07,0.07,0.08,0.05,0.06,0.34,0.26,0.64,0.48,0.48,0.41,0.25,0.62,0.55,0.53,0.48,0.47,0.51,0.21,0.87,0.71,0.73
Theo Maledon,0.05,0.06,0.12,0.08,0.09,0.06,0.06,0.27,0.33,0.65,0.5,0.44,0.41,0.42,0.79,0.62,0.61,0.55,0.47,0.27,0.43,0.88,0.74,0.65
Derrick Rose,0.05,0.03,0.07,0.06,0.04,0.02,0.07,0.39,0.25,0.54,0.57,0.33,0.41,0.16,0.62,0.47,0.24,0.21,0.55,0.67,0.18,0.8,0.81,0.38
Davion Mitchell,0.05,0.03,0.08,0.05,0.08,0.02,0.06,0.25,0.17,0.47,0.3,0.48,0.41,0.16,0.66,0.38,0.53,0.21,0.47,0.21,0.05,0.72,0.32,0.73
Nikola Jovic,0.05,0.05,0.03,0.05,0.06,0.05,0.05,0.36,0.26,0.14,0.54,0.34,0.41,0.33,0.27,0.38,0.39,0.48,0.39,0.58,0.21,0.12,0.78,0.41
Patty Mills,0.05,0.03,0.05,0.05,0.05,0.02,0.06,0.35,0.2,0.4,0.4,0.44,0.41,0.16,0.47,0.38,0.32,0.21,0.47,0.55,0.09,0.65,0.55,0.65
Sam Hauser,0.05,0.06,0.03,0.03,0.06,0.01,0.05,0.31,0.35,0.2,0.23,0.42,0.41,0.42,0.27,0.19,0.39,0.12,0.39,0.39,0.48,0.26,0.19,0.6
Kevin Knox II,0.05,0.07,0.02,0.05,0.05,0.03,0.05,0.34,0.45,0.11,0.35,0.44,0.41,0.51,0.17,0.38,0.32,0.31,0.39,0.51,0.67,0.08,0.44,0.65
Oshae Brissett,0.05,0.08,0.02,0.03,0.06,0.09,0.05,0.29,0.48,0.13,0.17,0.36,0.41,0.59,0.17,0.19,0.39,0.7,0.39,0.33,0.71,0.11,0.1,0.46
Josh Christopher,0.05,0.02,0.05,0.06,0.07,0.04,0.06,0.44,0.2,0.38,0.55,0.59,0.41,0.09,0.47,0.47,0.46,0.39,0.47,0.77,0.09,0.63,0.79,0.87
Maxi Kleber,0.05,0.1,0.06,0.05,0.05,0.05,0.05,0.2,0.39,0.25,0.22,0.19,0.41,0.72,0.56,0.38,0.32,0.48,0.39,0.11,0.56,0.4,0.17,0.14
Thaddeus Young,0.04,0.07,0.06,0.06,0.1,0.03,0.04,0.25,0.48,0.38,0.48,0.6,0.32,0.51,0.56,0.47,0.68,0.31,0.3,0.21,0.71,0.63,0.71,0.87
Garrison Mathews,0.04,0.03,0.02,0.02,0.06,0.04,0.04,0.31,0.23,0.14,0.18,0.49,0.32,0.16,0.17,0.12,0.39,0.39,0.3,0.39,0.14,0.12,0.12,0.74
Davis Bertans,0.04,0.03,0.02,0.02,0.05,0.01,0.04,0.36,0.27,0.2,0.18,0.42,0.32,0.16,0.17,0.12,0.32,0.12,0.3,0.58,0.25,0.26,0.12,0.6
Moses Moody,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.27,0.33,0.21,0.25,0.3,0.32,0.25,0.27,0.19,0.24,0.39,0.3,0.27,0.43,0.28,0.23,0.32
Isaiah Roby,0.04,0.06,0.04,0.05,0.07,0.05,0.04,0.31,0.59,0.24,0.4,0.65,0.32,0.42,0.37,0.38,0.46,0.48,0.3,0.39,0.81,0.37,0.55,0.91
Jamal Cain,0.04,0.06,0.03,0.02,0.08,0.04,0.04,0.34,0.39,0.21,0.11,0.88,0.32,0.42,0.27,0.12,0.53,0.39,0.3,0.51,0.56,0.28,0.07,0.97
Kira Lewis Jr.,0.04,0.03,0.04,0.03,0.05,0.04,0.04,0.44,0.35,0.41,0.36,0.46,0.32,0.16,0.37,0.19,0.32,0.39,0.3,0.77,0.48,0.67,0.46,0.69
Christian Braun,0.04,0.05,0.03,0.03,0.06,0.03,0.04,0.2,0.33,0.21,0.25,0.38,0.32,0.33,0.27,0.19,0.39,0.31,0.3,0.11,0.43,0.28,0.23,0.51
Day'Ron Sharpe,0.04,0.1,0.03,0.08,0.04,0.05,0.04,0.4,0.96,0.25,0.65,0.26,0.32,0.72,0.27,0.62,0.24,0.48,0.3,0.69,0.99,0.4,0.89,0.25
Derrick Jones Jr.,0.04,0.05,0.02,0.03,0.06,0.06,0.04,0.31,0.4,0.14,0.23,0.48,0.32,0.33,0.17,0.19,0.39,0.55,0.3,0.39,0.57,0.12,0.19,0.73
George Hill,0.04,0.04,0.09,0.05,0.08,0.05,0.04,0.21,0.21,0.49,0.23,0.43,0.32,0.25,0.7,0.38,0.53,0.48,0.3,0.12,0.11,0.75,0.19,0.62
AJ Green,0.04,0.03,0.02,0.02,0.02,0.01,0.04,0.28,0.23,0.26,0.23,0.17,0.32,0.16,0.17,0.12,0.13,0.12,0.3,0.3,0.14,0.42,0.19,0.12
Zeke Nnaji,0.04,0.06,0.01,0.04,0.05,0.05,0.04,0.3,0.49,0.11,0.48,0.66,0.32,0.42,0.09,0.29,0.32,0.48,0.3,0.36,0.72,0.08,0.71,0.91
Montrezl Harrell,0.04,0.06,0.02,0.04,0.04,0.07,0.04,0.35,0.54,0.16,0.44,0.33,0.32,0.42,0.17,0.29,0.24,0.6,0.3,0.55,0.77,0.16,0.62,0.38
Moses Brown,0.04,0.09,0.01,0.03,0.01,0.08,0.03,0.44,0.97,0.1,0.32,0.29,0.32,0.66,0.09,0.19,0.08,0.65,0.21,0.77,0.99,0.07,0.38,0.31
Darius Days,0.04,0.03,0.01,0.0,0.0,0.01,0.03,0.68,0.88,0.46,0.0,0.0,0.32,0.16,0.09,0.03,0.04,0.12,0.21,0.98,0.97,0.71,0.03,0.03
Jaxson Hayes,0.04,0.06,0.03,0.04,0.04,0.07,0.04,0.3,0.58,0.19,0.41,0.37,0.32,0.42,0.27,0.29,0.24,0.6,0.3,0.36,0.8,0.23,0.57,0.48
Chimezie Metu,0.04,0.07,0.02,0.04,0.03,0.03,0.04,0.38,0.66,0.18,0.44,0.31,0.32,0.51,0.17,0.29,0.18,0.31,0.3,0.65,0.87,0.2,0.62,0.34
Serge Ibaka,0.04,0.06,0.01,0.05,0.01,0.04,0.04,0.29,0.44,0.06,0.58,0.07,0.32,0.42,0.09,0.38,0.08,0.39,0.3,0.33,0.65,0.05,0.83,0.08
Orlando Robinson,0.04,0.1,0.03,0.04,0.05,0.04,0.03,0.28,0.81,0.36,0.32,0.36,0.32,0.72,0.27,0.29,0.32,0.39,0.21,0.3,0.94,0.6,0.38,0.46
Goga Bitadze,0.04,0.07,0.04,0.03,0.04,0.04,0.03,0.34,0.6,0.43,0.54,0.37,0.32,0.51,0.37,0.19,0.24,0.39,0.21,0.51,0.81,0.69,0.78,0.48
Danuel House Jr.,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.25,,0.17,0.22,0.2,0.32,0.25,0.27,0.19,0.18,0.31,0.3,0.21,,0.18,0.17,0.15
DeAndre Jordan,0.04,0.11,0.03,0.08,0.03,0.06,0.03,0.32,0.76,0.22,0.51,0.24,0.32,0.77,0.27,0.62,0.18,0.55,0.21,0.43,0.92,0.31,0.75,0.21
Bismack Biyombo,0.04,0.1,0.03,0.07,0.04,0.05,0.04,0.23,0.64,0.24,0.51,0.34,0.32,0.72,0.27,0.55,0.24,0.48,0.3,0.16,0.85,0.37,0.75,0.41
JaVale McGee,0.04,0.07,0.01,0.07,0.02,0.04,0.03,0.42,0.79,0.11,0.93,0.17,0.32,0.51,0.09,0.55,0.13,0.39,0.21,0.73,0.94,0.08,0.98,0.12
Admiral Schofield,0.04,0.04,0.03,0.01,0.02,0.02,0.03,0.25,0.31,0.32,0.18,0.18,0.32,0.25,0.27,0.07,0.13,0.21,0.21,0.21,0.37,0.54,0.12,0.13
Blake Wesley,0.04,0.05,0.09,0.12,0.09,0.06,0.06,0.25,0.27,0.47,0.8,0.45,0.32,0.33,0.7,0.79,0.61,0.55,0.47,0.21,0.25,0.72,0.97,0.67
Quenton Jackson,0.04,0.02,0.04,0.01,0.06,0.07,0.04,0.44,0.18,0.41,0.04,0.98,0.32,0.09,0.37,0.07,0.39,0.6,0.3,0.77,0.06,0.67,0.05,0.97
John Konchar,0.04,0.09,0.05,0.04,0.12,0.02,0.05,0.19,0.46,0.25,0.18,0.61,0.32,0.66,0.47,0.29,0.78,0.21,0.39,0.09,0.68,0.4,0.12,0.88
Johnny Juzang,0.04,0.04,0.02,0.01,0.02,0.0,0.06,0.31,0.35,0.17,0.1,0.13,0.32,0.25,0.17,0.07,0.13,0.04,0.47,0.39,0.48,0.18,0.06,0.1
Cody Martin,0.04,0.08,0.06,0.02,0.08,0.05,0.06,0.2,0.34,0.25,0.09,0.35,0.32,0.59,0.56,0.12,0.53,0.48,0.47,0.11,0.46,0.4,0.06,0.43
Ziaire Williams,0.04,0.05,0.03,0.07,0.04,0.03,0.05,0.28,0.3,0.19,0.65,0.22,0.32,0.33,0.27,0.55,0.24,0.31,0.39,0.3,0.33,0.23,0.89,0.18
TyTy Washington Jr.,0.04,0.03,0.07,0.03,0.07,0.02,0.06,0.33,0.2,0.4,0.3,0.58,0.32,0.16,0.62,0.19,0.46,0.21,0.47,0.47,0.09,0.65,0.32,0.85
Ricky Rubio,0.04,0.05,0.12,0.09,0.09,0.05,0.06,0.27,0.31,0.72,0.53,0.54,0.32,0.33,0.79,0.68,0.61,0.48,0.47,0.27,0.37,0.91,0.77,0.8
Johnny Davis,0.04,0.05,0.03,0.04,0.04,0.04,0.05,0.3,0.36,0.2,0.24,0.39,0.32,0.33,0.27,0.29,0.24,0.39,0.39,0.36,0.5,0.26,0.21,0.54
Keon Johnson,0.04,0.03,0.07,0.07,0.06,0.05,0.05,,0.2,0.64,0.68,0.45,0.32,0.16,0.62,0.55,0.39,0.48,0.39,,0.09,0.87,0.92,0.67
Payton Pritchard,0.04,0.03,0.04,0.06,0.05,0.02,0.05,0.3,0.25,0.3,0.6,0.41,0.32,0.16,0.37,0.47,0.32,0.21,0.39,0.36,0.18,0.49,0.85,0.57
Jae Crowder,0.04,0.08,0.05,0.03,0.08,0.04,0.05,0.22,0.45,0.27,0.22,0.4,0.32,0.59,0.47,0.19,0.53,0.39,0.39,0.14,0.67,0.44,0.17,0.55
MarJon Beauchamp,0.04,0.04,0.02,0.05,0.06,0.03,0.05,0.32,0.36,0.11,0.63,0.33,0.32,0.25,0.17,0.38,0.39,0.31,0.39,0.43,0.5,0.08,0.88,0.38
Dyson Daniels,0.04,0.07,0.09,0.07,0.11,0.03,0.04,,0.41,0.48,0.45,0.59,0.32,0.51,0.7,0.55,0.73,0.31,0.3,,0.59,0.74,0.65,0.87
Malachi Flynn,0.04,0.03,0.06,0.04,0.04,0.02,0.05,0.26,0.26,0.43,0.33,0.36,0.32,0.16,0.56,0.29,0.24,0.21,0.39,0.24,0.21,0.69,0.41,0.46
Austin Rivers,0.04,0.04,0.06,0.03,0.07,0.04,0.05,0.18,0.18,0.25,0.12,0.27,0.32,0.25,0.56,0.19,0.46,0.39,0.39,0.07,0.06,0.4,0.07,0.27
Chuma Okeke,0.04,0.07,0.05,0.03,0.1,0.03,0.05,0.28,0.37,0.28,0.2,0.62,0.32,0.51,0.47,0.19,0.68,0.31,0.39,0.3,0.52,0.46,0.15,0.89
Ousmane Dieng,0.04,0.06,0.04,0.06,0.04,0.02,0.05,0.24,0.41,0.29,0.51,0.26,0.32,0.42,0.37,0.47,0.24,0.21,0.39,0.18,0.59,0.47,0.75,0.25
Rudy Gay,0.04,0.06,0.04,0.05,0.06,0.03,0.06,0.29,0.44,0.27,0.34,0.39,0.32,0.42,0.37,0.38,0.39,0.31,0.47,0.33,0.65,0.44,0.43,0.54
Daishen Nix,0.04,0.04,0.11,0.09,0.07,0.03,0.05,0.25,0.23,0.72,0.61,0.42,0.32,0.25,0.76,0.68,0.46,0.31,0.39,0.21,0.14,0.91,0.86,0.6
Dalano Banton,0.04,0.03,0.04,0.04,0.06,0.03,0.04,0.34,0.44,0.52,0.59,0.56,0.32,0.16,0.37,0.29,0.39,0.31,0.3,0.51,0.65,0.78,0.84,0.83
Haywood Highsmith,0.04,0.08,0.03,0.06,0.09,0.02,0.04,0.19,0.42,0.16,0.38,0.44,0.32,0.59,0.27,0.47,0.61,0.21,0.3,0.09,0.61,0.16,0.51,0.65
Vlatko Cancar,0.04,0.05,0.05,0.04,0.05,0.03,0.04,0.24,0.31,0.29,0.44,0.23,0.32,0.33,0.47,0.29,0.32,0.31,0.3,0.18,0.37,0.47,0.62,0.2
Bryce McGowens,0.04,0.04,0.04,0.06,0.04,0.07,0.04,0.23,0.26,0.22,0.37,0.31,0.32,0.25,0.37,0.47,0.24,0.6,0.3,0.16,0.21,0.31,0.48,0.34
Isaiah Hartenstein,0.04,0.14,0.05,0.07,0.1,0.03,0.04,0.22,0.71,0.23,0.35,0.49,0.32,0.87,0.47,0.55,0.68,0.31,0.3,0.14,0.9,0.35,0.44,0.74
Darius Bazley,0.04,0.07,0.04,0.05,0.06,0.07,0.05,0.25,0.46,0.33,0.58,0.58,0.32,0.51,0.37,0.38,0.39,0.6,0.39,0.21,0.68,0.56,0.83,0.85
Dean Wade,0.04,0.08,0.03,0.03,0.07,0.02,0.04,0.19,0.4,0.15,0.15,0.38,0.32,0.59,0.27,0.19,0.46,0.21,0.3,0.09,0.57,0.14,0.08,0.51
Patrick Baldwin Jr.,0.04,0.03,0.01,0.02,0.03,0.01,0.04,0.37,0.37,0.38,0.32,0.27,0.32,0.16,0.09,0.12,0.18,0.12,0.3,0.61,0.52,0.63,0.38,0.27
Jarrett Culver,0.04,0.09,0.03,0.05,0.12,0.07,0.05,0.25,0.59,0.11,0.51,1.48,0.32,0.66,0.27,0.38,0.78,0.6,0.39,0.21,0.81,0.08,0.75,0.99
Lindy Waters III,0.04,0.04,0.03,0.02,0.05,0.02,0.05,0.34,0.32,0.3,0.17,0.29,0.32,0.25,0.27,0.12,0.32,0.21,0.39,0.51,0.4,0.49,0.1,0.31
Ish Wainright,0.04,0.05,0.03,0.02,0.09,0.02,0.04,0.26,0.31,0.21,0.16,0.63,0.32,0.33,0.27,0.12,0.61,0.21,0.3,0.24,0.37,0.28,0.09,0.9
Justin Holiday,0.04,0.03,0.03,0.03,0.05,0.01,0.05,0.25,0.18,0.23,0.2,0.26,0.32,0.16,0.27,0.19,0.32,0.12,0.39,0.21,0.06,0.35,0.15,0.25
Bruno Fernando,0.03,0.07,0.04,0.05,0.03,0.05,0.03,0.31,0.68,0.33,0.7,0.26,0.21,0.51,0.37,0.38,0.18,0.48,0.21,0.39,0.89,0.56,0.94,0.25
Juancho Hernangomez,0.03,0.07,0.03,0.03,0.04,0.02,0.03,0.14,0.45,0.2,0.19,0.22,0.21,0.51,0.27,0.19,0.24,0.21,0.21,0.05,0.67,0.26,0.14,0.18
Max Christie,0.03,0.05,0.03,0.02,0.03,0.02,0.03,0.21,0.31,0.21,0.18,0.22,0.21,0.33,0.27,0.12,0.18,0.21,0.21,0.12,0.37,0.28,0.12,0.18
Boban Marjanovic,0.03,0.04,0.01,0.03,0.02,0.03,0.02,0.51,0.84,0.22,0.57,0.26,0.21,0.25,0.09,0.19,0.13,0.31,0.12,0.87,0.96,0.31,0.81,0.25
Danny Green,0.03,0.02,0.01,0.05,0.04,0.01,0.03,0.3,0.31,0.06,0.56,0.37,0.21,0.09,0.09,0.38,0.24,0.12,0.21,0.36,0.37,0.05,0.8,0.48
Furkan Korkmaz,0.03,0.02,0.02,0.04,0.02,0.04,0.03,0.38,0.26,0.28,0.67,0.14,0.21,0.09,0.17,0.29,0.13,0.39,0.21,0.65,0.21,0.46,0.91,0.1
Jake LaRavia,0.03,0.04,0.02,0.04,0.06,0.01,0.03,0.17,0.27,0.16,0.23,0.44,0.21,0.25,0.17,0.29,0.39,0.12,0.21,0.07,0.25,0.16,0.19,0.65
Jared Butler,0.03,0.01,0.04,0.03,0.11,0.0,0.03,0.38,0.16,0.27,0.2,0.85,0.21,0.04,0.37,0.19,0.73,0.04,0.21,0.65,0.04,0.44,0.15,0.96
Damian Jones,0.03,0.07,0.01,0.03,0.04,0.03,0.02,0.23,0.58,0.11,0.19,0.62,0.21,0.51,0.09,0.19,0.24,0.31,0.12,0.16,0.8,0.08,0.14,0.89
Kai Jones,0.03,0.06,0.01,0.05,0.05,0.02,0.03,0.3,0.42,0.09,0.39,0.44,0.21,0.42,0.09,0.38,0.32,0.21,0.21,0.36,0.61,0.06,0.53,0.65
Taj Gibson,0.03,0.04,0.03,0.05,0.05,0.04,0.03,0.3,0.38,0.25,0.49,0.52,0.21,0.25,0.27,0.38,0.32,0.39,0.21,0.36,0.54,0.4,0.73,0.79
Richaun Holmes,0.03,0.05,0.01,0.02,0.01,0.02,0.02,0.36,0.48,0.09,0.17,0.06,0.21,0.33,0.09,0.12,0.08,0.21,0.12,0.58,0.71,0.06,0.1,0.07
Anthony Gill,0.03,0.04,0.02,0.02,0.02,0.05,0.02,0.32,0.35,0.23,0.18,0.21,0.21,0.25,0.17,0.12,0.13,0.48,0.12,0.43,0.48,0.35,0.12,0.17
Dominick Barlow,0.03,0.07,0.03,0.04,0.05,0.03,0.03,0.24,0.51,0.2,0.23,0.32,0.21,0.51,0.27,0.29,0.32,0.31,0.21,0.18,0.75,0.26,0.19,0.36
Josh Minott,0.03,0.04,0.01,0.02,0.04,0.02,0.03,0.45,0.61,0.3,0.1,0.35,0.21,0.25,0.09,0.12,0.24,0.21,0.21,0.79,0.82,0.49,0.06,0.43
Juan Toscano-Anderson,0.03,0.05,0.04,0.05,0.06,0.01,0.03,0.19,0.38,0.35,0.58,0.73,0.21,0.33,0.37,0.38,0.39,0.12,0.21,0.09,0.54,0.59,0.83,0.94
Luke Kornet,0.03,0.06,0.03,0.03,0.02,0.03,0.03,0.27,0.52,0.21,0.29,0.19,0.21,0.42,0.27,0.19,0.13,0.31,0.21,0.27,0.75,0.28,0.3,0.14
Usman Garuba,0.03,0.09,0.04,0.04,0.08,0.02,0.03,0.22,0.67,0.3,0.33,0.63,0.21,0.66,0.37,0.29,0.53,0.21,0.21,0.14,0.88,0.49,0.41,0.9
Meyers Leonard,0.03,0.05,0.0,0.03,0.03,0.03,0.03,0.27,0.46,0.0,0.24,0.19,0.21,0.33,0.02,0.19,0.18,0.31,0.21,0.27,0.68,0.02,0.21,0.14
Kevon Harris,0.03,0.05,0.02,0.04,0.06,0.04,0.03,0.24,0.43,0.16,0.24,0.5,0.21,0.33,0.17,0.29,0.39,0.39,0.21,0.18,0.63,0.16,0.21,0.76
Moussa Diabate,0.03,0.05,0.01,0.03,0.1,0.03,0.02,0.27,0.5,0.17,0.45,1.01,0.21,0.33,0.09,0.19,0.68,0.31,0.12,0.27,0.73,0.18,0.65,0.97
Raul Neto,0.03,0.02,0.05,0.03,0.06,0.03,0.02,0.24,0.23,0.48,0.26,0.38,0.21,0.09,0.47,0.19,0.39,0.31,0.12,0.18,0.14,0.74,0.25,0.51
Jericho Sims,0.03,0.1,0.02,0.04,0.05,0.01,0.02,0.19,0.63,0.11,0.32,0.27,0.21,0.72,0.17,0.29,0.32,0.12,0.12,0.09,0.84,0.08,0.38,0.27
