trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Malik Monk,0.11,0.06,0.15,0.14,0.09,0.11,0.12,0.48,0.28,0.66,0.67,0.4,0.77,0.43,0.84,0.84,0.6,0.78,0.79,0.83,0.28,0.89,0.92,0.56
Alec Burks,0.11,0.07,0.09,0.08,0.1,0.15,0.1,0.51,0.31,0.43,0.38,0.5,0.77,0.51,0.69,0.62,0.67,0.86,0.72,0.86,0.37,0.69,0.5,0.76
John Wall,0.11,0.06,0.23,0.16,0.13,0.14,0.12,0.48,0.27,1.04,0.74,0.58,0.77,0.43,0.95,0.88,0.82,0.85,0.79,0.83,0.25,0.99,0.95,0.86
Cole Anthony,0.11,0.11,0.17,0.11,0.09,0.11,0.11,0.43,0.41,0.68,0.44,0.36,0.77,0.77,0.87,0.77,0.6,0.78,0.76,0.75,0.59,0.9,0.64,0.46
Mason Plumlee,0.1,0.21,0.14,0.12,0.08,0.19,0.07,0.37,0.78,0.51,0.46,0.33,0.73,0.96,0.82,0.8,0.53,0.9,0.55,0.61,0.93,0.77,0.68,0.38
Moritz Wagner,0.1,0.11,0.07,0.08,0.09,0.13,0.08,0.46,0.55,0.34,0.42,0.41,0.73,0.77,0.61,0.62,0.6,0.83,0.61,0.8,0.78,0.58,0.6,0.59
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.73,0.94,0.55,0.68,0.3,0.78,0.72,0.58,0.87,0.34,0.39,0.11
Kelly Olynyk,0.1,0.12,0.13,0.14,0.13,0.13,0.09,0.36,0.43,0.46,0.53,0.45,0.73,0.81,0.81,0.84,0.82,0.83,0.68,0.58,0.63,0.72,0.78,0.68
Austin Reaves,0.1,0.06,0.11,0.1,0.1,0.13,0.08,0.35,0.23,0.4,0.37,0.39,0.73,0.43,0.76,0.72,0.67,0.83,0.61,0.55,0.14,0.66,0.48,0.53
Naz Reid,0.1,0.12,0.05,0.09,0.07,0.08,0.09,0.53,0.65,0.27,0.49,0.4,0.73,0.81,0.47,0.68,0.46,0.65,0.68,0.88,0.86,0.44,0.73,0.56
Zach Collins,0.1,0.14,0.1,0.13,0.07,0.1,0.09,0.42,0.63,0.47,0.6,0.31,0.73,0.87,0.73,0.82,0.46,0.75,0.68,0.73,0.85,0.74,0.86,0.35
Marvin Bagley III,0.1,0.15,0.03,0.08,0.06,0.09,0.1,0.45,0.67,0.13,0.32,0.25,0.73,0.9,0.28,0.62,0.38,0.7,0.72,0.78,0.87,0.11,0.37,0.22
Mike Conley,0.1,0.06,0.27,0.11,0.15,0.09,0.1,0.32,0.19,0.9,0.36,0.51,0.73,0.43,0.97,0.77,0.9,0.7,0.72,0.45,0.06,0.97,0.46,0.78
Clint Capela,0.1,0.24,0.03,0.07,0.09,0.09,0.09,0.38,0.93,0.12,0.25,0.34,0.73,0.99,0.28,0.54,0.6,0.7,0.68,0.64,0.99,0.1,0.23,0.41
Caris LeVert,0.1,0.09,0.16,0.13,0.15,0.11,0.12,0.34,0.31,0.53,0.45,0.5,0.73,0.65,0.85,0.82,0.9,0.78,0.79,0.51,0.37,0.79,0.66,0.76
Derrick White,0.1,0.08,0.14,0.08,0.1,0.11,0.1,0.37,0.27,0.5,0.33,0.37,0.73,0.58,0.82,0.62,0.67,0.78,0.72,0.61,0.25,0.76,0.39,0.48
Bruce Brown,0.1,0.1,0.12,0.11,0.15,0.07,0.1,0.33,0.33,0.43,0.4,0.51,0.73,0.72,0.79,0.77,0.9,0.6,0.72,0.49,0.43,0.69,0.56,0.78
Rui Hachimura,0.1,0.09,0.03,0.07,0.05,0.08,0.11,0.42,0.39,0.14,0.29,0.26,0.73,0.65,0.28,0.54,0.3,0.65,0.76,0.73,0.56,0.13,0.31,0.24
Bones Hyland,0.1,0.05,0.1,0.1,0.1,0.09,0.12,0.49,0.28,0.52,0.53,0.49,0.73,0.33,0.73,0.72,0.67,0.7,0.79,0.84,0.28,0.78,0.78,0.74
Cameron Payne,0.1,0.05,0.17,0.16,0.11,0.08,0.11,0.46,0.25,0.77,0.83,0.52,0.73,0.33,0.87,0.88,0.72,0.65,0.76,0.8,0.19,0.94,0.97,0.8
Marcus Smart,0.1,0.07,0.24,0.19,0.23,0.08,0.11,0.29,0.23,0.74,0.61,0.69,0.73,0.51,0.95,0.92,1.0,0.65,0.76,0.33,0.14,0.93,0.88,0.92
Josh Richardson,0.1,0.06,0.11,0.1,0.19,0.08,0.1,0.4,0.27,0.45,0.41,0.73,0.73,0.43,0.76,0.72,0.96,0.65,0.72,0.68,0.25,0.7,0.58,0.94
Jaden McDaniels,0.1,0.09,0.07,0.1,0.12,0.07,0.1,0.33,0.3,0.24,0.35,0.4,0.73,0.65,0.61,0.72,0.77,0.6,0.72,0.49,0.33,0.37,0.44,0.56
Keegan Murray,0.1,0.1,0.04,0.06,0.13,0.04,0.11,0.31,0.36,0.15,0.21,0.44,0.73,0.72,0.38,0.47,0.82,0.39,0.76,0.4,0.51,0.15,0.17,0.66
Ivica Zubac,0.09,0.23,0.05,0.13,0.05,0.13,0.08,0.32,0.79,0.16,0.45,0.17,0.69,0.98,0.47,0.82,0.3,0.83,0.61,0.45,0.94,0.17,0.66,0.11
Doug McDermott,0.09,0.05,0.06,0.07,0.03,0.05,0.09,0.41,0.24,0.27,0.34,0.15,0.69,0.33,0.55,0.54,0.18,0.48,0.68,0.7,0.16,0.44,0.42,0.09
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.46,0.33,0.41,0.35,0.36,0.69,0.43,0.66,0.54,0.53,0.6,0.76,0.8,0.43,0.67,0.44,0.46
Reggie Jackson,0.09,0.05,0.15,0.13,0.09,0.05,0.11,0.35,0.19,0.59,0.54,0.43,0.69,0.33,0.84,0.82,0.6,0.48,0.76,0.55,0.06,0.84,0.8,0.64
Grayson Allen,0.09,0.07,0.09,0.08,0.13,0.09,0.09,0.33,0.25,0.33,0.29,0.48,0.69,0.51,0.69,0.62,0.82,0.7,0.68,0.49,0.19,0.56,0.31,0.72
Jalen McDaniels,0.09,0.1,0.07,0.09,0.12,0.08,0.09,0.34,0.43,0.28,0.38,0.49,0.69,0.72,0.61,0.68,0.77,0.65,0.68,0.51,0.63,0.46,0.5,0.74
Josh Green,0.09,0.07,0.08,0.11,0.11,0.07,0.08,0.32,0.3,0.27,0.42,0.46,0.69,0.51,0.66,0.77,0.72,0.6,0.61,0.45,0.33,0.44,0.6,0.69
Killian Hayes,0.09,0.06,0.27,0.15,0.18,0.05,0.12,0.3,0.24,0.96,0.56,0.67,0.69,0.43,0.97,0.85,0.95,0.48,0.79,0.36,0.16,0.98,0.82,0.91
Landry Shamet,0.09,0.04,0.08,0.08,0.09,0.07,0.09,0.37,0.17,0.41,0.43,0.56,0.69,0.25,0.66,0.62,0.6,0.6,0.68,0.61,0.05,0.67,0.62,0.83
Aaron Nesmith,0.09,0.09,0.05,0.07,0.09,0.08,0.09,0.34,0.37,0.19,0.29,0.34,0.69,0.65,0.47,0.54,0.6,0.65,0.68,0.51,0.53,0.24,0.31,0.41
Josh Hart,0.09,0.18,0.17,0.12,0.18,0.1,0.08,0.27,0.56,0.51,0.37,0.55,0.69,0.93,0.87,0.8,0.95,0.75,0.61,0.27,0.79,0.77,0.48,0.82
Corey Kispert,0.09,0.06,0.05,0.05,0.07,0.05,0.08,0.31,0.22,0.18,0.18,0.26,0.69,0.43,0.47,0.38,0.46,0.48,0.61,0.4,0.12,0.22,0.12,0.24
Cam Thomas,0.09,0.04,0.06,0.08,0.05,0.14,0.09,0.41,0.26,0.31,0.51,0.26,0.69,0.25,0.55,0.62,0.3,0.85,0.68,0.7,0.22,0.53,0.76,0.24
Cam Reddish,0.09,0.05,0.07,0.09,0.14,0.08,0.09,0.34,0.2,0.29,0.37,0.51,0.69,0.33,0.61,0.68,0.87,0.65,0.68,0.51,0.08,0.48,0.48,0.78
Gabe Vincent,0.09,0.05,0.11,0.11,0.12,0.05,0.1,0.31,0.2,0.42,0.45,0.42,0.69,0.33,0.76,0.77,0.77,0.48,0.72,0.4,0.08,0.68,0.66,0.62
Patrick Williams,0.09,0.1,0.05,0.1,0.12,0.06,0.1,0.32,0.33,0.17,0.36,0.41,0.69,0.72,0.47,0.72,0.77,0.55,0.72,0.45,0.43,0.19,0.46,0.59
Tyus Jones,0.09,0.05,0.19,0.07,0.12,0.06,0.1,0.35,0.21,0.79,0.28,0.46,0.69,0.33,0.9,0.54,0.77,0.55,0.72,0.55,0.11,0.95,0.29,0.69
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.32,0.3,0.75,0.26,0.34,0.69,0.58,0.92,0.54,0.67,0.48,0.72,0.45,0.33,0.93,0.25,0.41
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.69,0.81,0.47,0.54,0.46,0.75,0.55,0.76,0.83,0.46,0.53,0.43
Jalen Suggs,0.09,0.07,0.15,0.12,0.2,0.09,0.1,0.35,0.29,0.58,0.48,0.87,0.69,0.51,0.84,0.8,0.97,0.7,0.72,0.55,0.3,0.83,0.71,0.96
Kentavious Caldwell-Pope,0.09,0.06,0.09,0.08,0.18,0.07,0.1,0.3,0.2,0.27,0.25,0.58,0.69,0.43,0.69,0.62,0.95,0.6,0.72,0.36,0.08,0.44,0.23,0.86
Seth Curry,0.09,0.05,0.07,0.07,0.11,0.05,0.1,0.39,0.2,0.33,0.32,0.49,0.69,0.33,0.61,0.54,0.72,0.48,0.72,0.67,0.08,0.56,0.37,0.74
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.69,0.81,0.69,0.8,0.67,0.7,0.72,0.51,0.7,0.59,0.66,0.59
Kris Dunn,0.09,0.1,0.19,0.1,0.23,0.07,0.1,0.44,0.46,0.9,0.5,1.06,0.69,0.72,0.9,0.72,1.0,0.6,0.72,0.76,0.68,0.97,0.74,0.97
Caleb Martin,0.09,0.12,0.07,0.09,0.13,0.07,0.09,0.3,0.41,0.23,0.31,0.43,0.69,0.81,0.61,0.68,0.82,0.6,0.68,0.36,0.59,0.34,0.34,0.64
De'Anthony Melton,0.09,0.1,0.11,0.1,0.2,0.04,0.1,0.3,0.35,0.37,0.35,0.71,0.69,0.72,0.76,0.72,0.97,0.39,0.72,0.36,0.48,0.62,0.44,0.93
Victor Oladipo,0.09,0.07,0.14,0.15,0.14,0.08,0.11,0.34,0.28,0.53,0.56,0.55,0.69,0.51,0.82,0.85,0.87,0.65,0.76,0.51,0.28,0.79,0.82,0.82
Malaki Branham,0.09,0.06,0.08,0.08,0.08,0.05,0.09,0.34,0.25,0.34,0.4,0.34,0.69,0.43,0.66,0.62,0.53,0.48,0.68,0.51,0.19,0.58,0.56,0.41
Jalen Duren,0.08,0.21,0.05,0.09,0.09,0.08,0.07,0.31,0.85,0.2,0.39,0.36,0.63,0.96,0.47,0.68,0.6,0.65,0.55,0.4,0.97,0.27,0.53,0.46
Precious Achiuwa,0.08,0.14,0.04,0.11,0.06,0.1,0.08,0.37,0.61,0.19,0.56,0.25,0.63,0.87,0.38,0.77,0.38,0.75,0.61,0.61,0.83,0.24,0.82,0.22
AJ Griffin,0.08,0.05,0.04,0.05,0.09,0.03,0.08,0.41,0.26,0.21,0.28,0.52,0.63,0.33,0.38,0.38,0.6,0.3,0.61,0.7,0.22,0.3,0.29,0.8
Onyeka Okongwu,0.08,0.17,0.04,0.08,0.1,0.1,0.07,0.35,0.7,0.18,0.33,0.42,0.63,0.92,0.38,0.62,0.67,0.75,0.55,0.55,0.89,0.22,0.39,0.62
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.63,0.25,0.69,0.28,0.18,0.7,0.61,0.76,0.08,0.66,0.1,0.83
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.32,0.36,0.4,0.34,0.3,0.63,0.58,0.73,0.54,0.53,0.55,0.61,0.45,0.51,0.66,0.42,0.33
Kyle Anderson,0.08,0.13,0.18,0.1,0.13,0.09,0.08,0.28,0.44,0.6,0.35,0.47,0.63,0.85,0.88,0.72,0.82,0.7,0.61,0.3,0.65,0.85,0.44,0.7
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.65,0.21,0.49,0.25,0.63,0.87,0.38,0.72,0.38,0.55,0.61,0.58,0.86,0.3,0.73,0.22
James Wiseman,0.08,0.13,0.03,0.07,0.04,0.1,0.08,0.44,0.74,0.15,0.34,0.2,0.63,0.85,0.28,0.54,0.24,0.75,0.61,0.76,0.91,0.15,0.42,0.14
Thomas Bryant,0.08,0.13,0.03,0.05,0.05,0.09,0.07,0.43,0.68,0.11,0.24,0.22,0.63,0.85,0.28,0.38,0.3,0.7,0.55,0.75,0.88,0.09,0.21,0.17
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.63,0.58,0.38,0.68,0.82,0.7,0.61,0.8,0.67,0.37,0.69,0.95
Santi Aldama,0.08,0.1,0.05,0.06,0.07,0.08,0.08,0.35,0.44,0.24,0.27,0.33,0.63,0.72,0.47,0.47,0.46,0.65,0.61,0.55,0.65,0.37,0.27,0.38
Chris Boucher,0.08,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.64,0.08,0.26,0.35,0.63,0.85,0.18,0.38,0.46,0.7,0.61,0.68,0.86,0.07,0.25,0.43
Keita Bates-Diop,0.08,0.08,0.05,0.05,0.09,0.09,0.07,0.37,0.36,0.22,0.3,0.44,0.63,0.58,0.47,0.38,0.6,0.7,0.55,0.61,0.51,0.32,0.33,0.66
Jalen Smith,0.08,0.13,0.04,0.08,0.04,0.09,0.08,0.42,0.71,0.19,0.45,0.26,0.63,0.85,0.38,0.62,0.24,0.7,0.61,0.73,0.89,0.24,0.66,0.24
Jonathan Kuminga,0.08,0.08,0.07,0.1,0.09,0.09,0.08,0.36,0.4,0.29,0.56,0.49,0.63,0.58,0.61,0.72,0.6,0.7,0.61,0.58,0.58,0.48,0.82,0.74
Isaiah Joe,0.08,0.05,0.05,0.04,0.07,0.04,0.07,0.39,0.29,0.34,0.19,0.42,0.63,0.33,0.47,0.28,0.46,0.39,0.55,0.67,0.3,0.58,0.14,0.62
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.35,0.27,0.29,0.25,0.26,0.63,0.43,0.55,0.38,0.38,0.55,0.61,0.55,0.25,0.48,0.23,0.24
Andrew Nembhard,0.08,0.06,0.15,0.11,0.13,0.03,0.09,0.28,0.24,0.56,0.4,0.5,0.63,0.43,0.84,0.77,0.82,0.3,0.68,0.3,0.16,0.82,0.56,0.76
Dennis Smith Jr.,0.08,0.07,0.19,0.11,0.19,0.08,0.09,0.31,0.26,0.73,0.45,0.73,0.63,0.51,0.9,0.77,0.96,0.65,0.68,0.4,0.22,0.92,0.66,0.94
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.33,0.37,0.37,0.31,0.32,0.63,0.65,0.69,0.68,0.53,0.7,0.68,0.49,0.53,0.62,0.34,0.37
Talen Horton-Tucker,0.08,0.06,0.13,0.11,0.09,0.09,0.09,0.39,0.33,0.66,0.59,0.51,0.63,0.43,0.81,0.77,0.6,0.7,0.68,0.67,0.43,0.89,0.85,0.78
Coby White,0.08,0.06,0.09,0.07,0.09,0.04,0.09,0.32,0.27,0.44,0.34,0.39,0.63,0.43,0.69,0.54,0.6,0.39,0.68,0.45,0.25,0.7,0.42,0.53
Tari Eason,0.08,0.12,0.04,0.07,0.14,0.06,0.09,0.39,0.58,0.21,0.35,0.7,0.63,0.81,0.38,0.54,0.87,0.55,0.68,0.67,0.8,0.3,0.44,0.92
Herbert Jones,0.08,0.09,0.09,0.09,0.2,0.1,0.09,0.3,0.31,0.32,0.3,0.65,0.63,0.65,0.69,0.68,0.97,0.75,0.68,0.36,0.37,0.55,0.33,0.9
Quentin Grimes,0.08,0.07,0.08,0.09,0.08,0.05,0.09,0.31,0.22,0.28,0.33,0.27,0.63,0.51,0.66,0.68,0.53,0.48,0.68,0.4,0.12,0.46,0.39,0.25
Al Horford,0.08,0.13,0.11,0.04,0.1,0.02,0.09,0.27,0.44,0.37,0.13,0.31,0.63,0.85,0.76,0.28,0.67,0.21,0.68,0.27,0.65,0.62,0.07,0.35
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.63,0.33,0.79,0.68,0.77,0.48,0.68,0.58,0.19,0.81,0.64,0.86
Ayo Dosunmu,0.08,0.07,0.11,0.11,0.1,0.04,0.08,0.28,0.24,0.4,0.41,0.4,0.63,0.51,0.76,0.77,0.67,0.39,0.61,0.3,0.16,0.66,0.58,0.56
Royce O'Neale,0.08,0.13,0.15,0.11,0.13,0.04,0.09,0.24,0.4,0.45,0.32,0.4,0.63,0.85,0.84,0.77,0.82,0.39,0.68,0.18,0.58,0.7,0.37,0.56
Jae'Sean Tate,0.08,0.08,0.12,0.09,0.08,0.09,0.08,0.38,0.38,0.54,0.43,0.37,0.63,0.58,0.79,0.68,0.53,0.7,0.61,0.64,0.54,0.8,0.62,0.48
Donte DiVincenzo,0.08,0.1,0.12,0.09,0.18,0.04,0.08,0.28,0.36,0.45,0.4,0.68,0.63,0.72,0.79,0.68,0.95,0.39,0.61,0.3,0.51,0.7,0.56,0.92
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.12,0.03,0.09,0.24,0.39,0.22,0.25,0.38,0.63,0.81,0.61,0.62,0.77,0.3,0.68,0.18,0.56,0.32,0.23,0.5
Damion Lee,0.07,0.07,0.05,0.08,0.06,0.06,0.07,0.34,0.32,0.23,0.39,0.28,0.56,0.51,0.47,0.62,0.38,0.55,0.55,0.51,0.4,0.34,0.53,0.28
Nick Richards,0.07,0.13,0.02,0.07,0.02,0.12,0.05,0.4,0.69,0.11,0.38,0.24,0.56,0.85,0.18,0.54,0.12,0.8,0.39,0.68,0.89,0.09,0.5,0.2
Romeo Langford,0.07,0.07,0.04,0.05,0.08,0.06,0.07,0.31,0.29,0.21,0.22,0.35,0.56,0.51,0.38,0.38,0.53,0.55,0.55,0.4,0.3,0.3,0.18,0.43
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.77,0.66,0.28,0.67,0.3,0.55,0.4,0.73,0.58,0.16,0.56
Jordan Nwora,0.07,0.08,0.05,0.08,0.07,0.06,0.07,0.35,0.44,0.27,0.46,0.37,0.56,0.58,0.47,0.62,0.46,0.55,0.55,0.55,0.65,0.44,0.68,0.48
Grant Williams,0.07,0.1,0.06,0.08,0.09,0.08,0.07,0.26,0.41,0.23,0.32,0.34,0.56,0.72,0.55,0.62,0.6,0.65,0.55,0.23,0.59,0.34,0.37,0.41
Mark Williams,0.07,0.14,0.02,0.06,0.12,0.09,0.06,0.47,0.95,0.08,0.38,0.56,0.56,0.87,0.18,0.47,0.77,0.7,0.48,0.82,0.99,0.07,0.5,0.83
Luke Kennard,0.07,0.06,0.06,0.07,0.07,0.03,0.07,0.32,0.26,0.26,0.33,0.44,0.56,0.43,0.55,0.54,0.46,0.3,0.55,0.45,0.22,0.42,0.39,0.66
Jeff Green,0.07,0.06,0.04,0.06,0.05,0.09,0.07,0.36,0.34,0.21,0.33,0.26,0.56,0.43,0.38,0.47,0.3,0.7,0.55,0.58,0.46,0.3,0.39,0.24
Jarred Vanderbilt,0.07,0.17,0.1,0.09,0.18,0.08,0.07,0.29,0.73,0.43,0.37,0.72,0.56,0.92,0.73,0.68,0.95,0.65,0.55,0.33,0.91,0.69,0.48,0.93
Robert Williams III,0.07,0.18,0.06,0.07,0.11,0.06,0.06,0.31,0.75,0.25,0.28,0.42,0.56,0.93,0.55,0.54,0.72,0.55,0.48,0.4,0.92,0.4,0.29,0.62
Mitchell Robinson,0.07,0.18,0.04,0.05,0.14,0.07,0.05,0.24,0.67,0.14,0.18,0.52,0.56,0.93,0.38,0.38,0.87,0.6,0.39,0.18,0.87,0.13,0.12,0.8
Daniel Gafford,0.07,0.12,0.04,0.07,0.07,0.1,0.05,0.38,0.63,0.18,0.42,0.41,0.56,0.81,0.38,0.54,0.46,0.75,0.39,0.64,0.85,0.22,0.6,0.59
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.17,0.47,0.38,0.38,0.65,0.48,0.9,0.3,0.5,0.14,0.74
Torrey Craig,0.07,0.12,0.06,0.07,0.09,0.04,0.07,0.26,0.48,0.23,0.29,0.38,0.56,0.81,0.55,0.54,0.6,0.39,0.55,0.23,0.71,0.34,0.31,0.5
Walker Kessler,0.07,0.18,0.03,0.05,0.07,0.08,0.06,0.31,0.79,0.13,0.27,0.3,0.56,0.93,0.28,0.38,0.46,0.65,0.48,0.4,0.94,0.11,0.27,0.33
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.69,0.84,0.77,0.78,0.55,0.27,0.96,0.59,0.8,0.64
Josh Okogie,0.07,0.08,0.05,0.07,0.12,0.12,0.06,0.35,0.49,0.24,0.39,0.61,0.56,0.58,0.47,0.54,0.77,0.8,0.48,0.55,0.72,0.37,0.53,0.88
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.17,0.66,0.54,0.18,0.39,0.68,0.82,0.12,0.76,0.62,0.13
Jevon Carter,0.07,0.05,0.1,0.07,0.15,0.02,0.08,0.29,0.24,0.41,0.34,0.65,0.56,0.33,0.73,0.54,0.9,0.21,0.61,0.33,0.16,0.67,0.42,0.9
Tre Mann,0.07,0.05,0.07,0.08,0.07,0.04,0.08,0.35,0.28,0.35,0.4,0.34,0.56,0.33,0.61,0.62,0.46,0.39,0.61,0.55,0.28,0.59,0.56,0.41
Chris Duarte,0.07,0.06,0.06,0.07,0.06,0.06,0.08,0.32,0.33,0.28,0.38,0.27,0.56,0.43,0.55,0.54,0.38,0.55,0.61,0.45,0.43,0.46,0.5,0.25
Deni Avdija,0.07,0.14,0.1,0.1,0.11,0.09,0.08,0.28,0.53,0.38,0.39,0.38,0.56,0.87,0.73,0.72,0.72,0.7,0.61,0.3,0.76,0.63,0.53,0.5
Pat Connaughton,0.07,0.1,0.05,0.04,0.11,0.03,0.08,0.27,0.4,0.19,0.18,0.44,0.56,0.72,0.47,0.28,0.72,0.3,0.61,0.27,0.58,0.24,0.12,0.66
Draymond Green,0.07,0.16,0.22,0.17,0.13,0.07,0.07,0.22,0.52,0.71,0.55,0.4,0.56,0.91,0.93,0.89,0.82,0.6,0.55,0.14,0.75,0.92,0.8,0.56
Kevin Love,0.07,0.16,0.08,0.08,0.03,0.07,0.08,0.35,0.8,0.36,0.41,0.16,0.56,0.91,0.66,0.62,0.18,0.6,0.61,0.55,0.94,0.61,0.58,0.1
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.36,0.3,0.21,0.26,0.22,0.56,0.43,0.38,0.38,0.3,0.21,0.61,0.58,0.33,0.3,0.25,0.17
Terrence Ross,0.07,0.05,0.06,0.05,0.08,0.02,0.08,0.31,0.21,0.28,0.25,0.4,0.56,0.33,0.55,0.38,0.53,0.21,0.61,0.4,0.11,0.46,0.23,0.56
Shaedon Sharpe,0.07,0.06,0.03,0.05,0.06,0.04,0.08,0.33,0.3,0.14,0.28,0.29,0.56,0.43,0.28,0.38,0.38,0.39,0.61,0.49,0.33,0.13,0.29,0.3
Shake Milton,0.07,0.06,0.11,0.08,0.04,0.06,0.08,0.32,0.3,0.51,0.4,0.19,0.56,0.43,0.76,0.62,0.24,0.55,0.61,0.45,0.33,0.77,0.56,0.13
Taurean Prince,0.07,0.06,0.06,0.09,0.06,0.05,0.08,0.34,0.25,0.28,0.42,0.25,0.56,0.43,0.55,0.68,0.38,0.48,0.61,0.51,0.19,0.46,0.6,0.22
Gary Harris,0.07,0.05,0.05,0.05,0.13,0.02,0.08,0.29,0.21,0.2,0.18,0.51,0.56,0.33,0.47,0.38,0.82,0.21,0.61,0.33,0.11,0.27,0.12,0.78
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.08,0.04,0.08,0.34,0.52,0.37,0.42,0.3,0.56,0.77,0.66,0.68,0.53,0.39,0.61,0.51,0.75,0.62,0.6,0.33
Jaden Hardy,0.07,0.04,0.05,0.08,0.06,0.08,0.08,0.5,0.28,0.3,0.56,0.23,0.56,0.25,0.47,0.62,0.38,0.65,0.61,0.85,0.28,0.5,0.82,0.19
T.J. McConnell,0.07,0.07,0.2,0.14,0.14,0.04,0.07,0.32,0.36,0.95,0.68,0.68,0.56,0.51,0.91,0.84,0.87,0.39,0.55,0.45,0.51,0.98,0.93,0.92
Joe Harris,0.07,0.06,0.05,0.05,0.06,0.02,0.07,0.31,0.26,0.24,0.24,0.24,0.56,0.43,0.47,0.38,0.38,0.21,0.55,0.4,0.22,0.37,0.21,0.2
T.J. Warren,0.07,0.06,0.03,0.04,0.06,0.04,0.07,0.35,0.44,0.17,0.22,0.31,0.56,0.43,0.28,0.28,0.38,0.39,0.55,0.55,0.65,0.19,0.18,0.35
JaMychal Green,0.06,0.09,0.03,0.06,0.07,0.07,0.05,0.37,0.58,0.21,0.44,0.44,0.49,0.65,0.28,0.47,0.46,0.6,0.39,0.61,0.8,0.3,0.64,0.66
Larry Nance Jr.,0.06,0.13,0.07,0.06,0.09,0.06,0.06,0.27,0.57,0.33,0.28,0.38,0.49,0.85,0.61,0.47,0.6,0.55,0.48,0.27,0.8,0.56,0.29,0.5
Trendon Watford,0.06,0.09,0.08,0.08,0.08,0.06,0.05,0.32,0.48,0.38,0.46,0.36,0.49,0.65,0.66,0.62,0.53,0.55,0.39,0.45,0.71,0.63,0.68,0.46
Anthony Lamb,0.06,0.08,0.06,0.05,0.07,0.04,0.06,0.28,0.37,0.3,0.31,0.35,0.49,0.58,0.55,0.38,0.46,0.39,0.48,0.3,0.53,0.5,0.34,0.43
Nickeil Alexander-Walker,0.06,0.04,0.08,0.07,0.08,0.05,0.06,0.35,0.26,0.7,0.51,0.53,0.49,0.25,0.66,0.54,0.53,0.48,0.48,0.55,0.22,0.91,0.76,0.81
Kevon Looney,0.06,0.21,0.08,0.04,0.1,0.1,0.05,0.25,0.89,0.34,0.17,0.44,0.49,0.96,0.66,0.28,0.67,0.75,0.39,0.2,0.98,0.58,0.11,0.66
Eugene Omoruyi,0.06,0.06,0.02,0.05,0.09,0.06,0.06,0.35,0.4,0.13,0.46,0.51,0.49,0.43,0.18,0.38,0.6,0.55,0.48,0.55,0.58,0.11,0.68,0.78
Jock Landale,0.06,0.09,0.04,0.06,0.03,0.07,0.05,0.41,0.68,0.28,0.4,0.2,0.49,0.65,0.38,0.47,0.18,0.6,0.39,0.7,0.88,0.46,0.56,0.14
