trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
John Wall,0.11,0.06,0.23,0.16,0.13,0.14,0.12,0.48,0.27,1.04,0.74,0.58,0.77,0.43,0.95,0.88,0.82,0.84,0.79,0.83,0.25,0.99,0.95,0.86
Lonnie Walker IV,0.11,0.05,0.05,0.06,0.08,0.08,0.11,0.42,0.17,0.22,0.22,0.3,0.77,0.33,0.47,0.46,0.53,0.65,0.76,0.73,0.05,0.32,0.18,0.33
Malik Monk,0.11,0.06,0.14,0.14,0.09,0.12,0.12,0.48,0.28,0.66,0.67,0.41,0.77,0.43,0.82,0.84,0.6,0.8,0.79,0.83,0.28,0.89,0.92,0.58
Max Strus,0.11,0.08,0.09,0.07,0.07,0.06,0.12,0.36,0.28,0.32,0.23,0.26,0.77,0.58,0.69,0.54,0.45,0.55,0.79,0.59,0.28,0.54,0.2,0.23
Marvin Bagley III,0.1,0.15,0.03,0.08,0.06,0.09,0.1,0.45,0.67,0.13,0.32,0.25,0.73,0.89,0.28,0.61,0.38,0.7,0.72,0.78,0.88,0.11,0.37,0.22
Kris Dunn,0.1,0.11,0.19,0.1,0.25,0.06,0.1,0.45,0.49,0.89,0.47,1.19,0.73,0.77,0.9,0.72,1.0,0.55,0.72,0.78,0.72,0.97,0.69,0.97
Jaden McDaniels,0.1,0.09,0.07,0.1,0.13,0.07,0.1,0.32,0.3,0.24,0.36,0.41,0.73,0.65,0.61,0.72,0.82,0.6,0.72,0.45,0.34,0.37,0.46,0.58
Austin Reaves,0.1,0.06,0.11,0.1,0.1,0.13,0.08,0.35,0.23,0.4,0.38,0.39,0.73,0.43,0.76,0.72,0.66,0.82,0.61,0.55,0.14,0.65,0.51,0.53
Cam Thomas,0.1,0.04,0.06,0.07,0.05,0.15,0.09,0.42,0.25,0.32,0.46,0.27,0.73,0.25,0.55,0.54,0.31,0.86,0.67,0.73,0.2,0.54,0.68,0.25
Moritz Wagner,0.1,0.11,0.07,0.08,0.09,0.13,0.09,0.47,0.56,0.33,0.43,0.42,0.73,0.77,0.61,0.61,0.6,0.82,0.67,0.82,0.79,0.56,0.62,0.61
Clint Capela,0.1,0.24,0.03,0.07,0.09,0.09,0.09,0.39,0.93,0.11,0.25,0.34,0.73,0.99,0.28,0.54,0.6,0.7,0.67,0.67,0.99,0.08,0.23,0.41
Kelly Olynyk,0.1,0.12,0.13,0.14,0.13,0.13,0.09,0.36,0.43,0.45,0.52,0.46,0.73,0.81,0.81,0.84,0.82,0.82,0.67,0.59,0.64,0.71,0.78,0.69
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.73,0.94,0.55,0.67,0.31,0.78,0.72,0.59,0.87,0.34,0.4,0.1
Bruce Brown,0.1,0.1,0.12,0.11,0.15,0.07,0.11,0.33,0.33,0.42,0.4,0.51,0.73,0.72,0.79,0.76,0.9,0.6,0.76,0.49,0.44,0.68,0.56,0.78
Derrick White,0.1,0.08,0.15,0.08,0.1,0.11,0.1,0.37,0.27,0.51,0.33,0.34,0.73,0.58,0.84,0.61,0.66,0.78,0.72,0.62,0.25,0.76,0.4,0.41
Marcus Smart,0.1,0.07,0.24,0.19,0.23,0.08,0.11,0.29,0.23,0.74,0.61,0.68,0.73,0.51,0.95,0.92,1.0,0.65,0.76,0.33,0.14,0.92,0.87,0.92
Caris LeVert,0.1,0.09,0.16,0.13,0.14,0.11,0.12,0.33,0.31,0.53,0.45,0.48,0.73,0.65,0.86,0.82,0.87,0.78,0.79,0.49,0.38,0.79,0.66,0.72
Mason Plumlee,0.1,0.21,0.14,0.12,0.08,0.19,0.07,0.37,0.77,0.51,0.47,0.32,0.73,0.96,0.82,0.79,0.53,0.91,0.54,0.62,0.93,0.76,0.69,0.37
Rui Hachimura,0.1,0.09,0.04,0.07,0.05,0.08,0.11,0.41,0.39,0.14,0.29,0.23,0.73,0.65,0.38,0.54,0.31,0.65,0.76,0.7,0.56,0.13,0.32,0.19
Naz Reid,0.1,0.12,0.05,0.09,0.07,0.08,0.09,0.53,0.66,0.27,0.48,0.4,0.73,0.81,0.47,0.67,0.45,0.65,0.67,0.88,0.87,0.44,0.72,0.55
Josh Richardson,0.1,0.06,0.11,0.1,0.19,0.08,0.1,0.4,0.27,0.45,0.4,0.74,0.73,0.43,0.76,0.72,0.96,0.65,0.72,0.68,0.25,0.71,0.56,0.94
Cameron Payne,0.1,0.05,0.17,0.16,0.11,0.08,0.11,0.46,0.25,0.77,0.84,0.52,0.73,0.33,0.87,0.88,0.72,0.65,0.76,0.8,0.2,0.94,0.97,0.8
Keegan Murray,0.1,0.1,0.04,0.06,0.12,0.04,0.11,0.31,0.36,0.15,0.21,0.42,0.73,0.72,0.38,0.46,0.77,0.39,0.76,0.4,0.51,0.15,0.17,0.61
Bones Hyland,0.1,0.05,0.1,0.1,0.1,0.09,0.12,0.49,0.28,0.52,0.53,0.49,0.73,0.33,0.72,0.72,0.66,0.7,0.79,0.84,0.28,0.78,0.79,0.74
Ivica Zubac,0.09,0.23,0.05,0.13,0.05,0.13,0.08,0.31,0.78,0.16,0.45,0.17,0.68,0.98,0.47,0.82,0.31,0.82,0.61,0.4,0.93,0.16,0.66,0.1
Josh Hart,0.09,0.18,0.17,0.12,0.18,0.1,0.08,0.26,0.56,0.51,0.37,0.54,0.68,0.93,0.87,0.79,0.95,0.74,0.61,0.23,0.79,0.76,0.48,0.82
Corey Kispert,0.09,0.06,0.05,0.05,0.08,0.05,0.08,0.31,0.22,0.18,0.18,0.27,0.68,0.43,0.47,0.38,0.53,0.48,0.61,0.4,0.12,0.22,0.13,0.25
Zach Collins,0.09,0.14,0.1,0.13,0.07,0.1,0.09,0.42,0.63,0.47,0.6,0.31,0.68,0.87,0.72,0.82,0.45,0.74,0.67,0.73,0.85,0.73,0.86,0.35
Grayson Allen,0.09,0.07,0.09,0.08,0.13,0.09,0.09,0.33,0.25,0.33,0.29,0.48,0.68,0.51,0.69,0.61,0.82,0.7,0.67,0.49,0.2,0.56,0.32,0.72
Jalen McDaniels,0.09,0.1,0.07,0.1,0.12,0.08,0.09,0.34,0.43,0.29,0.39,0.5,0.68,0.72,0.61,0.72,0.77,0.65,0.67,0.52,0.64,0.48,0.53,0.76
Bol Bol,0.09,0.14,0.04,0.11,0.06,0.06,0.08,0.36,0.65,0.18,0.47,0.24,0.68,0.87,0.38,0.76,0.38,0.55,0.61,0.59,0.86,0.22,0.69,0.2
Josh Green,0.09,0.08,0.08,0.11,0.11,0.07,0.08,0.32,0.3,0.28,0.42,0.47,0.68,0.58,0.66,0.76,0.72,0.6,0.61,0.45,0.34,0.46,0.61,0.7
Cam Reddish,0.09,0.05,0.07,0.09,0.14,0.08,0.09,0.34,0.2,0.29,0.36,0.49,0.68,0.33,0.61,0.67,0.87,0.65,0.67,0.52,0.08,0.48,0.46,0.74
Landry Shamet,0.09,0.04,0.08,0.08,0.09,0.07,0.09,0.37,0.17,0.41,0.43,0.56,0.68,0.25,0.66,0.61,0.6,0.6,0.67,0.62,0.05,0.67,0.62,0.84
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.68,0.81,0.47,0.54,0.45,0.74,0.54,0.76,0.83,0.46,0.53,0.44
Chris Boucher,0.09,0.13,0.02,0.04,0.07,0.1,0.08,0.41,0.64,0.08,0.24,0.35,0.68,0.84,0.18,0.28,0.45,0.74,0.61,0.7,0.86,0.06,0.21,0.44
Thomas Bryant,0.09,0.14,0.03,0.05,0.05,0.09,0.07,0.44,0.69,0.11,0.23,0.23,0.68,0.87,0.28,0.38,0.31,0.7,0.54,0.76,0.89,0.08,0.2,0.19
Doug McDermott,0.09,0.05,0.06,0.07,0.03,0.05,0.09,0.41,0.24,0.27,0.34,0.15,0.68,0.33,0.55,0.54,0.18,0.48,0.67,0.7,0.17,0.44,0.43,0.09
Patrick Williams,0.09,0.1,0.05,0.1,0.12,0.06,0.1,0.32,0.34,0.18,0.36,0.42,0.68,0.72,0.47,0.72,0.77,0.55,0.72,0.45,0.47,0.22,0.46,0.61
Caleb Martin,0.09,0.12,0.07,0.09,0.14,0.07,0.09,0.31,0.41,0.22,0.31,0.44,0.68,0.81,0.61,0.67,0.87,0.6,0.67,0.4,0.59,0.32,0.35,0.66
Jeremy Sochan,0.09,0.12,0.09,0.12,0.11,0.1,0.11,0.34,0.47,0.35,0.45,0.42,0.68,0.81,0.69,0.79,0.72,0.74,0.76,0.52,0.7,0.6,0.66,0.61
Kentavious Caldwell-Pope,0.09,0.07,0.09,0.08,0.18,0.07,0.1,0.3,0.2,0.27,0.25,0.58,0.68,0.51,0.69,0.61,0.95,0.6,0.72,0.36,0.08,0.44,0.23,0.86
Killian Hayes,0.09,0.06,0.27,0.15,0.19,0.05,0.12,0.3,0.24,0.97,0.56,0.68,0.68,0.43,0.97,0.85,0.96,0.48,0.79,0.36,0.17,0.98,0.81,0.92
Gabe Vincent,0.09,0.05,0.11,0.12,0.12,0.05,0.1,0.31,0.2,0.41,0.46,0.43,0.68,0.33,0.76,0.79,0.77,0.48,0.72,0.4,0.08,0.67,0.68,0.64
De'Anthony Melton,0.09,0.1,0.11,0.1,0.2,0.04,0.1,0.3,0.35,0.37,0.34,0.7,0.68,0.72,0.76,0.72,0.97,0.39,0.72,0.36,0.48,0.62,0.43,0.93
Seth Curry,0.09,0.05,0.07,0.07,0.11,0.05,0.09,0.38,0.2,0.33,0.31,0.49,0.68,0.33,0.61,0.54,0.72,0.48,0.67,0.64,0.08,0.56,0.35,0.74
Mike Conley,0.09,0.06,0.27,0.11,0.15,0.09,0.1,0.31,0.19,0.92,0.37,0.5,0.68,0.43,0.97,0.76,0.9,0.7,0.72,0.4,0.06,0.97,0.48,0.76
Tyus Jones,0.09,0.05,0.18,0.07,0.12,0.06,0.1,0.35,0.2,0.78,0.28,0.47,0.68,0.33,0.89,0.54,0.77,0.55,0.72,0.55,0.08,0.95,0.3,0.7
Reggie Jackson,0.09,0.05,0.15,0.13,0.09,0.05,0.11,0.35,0.19,0.59,0.54,0.43,0.68,0.33,0.84,0.82,0.6,0.48,0.76,0.55,0.06,0.84,0.8,0.64
Jalen Suggs,0.09,0.07,0.15,0.13,0.21,0.08,0.1,0.35,0.28,0.59,0.48,0.89,0.68,0.51,0.84,0.82,0.98,0.65,0.72,0.55,0.28,0.84,0.72,0.96
Victor Oladipo,0.09,0.07,0.14,0.15,0.14,0.09,0.11,0.34,0.28,0.53,0.58,0.52,0.68,0.51,0.82,0.85,0.87,0.7,0.76,0.52,0.28,0.79,0.83,0.8
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.46,0.33,0.41,0.35,0.36,0.68,0.43,0.66,0.54,0.53,0.6,0.76,0.8,0.44,0.67,0.45,0.46
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.32,0.3,0.76,0.26,0.36,0.68,0.58,0.92,0.54,0.66,0.48,0.72,0.45,0.34,0.93,0.26,0.46
AJ Griffin,0.08,0.05,0.04,0.05,0.09,0.03,0.08,0.41,0.26,0.21,0.28,0.52,0.62,0.33,0.38,0.38,0.6,0.29,0.61,0.7,0.22,0.3,0.3,0.8
Onyeka Okongwu,0.08,0.17,0.04,0.08,0.1,0.1,0.07,0.34,0.7,0.18,0.33,0.42,0.62,0.92,0.38,0.61,0.66,0.74,0.54,0.52,0.89,0.22,0.4,0.61
Jalen Duren,0.08,0.21,0.05,0.09,0.08,0.08,0.07,0.3,0.84,0.19,0.38,0.34,0.62,0.96,0.47,0.67,0.53,0.65,0.54,0.36,0.96,0.25,0.51,0.41
Malaki Branham,0.08,0.06,0.08,0.08,0.08,0.05,0.09,0.34,0.25,0.34,0.4,0.34,0.62,0.43,0.66,0.61,0.53,0.48,0.67,0.52,0.2,0.58,0.56,0.41
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.33,0.36,0.4,0.34,0.31,0.62,0.58,0.72,0.54,0.53,0.55,0.61,0.49,0.51,0.65,0.43,0.35
Jonathan Kuminga,0.08,0.07,0.07,0.1,0.08,0.09,0.08,0.36,0.4,0.29,0.58,0.49,0.62,0.51,0.61,0.72,0.53,0.7,0.61,0.59,0.58,0.48,0.83,0.74
Santi Aldama,0.08,0.1,0.05,0.06,0.08,0.08,0.08,0.36,0.44,0.24,0.27,0.34,0.62,0.72,0.47,0.46,0.53,0.65,0.61,0.59,0.66,0.37,0.28,0.41
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.62,0.58,0.38,0.67,0.82,0.7,0.61,0.8,0.68,0.37,0.69,0.95
Dennis Smith Jr.,0.08,0.07,0.19,0.11,0.2,0.08,0.09,0.31,0.25,0.72,0.45,0.74,0.62,0.51,0.9,0.76,0.97,0.65,0.67,0.4,0.2,0.92,0.66,0.94
Gary Harris,0.08,0.05,0.05,0.04,0.13,0.03,0.08,0.3,0.22,0.21,0.17,0.52,0.62,0.33,0.47,0.28,0.82,0.29,0.61,0.36,0.12,0.3,0.11,0.8
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.62,0.25,0.69,0.28,0.18,0.7,0.61,0.76,0.08,0.65,0.1,0.84
Kyle Anderson,0.08,0.12,0.17,0.1,0.13,0.09,0.08,0.28,0.43,0.6,0.35,0.48,0.62,0.81,0.87,0.72,0.82,0.7,0.61,0.3,0.64,0.85,0.45,0.72
James Wiseman,0.08,0.13,0.03,0.07,0.04,0.1,0.07,0.44,0.74,0.15,0.33,0.2,0.62,0.84,0.28,0.54,0.24,0.74,0.54,0.76,0.91,0.15,0.4,0.14
Keita Bates-Diop,0.08,0.08,0.05,0.05,0.09,0.09,0.07,0.36,0.36,0.22,0.3,0.44,0.62,0.58,0.47,0.38,0.6,0.7,0.54,0.59,0.51,0.32,0.34,0.66
Jalen Smith,0.08,0.13,0.03,0.08,0.04,0.08,0.08,0.41,0.71,0.18,0.46,0.27,0.62,0.84,0.28,0.61,0.24,0.65,0.61,0.7,0.89,0.22,0.68,0.25
Precious Achiuwa,0.08,0.14,0.04,0.11,0.06,0.11,0.08,0.36,0.61,0.2,0.52,0.26,0.62,0.87,0.38,0.76,0.38,0.78,0.61,0.59,0.83,0.27,0.78,0.23
Isaiah Joe,0.08,0.05,0.05,0.04,0.07,0.04,0.07,0.39,0.3,0.34,0.19,0.43,0.62,0.33,0.47,0.28,0.45,0.39,0.54,0.67,0.34,0.58,0.15,0.64
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.09,0.35,0.27,0.28,0.25,0.25,0.62,0.43,0.55,0.38,0.38,0.55,0.67,0.55,0.25,0.46,0.23,0.22
Aaron Nesmith,0.08,0.09,0.05,0.07,0.09,0.08,0.09,0.33,0.37,0.19,0.29,0.34,0.62,0.65,0.47,0.54,0.6,0.65,0.67,0.49,0.53,0.25,0.32,0.41
Talen Horton-Tucker,0.08,0.06,0.13,0.11,0.08,0.09,0.09,0.39,0.33,0.66,0.59,0.5,0.62,0.43,0.81,0.76,0.53,0.7,0.67,0.67,0.44,0.89,0.85,0.76
Naji Marshall,0.08,0.09,0.1,0.09,0.08,0.09,0.09,0.32,0.37,0.37,0.32,0.31,0.62,0.65,0.72,0.67,0.53,0.7,0.67,0.45,0.53,0.62,0.37,0.35
Tari Eason,0.08,0.12,0.04,0.07,0.14,0.07,0.09,0.39,0.58,0.22,0.35,0.7,0.62,0.81,0.38,0.54,0.87,0.6,0.67,0.67,0.8,0.32,0.45,0.93
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.62,0.33,0.79,0.67,0.77,0.48,0.67,0.59,0.2,0.81,0.64,0.86
Coby White,0.08,0.06,0.09,0.07,0.09,0.04,0.09,0.32,0.27,0.43,0.34,0.39,0.62,0.43,0.69,0.54,0.6,0.39,0.67,0.45,0.25,0.69,0.43,0.53
Herbert Jones,0.08,0.09,0.09,0.09,0.19,0.1,0.09,0.3,0.31,0.32,0.31,0.63,0.62,0.65,0.69,0.67,0.96,0.74,0.67,0.36,0.38,0.54,0.35,0.9
Al Horford,0.08,0.14,0.11,0.04,0.1,0.01,0.09,0.27,0.45,0.35,0.14,0.31,0.62,0.87,0.76,0.28,0.66,0.12,0.67,0.27,0.68,0.6,0.08,0.35
Quentin Grimes,0.08,0.07,0.08,0.09,0.08,0.05,0.09,0.31,0.22,0.29,0.33,0.26,0.62,0.51,0.66,0.67,0.53,0.48,0.67,0.4,0.12,0.48,0.4,0.23
Ayo Dosunmu,0.08,0.07,0.11,0.11,0.1,0.05,0.08,0.28,0.25,0.4,0.4,0.39,0.62,0.51,0.76,0.76,0.66,0.48,0.61,0.3,0.2,0.65,0.56,0.53
Jae'Sean Tate,0.08,0.08,0.11,0.1,0.08,0.08,0.08,0.38,0.37,0.52,0.44,0.39,0.62,0.58,0.76,0.72,0.53,0.65,0.61,0.64,0.53,0.78,0.64,0.53
Deni Avdija,0.08,0.14,0.1,0.1,0.11,0.09,0.08,0.28,0.53,0.37,0.4,0.38,0.62,0.87,0.72,0.72,0.72,0.7,0.61,0.3,0.76,0.62,0.56,0.5
Donte DiVincenzo,0.08,0.1,0.11,0.09,0.18,0.04,0.08,0.28,0.36,0.43,0.39,0.7,0.62,0.72,0.76,0.67,0.95,0.39,0.61,0.3,0.51,0.69,0.53,0.93
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.13,0.03,0.09,0.24,0.39,0.21,0.25,0.39,0.62,0.81,0.61,0.61,0.82,0.29,0.67,0.18,0.56,0.3,0.23,0.53
Royce O'Neale,0.08,0.13,0.15,0.11,0.13,0.04,0.09,0.24,0.4,0.45,0.33,0.39,0.62,0.84,0.84,0.76,0.82,0.39,0.67,0.18,0.58,0.71,0.4,0.53
Romeo Langford,0.07,0.07,0.04,0.05,0.08,0.06,0.07,0.31,0.29,0.21,0.22,0.35,0.56,0.51,0.38,0.38,0.53,0.55,0.54,0.4,0.3,0.3,0.18,0.44
Jeff Green,0.07,0.06,0.04,0.06,0.05,0.09,0.07,0.36,0.34,0.21,0.33,0.27,0.56,0.43,0.38,0.46,0.31,0.7,0.54,0.59,0.47,0.3,0.4,0.25
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.77,0.66,0.28,0.66,0.29,0.54,0.4,0.73,0.58,0.16,0.55
Damion Lee,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.34,0.32,0.24,0.38,0.28,0.56,0.51,0.47,0.61,0.38,0.6,0.54,0.52,0.41,0.37,0.51,0.28
Mark Williams,0.07,0.14,0.02,0.06,0.12,0.09,0.06,0.47,0.95,0.08,0.38,0.56,0.56,0.87,0.18,0.46,0.77,0.7,0.48,0.82,0.99,0.06,0.51,0.84
Walker Kessler,0.07,0.18,0.03,0.05,0.07,0.08,0.06,0.31,0.79,0.14,0.27,0.31,0.56,0.93,0.28,0.38,0.45,0.65,0.48,0.4,0.94,0.13,0.28,0.35
Nick Richards,0.07,0.13,0.02,0.07,0.02,0.12,0.05,0.4,0.69,0.11,0.37,0.24,0.56,0.84,0.18,0.54,0.12,0.8,0.39,0.68,0.89,0.08,0.48,0.2
Grant Williams,0.07,0.11,0.06,0.08,0.09,0.08,0.07,0.26,0.41,0.24,0.33,0.35,0.56,0.77,0.55,0.61,0.6,0.65,0.54,0.23,0.59,0.37,0.4,0.44
Mitchell Robinson,0.07,0.18,0.04,0.05,0.14,0.07,0.05,0.24,0.67,0.14,0.18,0.52,0.56,0.93,0.38,0.38,0.87,0.6,0.39,0.18,0.88,0.13,0.13,0.8
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.17,0.47,0.38,0.38,0.65,0.48,0.9,0.3,0.5,0.15,0.74
Luke Kennard,0.07,0.05,0.05,0.07,0.07,0.03,0.07,0.32,0.26,0.25,0.31,0.44,0.56,0.33,0.47,0.54,0.45,0.29,0.54,0.45,0.22,0.4,0.35,0.66
Daniel Gafford,0.07,0.12,0.04,0.07,0.07,0.1,0.05,0.38,0.63,0.17,0.41,0.39,0.56,0.81,0.38,0.54,0.45,0.74,0.39,0.64,0.85,0.19,0.58,0.53
Edmond Sumner,0.07,0.04,0.06,0.07,0.09,0.1,0.06,0.42,0.22,0.4,0.51,0.63,0.56,0.25,0.55,0.54,0.6,0.74,0.48,0.73,0.12,0.65,0.76,0.9
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.69,0.84,0.77,0.78,0.54,0.27,0.96,0.6,0.81,0.64
Robert Williams III,0.07,0.18,0.06,0.07,0.11,0.06,0.06,0.31,0.75,0.25,0.28,0.42,0.56,0.93,0.55,0.54,0.72,0.55,0.48,0.4,0.92,0.4,0.3,0.61
Jeremiah Robinson-Earl,0.07,0.11,0.04,0.04,0.07,0.05,0.07,0.31,0.48,0.22,0.19,0.32,0.56,0.77,0.38,0.28,0.45,0.48,0.54,0.4,0.71,0.32,0.15,0.37
Jarred Vanderbilt,0.07,0.18,0.1,0.09,0.18,0.08,0.07,0.29,0.73,0.44,0.36,0.72,0.56,0.93,0.72,0.67,0.95,0.65,0.54,0.33,0.9,0.7,0.46,0.93
Taurean Prince,0.07,0.06,0.06,0.09,0.06,0.05,0.08,0.35,0.25,0.29,0.41,0.27,0.56,0.43,0.55,0.67,0.38,0.48,0.61,0.55,0.2,0.48,0.58,0.25
Draymond Green,0.07,0.16,0.22,0.17,0.13,0.07,0.07,0.22,0.52,0.71,0.55,0.41,0.56,0.91,0.93,0.89,0.82,0.6,0.54,0.14,0.75,0.91,0.81,0.58
Terrence Ross,0.07,0.05,0.06,0.05,0.09,0.02,0.08,0.31,0.21,0.28,0.26,0.4,0.56,0.33,0.55,0.38,0.6,0.21,0.61,0.4,0.11,0.46,0.26,0.55
Pat Connaughton,0.07,0.1,0.05,0.04,0.1,0.03,0.08,0.27,0.4,0.19,0.18,0.41,0.56,0.72,0.47,0.28,0.66,0.29,0.61,0.27,0.58,0.25,0.13,0.58
Kevin Love,0.07,0.16,0.08,0.08,0.03,0.07,0.08,0.35,0.81,0.36,0.41,0.16,0.56,0.91,0.66,0.61,0.18,0.6,0.61,0.55,0.95,0.61,0.58,0.1
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.36,0.3,0.21,0.27,0.22,0.56,0.43,0.38,0.38,0.31,0.21,0.61,0.59,0.34,0.3,0.28,0.17
Torrey Craig,0.07,0.12,0.06,0.07,0.09,0.04,0.07,0.26,0.48,0.22,0.29,0.38,0.56,0.81,0.55,0.54,0.6,0.39,0.54,0.23,0.71,0.32,0.32,0.5
Shake Milton,0.07,0.06,0.11,0.08,0.04,0.06,0.08,0.32,0.3,0.52,0.4,0.19,0.56,0.43,0.76,0.61,0.24,0.55,0.61,0.45,0.34,0.78,0.56,0.13
Jaden Hardy,0.07,0.04,0.05,0.08,0.06,0.09,0.08,0.5,0.29,0.29,0.54,0.24,0.56,0.25,0.47,0.61,0.38,0.7,0.61,0.85,0.3,0.48,0.8,0.2
Shaedon Sharpe,0.07,0.06,0.03,0.06,0.06,0.04,0.08,0.33,0.3,0.14,0.29,0.3,0.56,0.43,0.28,0.46,0.38,0.39,0.61,0.49,0.34,0.13,0.32,0.33
Jevon Carter,0.07,0.05,0.1,0.07,0.15,0.03,0.08,0.29,0.24,0.41,0.34,0.66,0.56,0.33,0.72,0.54,0.9,0.29,0.61,0.33,0.17,0.67,0.43,0.91
Chris Duarte,0.07,0.06,0.06,0.07,0.06,0.06,0.08,0.32,0.33,0.28,0.38,0.27,0.56,0.43,0.55,0.54,0.38,0.55,0.61,0.45,0.44,0.46,0.51,0.25
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.08,0.04,0.08,0.34,0.52,0.37,0.42,0.3,0.56,0.77,0.66,0.67,0.53,0.39,0.61,0.52,0.75,0.62,0.61,0.33
Joe Harris,0.07,0.06,0.06,0.05,0.07,0.02,0.08,0.31,0.25,0.24,0.24,0.25,0.56,0.43,0.55,0.38,0.45,0.21,0.61,0.4,0.2,0.37,0.21,0.22
T.J. Warren,0.07,0.06,0.03,0.04,0.06,0.04,0.07,0.35,0.44,0.17,0.22,0.31,0.56,0.43,0.28,0.28,0.38,0.39,0.54,0.55,0.66,0.19,0.18,0.35
Andrew Nembhard,0.07,0.07,0.15,0.11,0.13,0.03,0.09,0.27,0.24,0.57,0.41,0.51,0.56,0.51,0.84,0.76,0.82,0.29,0.67,0.27,0.17,0.82,0.58,0.78
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.17,0.66,0.54,0.18,0.39,0.67,0.82,0.12,0.75,0.62,0.13
T.J. McConnell,0.07,0.07,0.19,0.13,0.13,0.04,0.07,0.32,0.36,0.94,0.67,0.66,0.56,0.51,0.9,0.82,0.82,0.39,0.54,0.45,0.51,0.98,0.92,0.91
Tre Mann,0.07,0.05,0.07,0.08,0.07,0.04,0.08,0.35,0.28,0.36,0.41,0.35,0.56,0.33,0.61,0.61,0.45,0.39,0.61,0.55,0.28,0.61,0.58,0.44
Isaac Okoro,0.06,0.06,0.04,0.04,0.12,0.06,0.06,0.25,0.25,0.19,0.2,0.52,0.49,0.43,0.38,0.28,0.77,0.55,0.48,0.2,0.2,0.25,0.16,0.8
Larry Nance Jr.,0.06,0.13,0.07,0.06,0.09,0.06,0.06,0.27,0.58,0.32,0.29,0.37,0.49,0.84,0.61,0.46,0.6,0.55,0.48,0.27,0.8,0.54,0.32,0.48
Nickeil Alexander-Walker,0.06,0.04,0.08,0.08,0.08,0.05,0.06,0.35,0.26,0.72,0.53,0.51,0.49,0.25,0.66,0.61,0.53,0.48,0.48,0.55,0.22,0.92,0.79,0.78
Anthony Lamb,0.06,0.08,0.06,0.06,0.07,0.04,0.06,0.28,0.37,0.31,0.32,0.34,0.49,0.58,0.55,0.46,0.45,0.39,0.48,0.3,0.53,0.52,0.37,0.41
Luka Garza,0.06,0.06,0.02,0.04,0.01,0.1,0.05,0.59,0.71,0.2,0.41,0.1,0.49,0.43,0.18,0.28,0.08,0.74,0.39,0.93,0.89,0.27,0.58,0.07
Aaron Wiggins,0.06,0.07,0.05,0.06,0.06,0.04,0.06,0.27,0.42,0.25,0.58,0.31,0.49,0.51,0.47,0.46,0.38,0.39,0.48,0.27,0.61,0.4,0.83,0.35
Dwight Powell,0.06,0.11,0.04,0.08,0.1,0.1,0.04,0.31,0.56,0.17,0.41,0.51,0.49,0.77,0.38,0.61,0.66,0.74,0.29,0.4,0.79,0.19,0.58,0.78
R.J. Hampton,0.06,0.04,0.06,0.06,0.12,0.06,0.05,0.35,0.26,0.4,0.31,0.83,0.49,0.25,0.55,0.46,0.77,0.55,0.39,0.55,0.22,0.65,0.35,0.95
