trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Jeremiah Robinson-Earl,0.06,0.1,0.04,0.03,0.06,0.04,0.06,0.29,0.48,0.27,0.2,0.29,0.48,0.73,0.37,0.18,0.38,0.39,0.47,0.32,0.72,0.43,0.15,0.3
Edmond Sumner,0.06,0.04,0.05,0.08,0.08,0.1,0.06,0.42,0.23,0.36,0.63,0.56,0.48,0.24,0.46,0.62,0.53,0.74,0.47,0.74,0.14,0.61,0.89,0.83
Dwight Powell,0.06,0.11,0.04,0.07,0.09,0.09,0.04,0.3,0.54,0.19,0.39,0.46,0.48,0.78,0.37,0.55,0.6,0.7,0.29,0.36,0.77,0.23,0.53,0.68
Jay Huff,0.06,0.07,0.06,0.05,0.06,0.09,0.04,0.37,0.46,0.7,0.84,0.2,0.48,0.51,0.56,0.37,0.38,0.7,0.29,0.61,0.69,0.9,0.97,0.14
Joe Ingles,0.06,0.06,0.12,0.09,0.11,0.02,0.06,0.24,0.25,0.54,0.39,0.47,0.48,0.41,0.79,0.68,0.73,0.2,0.47,0.18,0.18,0.8,0.53,0.7
Willy Hernangomez,0.06,0.11,0.04,0.08,0.06,0.11,0.05,0.47,0.83,0.25,0.69,0.57,0.48,0.78,0.37,0.62,0.38,0.78,0.38,0.82,0.96,0.39,0.93,0.84
Svi Mykhailiuk,0.06,0.03,0.05,0.05,0.08,0.05,0.06,0.41,0.31,0.25,0.4,0.38,0.48,0.16,0.46,0.37,0.53,0.48,0.47,0.71,0.36,0.39,0.55,0.51
Jae Crowder,0.06,0.08,0.05,0.04,0.1,0.03,0.06,0.26,0.42,0.25,0.22,0.48,0.48,0.58,0.46,0.27,0.67,0.3,0.47,0.24,0.61,0.39,0.17,0.72
Aaron Wiggins,0.06,0.07,0.04,0.06,0.07,0.04,0.06,0.28,0.42,0.22,0.58,0.35,0.48,0.51,0.37,0.47,0.45,0.39,0.47,0.29,0.61,0.31,0.83,0.43
Kevin Knox II,0.06,0.07,0.02,0.05,0.05,0.04,0.06,0.34,0.45,0.11,0.37,0.43,0.48,0.51,0.17,0.37,0.31,0.39,0.47,0.51,0.67,0.08,0.48,0.62
Isaac Okoro,0.06,0.06,0.04,0.04,0.11,0.06,0.06,0.25,0.25,0.19,0.21,0.51,0.48,0.41,0.37,0.27,0.73,0.55,0.47,0.21,0.18,0.23,0.16,0.78
JaMychal Green,0.06,0.09,0.03,0.06,0.07,0.07,0.05,0.38,0.57,0.21,0.4,0.47,0.48,0.66,0.27,0.47,0.45,0.6,0.38,0.65,0.79,0.28,0.55,0.7
Larry Nance Jr.,0.06,0.12,0.07,0.05,0.09,0.05,0.05,0.25,0.57,0.32,0.26,0.41,0.48,0.81,0.62,0.37,0.6,0.48,0.38,0.21,0.79,0.54,0.24,0.57
Jock Landale,0.06,0.09,0.04,0.06,0.03,0.07,0.05,0.4,0.67,0.31,0.4,0.21,0.48,0.66,0.37,0.47,0.17,0.6,0.38,0.69,0.88,0.51,0.55,0.15
Cody Zeller,0.06,0.11,0.03,0.07,0.03,0.1,0.05,0.39,0.81,0.17,0.5,0.16,0.48,0.78,0.27,0.55,0.17,0.74,0.38,0.68,0.95,0.17,0.74,0.1
Drew Eubanks,0.06,0.13,0.05,0.06,0.08,0.06,0.05,0.29,0.65,0.25,0.3,0.39,0.48,0.85,0.46,0.47,0.53,0.55,0.38,0.32,0.87,0.39,0.32,0.53
Mitchell Robinson,0.06,0.19,0.04,0.05,0.13,0.08,0.05,0.23,0.7,0.14,0.19,0.5,0.48,0.94,0.37,0.37,0.83,0.65,0.38,0.16,0.9,0.11,0.13,0.76
Mo Bamba,0.06,0.11,0.04,0.05,0.03,0.05,0.06,0.32,0.66,0.24,0.27,0.16,0.48,0.78,0.37,0.37,0.17,0.48,0.47,0.43,0.88,0.36,0.27,0.1
Kevon Looney,0.06,0.21,0.09,0.04,0.1,0.1,0.05,0.25,0.89,0.35,0.17,0.44,0.48,0.96,0.7,0.27,0.67,0.74,0.38,0.21,0.98,0.59,0.11,0.64
Xavier Tillman,0.06,0.11,0.06,0.06,0.11,0.06,0.05,0.31,0.58,0.27,0.36,0.54,0.48,0.78,0.56,0.47,0.73,0.55,0.38,0.39,0.8,0.43,0.46,0.81
Jordan Goodwin,0.06,0.07,0.1,0.06,0.14,0.05,0.06,0.32,0.51,0.64,0.41,0.62,0.48,0.51,0.73,0.47,0.87,0.48,0.47,0.43,0.75,0.87,0.57,0.89
Justin Minaya,0.06,0.08,0.06,0.1,0.07,0.0,0.07,0.31,0.39,0.31,0.49,0.26,0.48,0.58,0.56,0.73,0.45,0.04,0.54,0.39,0.56,0.51,0.72,0.24
Ochai Agbaji,0.06,0.04,0.04,0.04,0.05,0.05,0.07,0.28,0.22,0.17,0.16,0.27,0.48,0.24,0.37,0.27,0.31,0.48,0.54,0.29,0.12,0.17,0.09,0.26
Kendrick Nunn,0.06,0.03,0.05,0.06,0.05,0.02,0.07,0.44,0.24,0.32,0.46,0.37,0.48,0.16,0.46,0.47,0.31,0.2,0.54,0.77,0.16,0.54,0.66,0.49
Nassir Little,0.06,0.07,0.04,0.05,0.06,0.04,0.07,0.32,0.39,0.23,0.27,0.38,0.48,0.51,0.37,0.37,0.38,0.39,0.54,0.43,0.56,0.34,0.27,0.51
Goran Dragic,0.06,0.03,0.11,0.08,0.03,0.04,0.07,0.34,0.2,0.68,0.57,0.3,0.48,0.16,0.76,0.62,0.17,0.39,0.54,0.51,0.08,0.9,0.81,0.32
Will Barton,0.06,0.06,0.08,0.07,0.06,0.04,0.07,0.31,0.31,0.43,0.41,0.34,0.48,0.41,0.66,0.55,0.38,0.39,0.54,0.39,0.36,0.69,0.57,0.4
David Roddy,0.06,0.06,0.03,0.06,0.04,0.04,0.07,0.32,0.35,0.18,0.33,0.22,0.48,0.41,0.27,0.47,0.24,0.39,0.54,0.43,0.48,0.2,0.4,0.17
Daniel Theis,0.06,0.09,0.04,0.03,0.03,0.08,0.07,0.37,0.5,0.26,0.18,0.15,0.48,0.66,0.37,0.18,0.17,0.65,0.54,0.61,0.74,0.41,0.12,0.09
Reggie Bullock,0.06,0.09,0.06,0.04,0.12,0.02,0.07,0.19,0.31,0.19,0.13,0.39,0.48,0.66,0.56,0.27,0.78,0.2,0.54,0.09,0.36,0.23,0.07,0.53
Joshua Primo,0.06,0.08,0.16,0.19,0.03,0.12,0.07,0.26,0.33,0.69,0.79,0.13,0.48,0.58,0.86,0.92,0.17,0.81,0.54,0.24,0.43,0.9,0.96,0.09
Isaiah Livers,0.06,0.06,0.04,0.04,0.1,0.02,0.06,0.25,0.27,0.14,0.25,0.45,0.48,0.41,0.37,0.27,0.67,0.2,0.47,0.21,0.24,0.11,0.22,0.67
Tre Mann,0.06,0.05,0.06,0.07,0.07,0.03,0.08,0.34,0.27,0.35,0.39,0.32,0.48,0.33,0.56,0.55,0.45,0.3,0.61,0.51,0.24,0.59,0.53,0.35
Romeo Langford,0.06,0.06,0.04,0.05,0.09,0.06,0.07,0.29,0.29,0.21,0.26,0.41,0.48,0.41,0.37,0.37,0.6,0.55,0.54,0.32,0.3,0.28,0.24,0.57
Ty Jerome,0.06,0.04,0.1,0.04,0.07,0.05,0.06,0.31,0.21,0.6,0.23,0.33,0.48,0.24,0.73,0.27,0.45,0.48,0.47,0.39,0.1,0.84,0.19,0.37
Eugene Omoruyi,0.06,0.07,0.03,0.06,0.11,0.07,0.07,0.36,0.4,0.15,0.47,0.55,0.48,0.51,0.27,0.47,0.73,0.6,0.54,0.58,0.57,0.13,0.68,0.82
Terence Davis,0.06,0.05,0.04,0.06,0.09,0.03,0.06,0.38,0.34,0.33,0.47,0.76,0.48,0.33,0.37,0.47,0.6,0.3,0.47,0.65,0.46,0.56,0.68,0.95
Delon Wright,0.06,0.08,0.15,0.06,0.28,0.05,0.07,0.26,0.32,0.61,0.27,1.17,0.48,0.58,0.84,0.47,1.0,0.48,0.54,0.24,0.4,0.85,0.27,0.98
Troy Brown Jr.,0.06,0.09,0.05,0.06,0.14,0.02,0.07,0.25,0.35,0.2,0.23,0.57,0.48,0.66,0.46,0.47,0.87,0.2,0.54,0.21,0.48,0.26,0.19,0.84
Evan Fournier,0.06,0.04,0.06,0.06,0.1,0.03,0.07,0.29,0.24,0.34,0.44,0.58,0.48,0.24,0.56,0.47,0.67,0.3,0.54,0.32,0.16,0.57,0.62,0.86
Josh Okogie,0.06,0.08,0.05,0.06,0.11,0.13,0.06,0.33,0.47,0.26,0.35,0.57,0.48,0.58,0.46,0.47,0.73,0.83,0.47,0.47,0.7,0.41,0.44,0.84
Ben Simmons,0.06,0.16,0.23,0.17,0.17,0.07,0.07,0.22,0.62,0.9,0.68,0.6,0.48,0.91,0.94,0.9,0.93,0.6,0.54,0.14,0.83,0.97,0.92,0.88
Trey Lyles,0.06,0.09,0.03,0.06,0.07,0.07,0.06,0.35,0.55,0.18,0.39,0.37,0.48,0.66,0.27,0.47,0.45,0.6,0.47,0.54,0.78,0.2,0.53,0.49
Obi Toppin,0.06,0.06,0.04,0.04,0.05,0.03,0.07,0.38,0.39,0.24,0.27,0.3,0.48,0.41,0.37,0.27,0.31,0.3,0.54,0.65,0.56,0.36,0.27,0.32
Cory Joseph,0.06,0.04,0.15,0.06,0.08,0.05,0.06,0.31,0.2,0.85,0.3,0.41,0.48,0.24,0.84,0.47,0.53,0.48,0.47,0.39,0.08,0.96,0.32,0.57
Justise Winslow,0.06,0.11,0.13,0.1,0.15,0.04,0.08,0.23,0.42,0.47,0.4,0.55,0.48,0.78,0.81,0.73,0.9,0.39,0.61,0.16,0.61,0.72,0.55,0.82
R.J. Hampton,0.06,0.05,0.05,0.06,0.1,0.07,0.06,0.35,0.26,0.34,0.33,0.68,0.48,0.33,0.46,0.47,0.67,0.6,0.47,0.54,0.21,0.57,0.4,0.92
Sandro Mamukelashvili,0.05,0.09,0.05,0.06,0.04,0.06,0.05,0.35,0.56,0.28,0.45,0.22,0.4,0.66,0.46,0.47,0.24,0.55,0.38,0.54,0.79,0.45,0.64,0.17
Jaylin Williams,0.05,0.12,0.06,0.07,0.08,0.05,0.05,0.28,0.61,0.35,0.36,0.39,0.4,0.81,0.56,0.55,0.53,0.48,0.38,0.29,0.82,0.59,0.46,0.53
Lindell Wigginton,0.05,0.03,0.07,0.07,0.0,0.04,0.05,0.33,0.1,0.79,0.48,0.0,0.4,0.16,0.62,0.55,0.03,0.39,0.38,0.47,0.02,0.94,0.71,0.03
Charles Bassey,0.05,0.12,0.05,0.08,0.07,0.06,0.04,0.35,0.91,0.31,0.5,0.46,0.4,0.81,0.46,0.62,0.45,0.55,0.29,0.54,0.98,0.51,0.74,0.68
Alex Caruso,0.05,0.07,0.12,0.09,0.19,0.05,0.05,0.22,0.3,0.49,0.41,0.79,0.4,0.51,0.79,0.68,0.96,0.48,0.38,0.14,0.33,0.74,0.57,0.96
Jalen Johnson,0.05,0.09,0.05,0.05,0.08,0.05,0.05,0.3,0.62,0.31,0.34,0.48,0.4,0.66,0.46,0.37,0.53,0.48,0.38,0.36,0.83,0.51,0.42,0.72
Mike Muscala,0.05,0.07,0.03,0.03,0.03,0.04,0.05,0.3,0.49,0.22,0.19,0.18,0.4,0.51,0.27,0.18,0.17,0.39,0.38,0.36,0.72,0.31,0.13,0.12
Otto Porter Jr.,0.05,0.05,0.05,0.04,0.12,0.05,0.04,0.25,0.27,0.24,0.18,0.62,0.4,0.33,0.46,0.27,0.78,0.48,0.29,0.21,0.24,0.36,0.12,0.89
Wenyen Gabriel,0.05,0.1,0.02,0.06,0.06,0.05,0.04,0.28,0.61,0.15,0.43,0.35,0.4,0.73,0.17,0.47,0.38,0.48,0.29,0.29,0.82,0.13,0.6,0.43
Andre Drummond,0.05,0.16,0.02,0.09,0.08,0.09,0.05,0.4,1.2,0.16,0.68,0.59,0.4,0.91,0.17,0.68,0.53,0.7,0.38,0.69,1.0,0.16,0.92,0.87
Bryce McGowens,0.05,0.05,0.04,0.06,0.04,0.07,0.05,0.24,0.26,0.22,0.37,0.3,0.4,0.33,0.37,0.47,0.24,0.6,0.38,0.18,0.21,0.31,0.48,0.32
Saben Lee,0.05,0.04,0.08,0.07,0.09,0.09,0.05,0.34,0.25,0.62,0.54,0.78,0.4,0.24,0.66,0.55,0.6,0.7,0.38,0.51,0.18,0.85,0.79,0.95
Jarrell Brantley,0.05,0.03,0.03,0.04,0.0,0.01,0.04,0.35,0.25,0.2,0.29,0.0,0.4,0.16,0.27,0.27,0.03,0.11,0.29,0.54,0.18,0.26,0.3,0.03
Lindy Waters III,0.05,0.04,0.03,0.02,0.05,0.02,0.05,0.35,0.32,0.3,0.16,0.3,0.4,0.24,0.27,0.11,0.31,0.2,0.38,0.54,0.4,0.49,0.09,0.32
Luka Garza,0.05,0.06,0.02,0.04,0.01,0.09,0.05,0.54,0.65,0.23,0.48,0.09,0.4,0.41,0.17,0.27,0.07,0.7,0.38,0.9,0.87,0.34,0.71,0.07
Montrezl Harrell,0.05,0.07,0.02,0.04,0.04,0.08,0.04,0.37,0.55,0.16,0.44,0.33,0.4,0.51,0.17,0.27,0.24,0.65,0.29,0.61,0.78,0.16,0.62,0.37
Dario Saric,0.05,0.08,0.05,0.07,0.05,0.05,0.05,0.33,0.52,0.31,0.46,0.29,0.4,0.58,0.46,0.55,0.31,0.48,0.38,0.47,0.76,0.51,0.66,0.3
Maxi Kleber,0.05,0.1,0.06,0.05,0.05,0.05,0.05,0.2,0.39,0.25,0.22,0.19,0.4,0.73,0.56,0.37,0.31,0.48,0.38,0.11,0.56,0.39,0.17,0.13
Rodney McGruder,0.05,0.06,0.04,0.03,0.07,0.03,0.05,0.25,0.33,0.33,0.21,0.58,0.4,0.41,0.37,0.18,0.45,0.3,0.38,0.21,0.43,0.56,0.16,0.86
Davion Mitchell,0.05,0.03,0.09,0.05,0.08,0.02,0.06,0.25,0.17,0.47,0.3,0.48,0.4,0.16,0.7,0.37,0.53,0.2,0.47,0.21,0.04,0.72,0.32,0.72
Patrick Beverley,0.05,0.08,0.11,0.09,0.12,0.04,0.06,0.2,0.31,0.42,0.34,0.44,0.4,0.58,0.76,0.68,0.78,0.39,0.47,0.11,0.36,0.68,0.42,0.64
Simone Fontecchio,0.05,0.03,0.03,0.04,0.04,0.04,0.06,0.29,0.26,0.14,0.32,0.28,0.4,0.16,0.27,0.27,0.24,0.39,0.47,0.32,0.21,0.11,0.37,0.28
Jonathan Isaac,0.05,0.09,0.02,0.03,0.15,0.04,0.06,0.43,0.82,0.22,0.19,1.39,0.4,0.66,0.17,0.18,0.9,0.39,0.47,0.75,0.96,0.31,0.13,0.99
Johnny Davis,0.05,0.05,0.03,0.04,0.05,0.04,0.06,0.31,0.35,0.2,0.24,0.4,0.4,0.33,0.27,0.27,0.31,0.39,0.47,0.39,0.48,0.26,0.2,0.55
James Bouknight,0.05,0.05,0.04,0.06,0.06,0.04,0.06,0.34,0.32,0.25,0.32,0.61,0.4,0.33,0.37,0.47,0.38,0.39,0.47,0.51,0.4,0.39,0.37,0.89
Duncan Robinson,0.05,0.04,0.04,0.05,0.05,0.03,0.06,0.32,0.31,0.25,0.25,0.25,0.4,0.24,0.37,0.37,0.31,0.3,0.47,0.43,0.36,0.39,0.22,0.22
Robert Covington,0.05,0.08,0.06,0.05,0.11,0.04,0.06,0.33,0.53,0.34,0.31,0.57,0.4,0.58,0.56,0.37,0.73,0.39,0.47,0.47,0.76,0.57,0.35,0.84
Oshae Brissett,0.05,0.08,0.02,0.03,0.06,0.09,0.05,0.29,0.48,0.13,0.18,0.38,0.4,0.58,0.17,0.18,0.38,0.7,0.38,0.32,0.72,0.1,0.12,0.51
Jamal Cain,0.05,0.06,0.03,0.02,0.08,0.05,0.04,0.34,0.4,0.22,0.09,0.79,0.4,0.41,0.27,0.11,0.53,0.48,0.29,0.51,0.57,0.31,0.05,0.96
Nicolas Batum,0.05,0.09,0.06,0.04,0.09,0.03,0.06,0.23,0.43,0.3,0.22,0.4,0.4,0.66,0.56,0.27,0.6,0.3,0.47,0.16,0.63,0.49,0.17,0.55
Nickeil Alexander-Walker,0.05,0.04,0.07,0.07,0.08,0.05,0.06,0.34,0.26,0.64,0.48,0.48,0.4,0.24,0.62,0.55,0.53,0.48,0.47,0.51,0.21,0.87,0.71,0.72
Sam Hauser,0.05,0.06,0.03,0.03,0.06,0.01,0.06,0.31,0.35,0.2,0.23,0.42,0.4,0.41,0.27,0.18,0.38,0.11,0.47,0.39,0.48,0.26,0.19,0.6
Nikola Jovic,0.05,0.05,0.03,0.05,0.06,0.05,0.05,0.36,0.26,0.14,0.54,0.34,0.4,0.33,0.27,0.37,0.38,0.48,0.38,0.58,0.21,0.11,0.79,0.4
Dewayne Dedmon,0.05,0.08,0.02,0.05,0.03,0.06,0.05,0.4,0.76,0.2,0.51,0.25,0.4,0.58,0.17,0.37,0.17,0.55,0.38,0.69,0.92,0.26,0.75,0.22
Stanley Johnson,0.05,0.07,0.08,0.07,0.06,0.06,0.04,0.32,0.45,0.64,0.58,0.44,0.4,0.51,0.66,0.55,0.38,0.55,0.29,0.43,0.67,0.87,0.83,0.64
Lamar Stevens,0.05,0.08,0.02,0.03,0.06,0.04,0.05,0.26,0.43,0.11,0.17,0.33,0.4,0.58,0.17,0.18,0.38,0.39,0.38,0.24,0.63,0.08,0.11,0.37
Yuta Watanabe,0.05,0.06,0.04,0.03,0.05,0.03,0.05,0.29,0.32,0.21,0.13,0.32,0.4,0.41,0.37,0.18,0.31,0.3,0.38,0.32,0.4,0.28,0.07,0.35
Patty Mills,0.05,0.03,0.05,0.05,0.05,0.02,0.06,0.35,0.2,0.4,0.4,0.44,0.4,0.16,0.46,0.37,0.31,0.2,0.47,0.54,0.08,0.66,0.55,0.64
Derrick Rose,0.05,0.03,0.07,0.06,0.04,0.02,0.07,0.39,0.25,0.54,0.57,0.33,0.4,0.16,0.62,0.47,0.24,0.2,0.54,0.68,0.18,0.8,0.81,0.37
Josh Christopher,0.05,0.02,0.05,0.06,0.07,0.04,0.06,0.44,0.2,0.38,0.55,0.58,0.4,0.08,0.46,0.47,0.45,0.39,0.47,0.77,0.08,0.63,0.79,0.86
Kira Lewis Jr.,0.04,0.03,0.04,0.03,0.05,0.04,0.04,0.44,0.35,0.41,0.36,0.46,0.31,0.16,0.37,0.18,0.31,0.39,0.29,0.77,0.48,0.67,0.46,0.68
Moses Moody,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.27,0.33,0.21,0.25,0.3,0.31,0.24,0.27,0.18,0.24,0.39,0.29,0.27,0.43,0.28,0.22,0.32
AJ Green,0.04,0.03,0.02,0.02,0.02,0.01,0.04,0.28,0.24,0.26,0.23,0.16,0.31,0.16,0.17,0.11,0.11,0.11,0.29,0.29,0.16,0.41,0.19,0.1
Thaddeus Young,0.04,0.07,0.06,0.06,0.1,0.03,0.04,0.25,0.48,0.38,0.48,0.6,0.31,0.51,0.56,0.47,0.67,0.3,0.29,0.21,0.72,0.63,0.71,0.88
Day'Ron Sharpe,0.04,0.1,0.03,0.07,0.04,0.05,0.04,0.41,0.94,0.25,0.63,0.25,0.31,0.73,0.27,0.55,0.24,0.48,0.29,0.71,0.99,0.39,0.89,0.22
Isaiah Roby,0.04,0.06,0.04,0.05,0.07,0.05,0.04,0.31,0.59,0.24,0.4,0.65,0.31,0.41,0.37,0.37,0.45,0.48,0.29,0.39,0.81,0.36,0.55,0.91
Zeke Nnaji,0.04,0.06,0.01,0.04,0.04,0.05,0.04,0.3,0.49,0.11,0.49,0.64,0.31,0.41,0.08,0.27,0.24,0.48,0.29,0.36,0.72,0.08,0.72,0.91
Danuel House Jr.,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.25,,0.17,0.22,0.2,0.31,0.24,0.27,0.18,0.17,0.39,0.29,0.21,,0.17,0.17,0.14
Garrison Mathews,0.04,0.03,0.02,0.02,0.06,0.04,0.04,0.31,0.23,0.14,0.18,0.49,0.31,0.16,0.17,0.11,0.38,0.39,0.29,0.39,0.14,0.11,0.12,0.74
Ricky Rubio,0.04,0.05,0.12,0.08,0.09,0.04,0.06,0.27,0.31,0.73,0.51,0.54,0.31,0.33,0.79,0.62,0.6,0.39,0.47,0.27,0.36,0.92,0.75,0.81
George Hill,0.04,0.04,0.09,0.05,0.08,0.05,0.04,0.22,0.21,0.5,0.23,0.42,0.31,0.24,0.7,0.37,0.53,0.48,0.29,0.14,0.1,0.76,0.19,0.6
JaVale McGee,0.04,0.07,0.01,0.07,0.02,0.04,0.03,0.44,0.79,0.1,0.91,0.16,0.31,0.51,0.08,0.55,0.11,0.39,0.19,0.77,0.94,0.07,0.98,0.1
Mac McClung,0.04,0.02,0.0,0.1,0.0,0.07,0.03,0.46,0.24,0.0,1.25,0.0,0.31,0.08,0.02,0.73,0.03,0.6,0.19,0.8,0.16,0.02,0.99,0.03
Moses Brown,0.04,0.09,0.01,0.03,0.01,0.08,0.03,0.44,0.97,0.1,0.32,0.29,0.31,0.66,0.08,0.18,0.07,0.65,0.19,0.77,0.99,0.07,0.37,0.3
Xavier Sneed,0.04,0.03,0.05,0.02,0.0,0.04,0.03,0.28,0.25,0.39,0.12,0.0,0.31,0.16,0.46,0.11,0.03,0.39,0.19,0.29,0.18,0.64,0.07,0.03
Orlando Robinson,0.04,0.1,0.03,0.04,0.05,0.05,0.03,0.28,0.8,0.36,0.32,0.35,0.31,0.73,0.27,0.27,0.31,0.48,0.19,0.29,0.95,0.61,0.37,0.43
Darius Days,0.04,0.03,0.01,0.0,0.0,0.01,0.03,0.68,0.88,0.46,0.0,0.0,0.31,0.16,0.08,0.02,0.03,0.11,0.19,0.98,0.97,0.71,0.02,0.03
DeAndre Jordan,0.04,0.12,0.03,0.08,0.03,0.05,0.03,0.32,0.76,0.22,0.51,0.24,0.31,0.81,0.27,0.62,0.17,0.48,0.19,0.43,0.92,0.31,0.75,0.2
Quenton Jackson,0.04,0.02,0.05,0.03,0.05,0.09,0.04,0.41,0.17,0.41,0.14,0.86,0.31,0.08,0.46,0.18,0.31,0.7,0.29,0.71,0.04,0.67,0.08,0.97
Javonte Green,0.04,0.06,0.03,0.04,0.1,0.06,0.04,0.25,0.45,0.18,0.25,0.56,0.31,0.41,0.27,0.27,0.67,0.55,0.29,0.21,0.67,0.2,0.22,0.83
Admiral Schofield,0.04,0.04,0.03,0.02,0.03,0.02,0.04,0.26,0.31,0.31,0.21,0.19,0.31,0.24,0.27,0.11,0.17,0.2,0.29,0.24,0.36,0.51,0.16,0.13
Meyers Leonard,0.04,0.07,0.0,0.05,0.02,0.05,0.04,0.28,0.5,0.0,0.3,0.16,0.31,0.51,0.02,0.37,0.11,0.48,0.29,0.29,0.74,0.02,0.32,0.1
Bismack Biyombo,0.04,0.1,0.03,0.07,0.04,0.05,0.04,0.24,0.64,0.24,0.51,0.33,0.31,0.73,0.27,0.55,0.24,0.48,0.29,0.18,0.86,0.36,0.75,0.37
Serge Ibaka,0.04,0.06,0.01,0.05,0.01,0.04,0.04,0.29,0.44,0.06,0.58,0.07,0.31,0.41,0.08,0.37,0.07,0.39,0.29,0.32,0.65,0.04,0.83,0.07
Jaxson Hayes,0.04,0.06,0.03,0.04,0.04,0.07,0.04,0.3,0.58,0.19,0.41,0.37,0.31,0.41,0.27,0.27,0.24,0.6,0.29,0.36,0.8,0.23,0.57,0.49
Chimezie Metu,0.04,0.07,0.02,0.04,0.03,0.04,0.04,0.39,0.67,0.18,0.44,0.3,0.31,0.51,0.17,0.27,0.17,0.39,0.29,0.68,0.88,0.2,0.62,0.32
Gary Payton II,0.04,0.06,0.05,0.05,0.13,0.01,0.03,0.22,0.39,0.33,0.34,0.78,0.31,0.41,0.46,0.37,0.83,0.11,0.19,0.14,0.56,0.56,0.42,0.95
Goga Bitadze,0.04,0.08,0.04,0.04,0.04,0.05,0.04,0.35,0.62,0.42,0.53,0.36,0.31,0.58,0.37,0.27,0.24,0.48,0.29,0.54,0.83,0.68,0.78,0.46
Davis Bertans,0.04,0.03,0.02,0.02,0.05,0.02,0.04,0.37,0.27,0.2,0.17,0.43,0.31,0.16,0.17,0.11,0.31,0.2,0.29,0.61,0.24,0.26,0.11,0.62
Daishen Nix,0.04,0.04,0.11,0.09,0.07,0.03,0.05,0.25,0.23,0.72,0.61,0.42,0.31,0.24,0.76,0.68,0.45,0.3,0.38,0.21,0.14,0.91,0.87,0.6
John Konchar,0.04,0.09,0.05,0.04,0.13,0.02,0.05,0.19,0.46,0.25,0.18,0.63,0.31,0.66,0.46,0.27,0.83,0.2,0.38,0.09,0.69,0.39,0.12,0.9
Derrick Jones Jr.,0.04,0.06,0.02,0.03,0.06,0.06,0.04,0.31,0.4,0.14,0.22,0.48,0.31,0.41,0.17,0.18,0.38,0.55,0.29,0.39,0.57,0.11,0.17,0.72
Malachi Flynn,0.04,0.03,0.06,0.04,0.04,0.02,0.05,0.27,0.25,0.44,0.32,0.35,0.31,0.16,0.56,0.27,0.24,0.2,0.38,0.27,0.18,0.7,0.37,0.43
Cody Martin,0.04,0.08,0.06,0.02,0.08,0.05,0.06,0.2,0.34,0.25,0.09,0.35,0.31,0.58,0.56,0.11,0.53,0.48,0.47,0.11,0.46,0.39,0.05,0.43
Ousmane Dieng,0.04,0.06,0.04,0.05,0.04,0.02,0.05,0.23,0.4,0.28,0.5,0.25,0.31,0.41,0.37,0.37,0.24,0.2,0.38,0.16,0.57,0.45,0.74,0.22
Austin Rivers,0.04,0.04,0.06,0.03,0.07,0.04,0.05,0.18,0.18,0.25,0.12,0.27,0.31,0.24,0.56,0.18,0.45,0.39,0.38,0.08,0.05,0.39,0.07,0.26
Justin Holiday,0.04,0.03,0.04,0.03,0.05,0.01,0.05,0.25,0.19,0.23,0.2,0.28,0.31,0.16,0.37,0.18,0.31,0.11,0.38,0.21,0.06,0.34,0.15,0.28
Chuma Okeke,0.04,0.08,0.06,0.03,0.12,0.03,0.05,0.27,0.37,0.3,0.22,0.64,0.31,0.58,0.56,0.18,0.78,0.3,0.38,0.27,0.52,0.49,0.17,0.91
MarJon Beauchamp,0.04,0.04,0.02,0.06,0.06,0.04,0.05,0.32,0.36,0.12,0.63,0.34,0.31,0.24,0.17,0.47,0.38,0.39,0.38,0.43,0.5,0.09,0.89,0.4
Keon Johnson,0.04,0.03,0.07,0.07,0.06,0.05,0.05,,0.2,0.64,0.68,0.45,0.31,0.16,0.62,0.55,0.38,0.48,0.38,,0.08,0.87,0.92,0.67
Payton Pritchard,0.04,0.03,0.04,0.06,0.05,0.02,0.05,0.31,0.25,0.3,0.59,0.41,0.31,0.16,0.37,0.47,0.31,0.2,0.38,0.39,0.18,0.49,0.84,0.57
Ziaire Williams,0.04,0.05,0.03,0.07,0.04,0.03,0.05,0.28,0.3,0.19,0.65,0.22,0.31,0.33,0.27,0.55,0.24,0.3,0.38,0.29,0.33,0.23,0.9,0.17
Rudy Gay,0.04,0.06,0.04,0.05,0.06,0.03,0.06,0.29,0.44,0.27,0.34,0.39,0.31,0.41,0.37,0.37,0.38,0.3,0.47,0.32,0.65,0.43,0.42,0.53
