Unnamed: 0.1,trad_player,trad_team,trad_season,Unnamed: 0,trad_unnamed: 0,trad_min,trad_pts,trad_fgm,trad_fga,trad_fg%,trad_3pm,trad_3pa,trad_3p%,trad_ftm,trad_fta,trad_ft%,trad_oreb,trad_dreb,trad_reb,trad_ast,trad_stl,trad_blk,trad_tov,trad_pf,trad_+/-,adv_unnamed: 0,adv_min,adv_offrtg,adv_defrtg,adv_netrtg,adv_ast%,adv_ast/to,adv_ast ratio,adv_oreb%,adv_dreb%,adv_reb%,adv_to_ratio,adv_efg%,adv_ts%,adv_usg%,adv_pace,adv_pie,adv_season,player,position_bbref,position_season,team,PG_est_%,SG_est_%,SF_est_%,PF_est_%,C_est_%,position,season,height_inches,height_inches_nba_com,wingspan_inches,height_final,wingspan_final,secondary_position,primary_position_bbref,PM_defensive_FG,coverage_area,PM_coverage_area,PM_defensive_boxouts,PM_offensive_boxouts,PM_Adv_Rebounding,PM_Trad_Rebounding,PM_speed_score,PM_loose_balls_recovered,PM_Iso_Defense,PM_matchup_difficulty,True_Shooting,Total_Shots,PM_True_Shooting,Open_3,Open_3_Attempts,PM_Open_3,PM_Guarded_3,PM_Guarded_3_Attempts,PM_TOV_Rato,Ball_Handler_PPP,Ball_Handler_Freq,PM_Ball_Handler,Iso_PPP,Iso_Freq,PM_Iso,PM_Shot_Creation,Shotclock_FG,Shotclock_Attempts,PM_Pressure_Scoring,Drive_FG,Drive_Attempts,PM_Driving_Offense,PM_Passing,CS_3P%,CS_3PA,PM_Catch_Shoot
39335,Grayson Allen,MEM,2020,214064.0,2242.0,25.0,11.0,3.0,8.0,39.0,2.0,5.0,35.0,2.0,2.0,48.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,2238.0,25.0,111.0,111.0,0.0,12.0,1.0,19.0,1.0,11.0,6.0,8.0,51.0,57.0,16.0,102.0,8.0,2020.0,Grayson Allen,SG,2020.0,MEM,3.0,86.0,11.0,0.0,0.0,SG,2018.0,75.0,77.0,79.25,75.0,79.25,,SG,0.710412147505423,2971.875,0.2026866381359962,0.7310195227765727,0.2711496746203904,0.5425582501188778,0.587850689491203,0.7776572668112798,0.3394793926247288,0.4153414368599225,57.0,0.8535425582501189,0.5290061816452687,0.7724084640989064,0.2710743801652892,0.3553719008264462,0.2921487603305784,0.2921487603305784,0.3553719008264462,0.3567522586780789,0.481859410430839,0.2301587301587301,0.4189342403628118,0.9166666666666666,0.0555555555555555,0.7013888888888888,0.2960954446854664,0.4397705544933078,0.3499043977055449,0.417304015296367,0.6626898047722343,0.5227765726681128,0.6277114967462039,0.6258134490238612,0.6995661605206074,0.8665943600867679,0.7413232104121475
39383,Greg Brown,POR,2021,240941.0,1611.0,13.0,5.0,2.0,4.0,40.0,0.0,1.0,15.0,1.0,1.0,31.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,-5.0,1605.0,13.0,90.0,112.0,-21.0,8.0,0.0,11.0,6.0,14.0,10.0,9.0,43.0,45.0,17.0,103.0,6.0,2021.0,Greg Brown,SF,2021.0,POR,0.0,0.0,5.0,86.0,9.0,SF,2021.0,0.0,79.0,0.0,79.0,84.00961847904809,,SF,0.3277390393719175,3318.3799299223992,0.7737816002084962,0.3022701291241276,0.3948169962810846,0.8433672139692469,0.6858222569715924,0.3680260581045885,0.3498295345440362,0.3120761916872038,57.96868059465186,0.3973156111545478,0.4274172530622882,0.4048410216314829,,,0.2640494883378582,0.2895455028967694,0.3466475743141463,0.6170185040396143,,,0.3238234461064065,,,0.3798532294483261,0.2990513841935472,,,0.3928982761881704,,,0.2829013558122006,0.326580338645853,,,0.3365932578609628
39389,Greg Monroe,BOS,2017,151212.0,1612.0,19.0,10.0,4.0,8.0,52.0,0.0,0.0,0.0,2.0,3.0,56.0,2.0,4.0,6.0,2.0,1.0,1.0,2.0,2.0,-2.0,1582.0,19.0,101.0,108.0,-7.0,19.0,1.0,16.0,10.0,24.0,17.0,14.0,52.0,57.0,23.0,100.0,15.0,2017.0,Greg Monroe,C,2017.0,TOT,0.0,0.0,0.0,0.0,100.0,C,2016.0,81.75,83.0,86.25,81.75,86.25,,C,0.7724056603773585,3525.46875,0.4388569604086845,0.2452830188679245,0.7783018867924528,0.8109833971902938,0.6275542784163474,0.1143867924528301,0.7205188679245284,0.8156424581005587,35.250781651585626,0.597860791826309,0.7650063856960408,0.639647190293742,0.4301724137931034,0.4810344827586207,0.4428879310344827,0.4428879310344827,0.4810344827586207,0.618933588761175,,,0.4547429312447769,0.8156424581005587,0.8631284916201117,0.827513966480447,0.9139150943396226,0.7920875420875421,0.6910774410774411,0.7668350168350169,0.5094339622641509,0.9150943396226416,0.6108490566037735,0.9068396226415094,0.1344339622641509,0.1108490566037735,0.1285377358490566
39557,Greg Monroe,BOS,2018,176396.0,666.0,2.0,3.0,2.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,670.0,2.0,133.0,64.0,69.0,17.0,0.0,12.0,58.0,0.0,28.0,0.0,58.0,58.0,42.0,88.0,-137.0,2018.0,Greg Monroe,C,2018.0,TOT,0.0,0.0,0.0,0.0,100.0,C,2016.0,81.75,83.0,86.25,81.75,86.25,,C,0.8312182741116751,3525.46875,0.3239293981481481,0.2131979695431472,0.7893401015228426,0.9749710648148148,0.0513599537037037,0.3515228426395939,0.8210659898477157,0.497301707369895,24.137209077140035,0.5500578703703703,0.0830439814814814,0.4333043981481481,0.4542372881355932,0.5008474576271187,0.4658898305084746,0.4658898305084746,0.5008474576271187,0.0379050925925925,,,0.4149943648140555,,,0.4593925613591567,0.9200507614213198,0.5899082568807339,0.4522935779816514,0.5555045871559633,0.2195431472081218,0.6421319796954315,0.3251903553299492,0.3071065989847715,0.4428934010152284,0.3616751269035533,0.4225888324873097
39767,Greg Monroe,MIL,2017,131343.0,1519.0,16.0,7.0,3.0,7.0,45.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,-1.0,1502.0,16.0,93.0,96.0,-3.0,8.0,0.0,9.0,7.0,20.0,15.0,10.0,45.0,44.0,23.0,102.0,7.0,2017.0,Greg Monroe,C,2017.0,TOT,0.0,0.0,0.0,0.0,100.0,C,2016.0,81.75,83.0,86.25,81.75,86.25,,C,0.7724056603773585,3525.46875,0.4388569604086845,0.2452830188679245,0.7783018867924528,0.5389527458492975,0.4963282247765006,0.1143867924528301,0.7205188679245284,0.8156424581005587,31.7772920227176,0.1668263090676884,0.6471902937420179,0.2869173052362708,0.4301724137931034,0.4810344827586207,0.4428879310344827,0.4428879310344827,0.4810344827586207,0.2693167305236271,,,0.4509204134184814,0.8156424581005587,0.8631284916201117,0.827513966480447,0.9139150943396226,0.7920875420875421,0.6910774410774411,0.7668350168350169,0.5094339622641509,0.9150943396226416,0.6108490566037735,0.9068396226415094,0.1344339622641509,0.1108490566037735,0.1285377358490566
40145,Greg Monroe,MIN,2021,237460.0,386.0,20.0,7.0,3.0,6.0,64.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,4.0,6.0,4.0,1.0,2.0,2.0,2.0,-0.0,356.0,20.0,110.0,114.0,-5.0,26.0,2.0,32.0,7.0,20.0,13.0,15.0,64.0,58.0,16.0,104.0,13.0,2021.0,Greg Monroe,C,2021.0,TOT,0.0,0.0,0.0,0.0,100.0,C,2016.0,81.75,83.0,86.25,81.75,86.25,,C,0.9452554744525548,3525.46875,0.4037260151717983,0.1496350364963503,0.8771289537712895,0.3518518518518518,0.7173136992414101,0.462287104622871,0.1301703163017031,0.696078431372549,30.93696304696373,0.6246095493083444,0.6932173136992414,0.6417614904060687,0.4809437386569873,0.4936479128856624,0.4841197822141561,0.4841197822141561,0.4936479128856624,0.7919455600178492,,,0.4612541023248958,,,0.4067862264721301,0.8625304136253041,0.8549222797927462,0.3264248704663212,0.7227979274611399,0.5717761557177615,0.2822384428223844,0.4993917274939172,0.9817518248175182,0.0936739659367396,0.0790754257907542,0.0900243309002433
40355,Greg Monroe,PHI,2018,180850.0,385.0,17.0,14.0,5.0,8.0,68.0,0.0,0.0,33.0,3.0,4.0,92.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,374.0,17.0,126.0,123.0,4.0,21.0,1.0,21.0,9.0,17.0,13.0,3.0,70.0,76.0,22.0,99.0,19.0,2018.0,Greg Monroe,C,2018.0,TOT,0.0,0.0,0.0,0.0,100.0,C,2016.0,81.75,83.0,86.25,81.75,86.25,,C,0.8312182741116751,3525.46875,0.3239293981481481,0.2131979695431472,0.7893401015228426,0.2058738425925926,0.3000578703703703,0.3515228426395939,0.8210659898477157,0.4404879938191604,29.75585905650964,0.9758391203703703,0.6980613425925926,0.906394675925926,0.4542372881355932,0.5008474576271187,0.4658898305084746,0.4658898305084746,0.5008474576271187,0.1004050925925925,,,0.4730282060579523,,,0.4208341946329465,0.9200507614213198,0.5899082568807339,0.4522935779816514,0.5555045871559633,0.2195431472081218,0.6421319796954315,0.3251903553299492,0.3071065989847715,0.4428934010152284,0.3616751269035533,0.4225888324873097
40859,Greg Monroe,UTA,2021,247430.0,423.0,9.0,4.0,1.0,2.0,83.0,0.0,0.0,0.0,1.0,2.0,47.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,-2.0,421.0,9.0,108.0,113.0,-6.0,11.0,0.0,22.0,23.0,26.0,23.0,0.0,83.0,77.0,15.0,97.0,17.0,2021.0,Greg Monroe,C,2021.0,TOT,0.0,0.0,0.0,0.0,100.0,C,2016.0,81.75,83.0,86.25,81.75,86.25,,C,0.9452554744525548,3525.46875,0.4037260151717983,0.1496350364963503,0.8771289537712895,0.8997099509147702,0.2347166443551985,0.462287104622871,0.1301703163017031,0.696078431372549,35.50513616882364,0.9766845158411424,0.1567380633645693,0.7716979027219991,0.4809437386569873,0.4936479128856624,0.4841197822141561,0.4841197822141561,0.4936479128856624,0.0784248103525211,,,0.4355830514959918,,,0.4000817163411977,0.8625304136253041,0.8549222797927462,0.3264248704663212,0.7227979274611399,0.5717761557177615,0.2822384428223844,0.4993917274939172,0.9817518248175182,0.0936739659367396,0.0790754257907542,0.0900243309002433
41069,Greg Monroe,WAS,2021,240792.0,3680.0,9.0,4.0,2.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,3678.0,9.0,101.0,95.0,6.0,6.0,0.0,6.0,37.0,14.0,29.0,33.0,29.0,29.0,23.0,104.0,-1.0,2021.0,Greg Monroe,C,2021.0,TOT,0.0,0.0,0.0,0.0,100.0,C,2016.0,81.75,83.0,86.25,81.75,86.25,,C,0.9452554744525548,3525.46875,0.4037260151717983,0.1496350364963503,0.8771289537712895,0.9706604194556002,0.5503123605533244,0.462287104622871,0.1301703163017031,0.696078431372549,34.785459899262285,0.1226015171798304,0.4244756804997769,0.198070058009817,0.4809437386569873,0.4936479128856624,0.4841197822141561,0.4841197822141561,0.4936479128856624,0.9726684515841142,,,0.4188988042764038,,,0.3626602238853527,0.8625304136253041,0.8549222797927462,0.3264248704663212,0.7227979274611399,0.5717761557177615,0.2822384428223844,0.4993917274939172,0.9817518248175182,0.0936739659367396,0.0790754257907542,0.0900243309002433
41279,Greg Whittington,DEN,2020,214856.0,2600.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2553.0,3.0,126.0,65.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,101.0,-6.0,2020.0,Greg Whittington,PF,2020.0,DEN,0.0,51.0,49.0,0.0,0.0,PF,2020.0,0.0,80.0,0.0,80.0,85.07303137118794,,PF,0.0023640661938534,3402.921254847517,0.6569798301486199,0.9444444444444444,0.0579196217494089,0.0005307855626326,0.0188428874734607,0.9858156028368794,0.0283687943262411,0.4467967125583992,32.1,0.0112791932059447,0.0646231422505307,0.0246151804670912,,,0.3854166453878104,0.3370798756898269,0.3759428446439946,0.0184447983014862,,,0.3678685145382519,,,0.3248791184003067,0.0165484633569739,,,0.3540554973659917,0.0472813238770685,0.2281323877068558,0.0924940898345153,0.0047281323877068,0.0543735224586288,0.1252955082742316,0.0721040189125295
41282,Greivis Vasquez,BKN,2016,104210.0,574.0,13.0,2.0,1.0,3.0,19.0,0.0,1.0,33.0,1.0,1.0,22.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,-4.0,563.0,13.0,85.0,111.0,-26.0,14.0,1.0,35.0,0.0,5.0,3.0,5.0,25.0,28.0,13.0,106.0,2.0,2016.0,Greivis Vasquez,PG,2016.0,BRK,96.0,4.0,0.0,0.0,0.0,PG,2016.0,77.0,78.0,79.0,77.0,79.0,,PG,0.3971629747391262,3041.5,0.9081551860649248,0.6065458775627012,0.1990093650627252,0.1189627870150435,0.1492478226444972,0.3440082452683569,0.3903252535018822,0.3181285127237164,43.49494777694429,0.0197941409342834,0.1076801266825019,0.041765637371338,,,0.2896973444605094,0.3401207119393361,0.309369125192069,0.0524544734758511,,,0.4125440369354813,,,0.3859592635845046,0.3462305904556523,,,0.300854468142878,,,0.4452596521401293,0.2838567233652244,,,0.3454096115103983
41387,Hamidou Diallo,OKC,2018,167138.0,2376.0,10.0,4.0,1.0,3.0,36.0,0.0,0.0,5.0,1.0,1.0,31.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-1.0,2392.0,10.0,93.0,107.0,-14.0,4.0,0.0,8.0,6.0,10.0,9.0,8.0,36.0,40.0,16.0,106.0,12.0,2018.0,Hamidou Diallo,SG,2018.0,OKC,8.0,79.0,13.0,0.0,0.0,SG,2018.0,76.25,77.0,83.5,76.25,83.5,,SG,0.1512345679012345,3183.4375,0.802450072060943,0.0606995884773662,0.9722222222222222,0.9584105414865144,0.3515544574840436,0.7150205761316872,0.7530864197530864,0.4522877576111919,48.7,0.126106650195594,0.1152975087502573,0.1234043648342598,0.218562874251497,0.3480538922155688,0.2509356287425149,0.2509356287425149,0.3480538922155688,0.3883055383981881,0.3985943775100402,0.1415662650602409,0.3343373493975903,,,0.3852421408009345,0.4022633744855967,0.4602473498233215,0.9381625441696112,0.579726148409894,0.1460905349794238,0.2592592592592592,0.1743827160493827,0.2325102880658436,0.0380658436213991,0.0504115226337448,0.0411522633744856
41405,Hamidou Diallo,OKC,2019,192803.0,1932.0,18.0,6.0,3.0,6.0,45.0,0.0,1.0,14.0,1.0,1.0,28.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1920.0,18.0,103.0,102.0,2.0,5.0,0.0,7.0,4.0,12.0,8.0,13.0,47.0,49.0,17.0,103.0,5.0,2019.0,Hamidou Diallo,SF,2019.0,OKC,4.0,28.0,65.0,3.0,0.0,SG,2018.0,76.25,77.0,83.5,76.25,83.5,,SF,0.4696969696969697,3183.4375,0.4136485580147552,0.1803030303030303,0.8348484848484848,0.5640509725016767,0.3854795439302481,0.6166666666666667,0.4954545454545455,0.0753424657534246,69.5,0.3049966465459423,0.4559020791415157,0.3427230046948357,0.3140096618357488,0.3852657004830918,0.3318236714975845,0.3318236714975845,0.3852657004830918,0.8985580147551978,0.0670731707317073,0.2052845528455284,0.1016260162601626,0.0753424657534246,0.1198630136986301,0.086472602739726,0.3924242424242424,0.6674937965260546,0.8895781637717122,0.723014888337469,0.3212121212121212,0.6060606060606061,0.3924242424242424,0.1909090909090909,0.2045454545454545,0.2,0.2034090909090909
41423,Hamidou Diallo,OKC,2020,208263.0,2194.0,24.0,12.0,4.0,9.0,49.0,0.0,1.0,19.0,3.0,4.0,55.0,1.0,4.0,5.0,2.0,1.0,0.0,2.0,3.0,-3.0,2201.0,24.0,99.0,109.0,-10.0,17.0,1.0,16.0,4.0,15.0,10.0,11.0,51.0,53.0,22.0,103.0,10.0,2020.0,Hamidou Diallo,SG-SF,2020.0,TOT,11.0,38.0,48.0,3.0,0.0,SG,2018.0,76.25,77.0,83.5,76.25,83.5,SF,SG,0.2400662251655629,3183.4375,0.8681645268663813,0.0927152317880794,0.9172185430463576,0.9598193057536852,0.8931288635282929,0.6026490066225165,0.48841059602649,0.8214285714285714,42.469119445133934,0.6277936281502615,0.6049690917736567,0.6220874940561103,0.699017199017199,0.414004914004914,0.6277641277641277,0.6277641277641277,0.414004914004914,0.769733713742273,0.2551020408163265,0.2981859410430839,0.2658730158730158,0.4068627450980392,0.6552287581699346,0.468954248366013,0.7466887417218543,0.5118110236220472,0.931758530183727,0.6167979002624672,0.4354304635761589,0.8129139072847682,0.5298013245033113,0.4403973509933774,0.4321192052980132,0.2582781456953642,0.388658940397351
41765,Harry Giles,POR,2020,213662.0,2422.0,9.0,3.0,1.0,3.0,35.0,0.0,1.0,14.0,0.0,1.0,24.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,-2.0,2439.0,9.0,103.0,106.0,-3.0,12.0,0.0,16.0,7.0,26.0,17.0,11.0,39.0,47.0,16.0,106.0,11.0,2020.0,Harry Giles,C,2020.0,POR,0.0,0.0,0.0,0.0,100.0,PF,2018.0,81.25,,87.25,81.25,87.25,,C,0.3662226619027363,3544.53125,0.3410397975615367,0.2762681331373097,0.3536043656194775,0.7458017023234415,0.3334483551874856,0.364940080399368,0.3898975550423484,0.4801232204258914,36.75007808844583,0.1650563607085346,0.2361398665746492,0.1828272371750632,,,0.4188571774281158,0.4326451891734265,0.4768199368105339,0.4034966643662296,,,0.4813031034476737,,,0.4091552368347282,0.426380510891526,,,0.5006287836294424,,,0.4460972498308093,0.4516876428443532,,,0.3092269691797057
41810,Hassan Whiteside,MIA,2017,143589.0,2072.0,25.0,14.0,6.0,11.0,53.0,0.0,0.0,4.0,2.0,3.0,55.0,3.0,8.0,11.0,1.0,1.0,2.0,2.0,2.0,-1.0,2065.0,25.0,101.0,106.0,-5.0,7.0,0.0,7.0,12.0,31.0,21.0,12.0,53.0,56.0,23.0,99.0,17.0,2017.0,Hassan Whiteside,C,2017.0,MIA,0.0,0.0,0.0,0.0,100.0,C,2016.0,82.5,84.0,91.0,82.5,91.0,,C,0.2158018867924528,3753.75,0.8947956577266922,0.1403301886792453,0.8714622641509434,0.9426883780332056,0.9388569604086844,0.0908018867924528,0.3172169811320754,0.2039106145251396,30.4,0.4934546615581098,0.9149106002554278,0.5988186462324393,0.4301724137931034,0.4810344827586207,0.4428879310344827,0.4428879310344827,0.4810344827586207,0.4556194125159642,,,0.4672867399934801,0.2039106145251396,0.4832402234636871,0.2737430167597765,0.8172169811320755,0.6607744107744108,0.9351851851851852,0.7293771043771043,0.4209905660377358,0.7158018867924528,0.494693396226415,0.5908018867924528,0.482311320754717,0.3101415094339622,0.4392688679245283
41915,Haywood Highsmith,PHI,2018,176630.0,1276.0,8.0,2.0,1.0,2.0,33.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,1278.0,8.0,100.0,125.0,-25.0,24.0,0.0,27.0,0.0,15.0,7.0,5.0,38.0,35.0,11.0,103.0,9.0,2018.0,Haywood Highsmith,SF,2018.0,PHI,0.0,0.0,59.0,41.0,0.0,SF,2018.0,0.0,79.0,0.0,79.0,84.00961847904809,,SF,0.0165165165165165,3318.3799299223992,0.584277238403452,0.0105105105105105,0.9984984984984984,0.4815264293419633,0.0806364617044228,0.9684684684684683,0.018018018018018,0.3844202463442132,30.1,0.0689050701186623,0.0316882416396979,0.0596008629989212,0.2668845315904139,0.3420479302832244,0.2856753812636165,0.2856753812636165,0.3420479302832244,0.1081445523193096,,,0.331523032008591,,,0.3537311192493192,0.015015015015015,,,0.347563285404547,0.996996996996997,0.1231231231231231,0.7785285285285284,0.1126126126126126,0.045045045045045,0.0465465465465465,0.0454204204204204
42110,Henry Ellenson,TOR,2020,216424.0,3062.0,19.0,8.0,2.0,7.0,32.0,1.0,4.0,22.0,2.0,2.0,38.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,4.0,4.0,2977.0,19.0,99.0,87.0,12.0,22.0,0.0,24.0,5.0,22.0,13.0,0.0,40.0,47.0,17.0,105.0,14.0,2020.0,Henry Ellenson,PF,2020.0,TOR,0.0,0.0,0.0,69.0,31.0,PF,2016.0,82.0,83.0,86.25,82.0,86.25,,PF,0.6335697399527187,3536.25,0.916135881104034,0.9444444444444444,0.0579196217494089,0.8815021231422505,0.8524416135881104,0.9515366430260048,0.0283687943262411,0.327598511614127,29.4,0.3914543524416136,0.6717091295116773,0.4615180467091295,0.397459165154265,0.4736842105263157,0.4165154264972777,0.4165154264972777,0.4736842105263157,0.0184447983014862,,,0.3412741088846305,,,0.4166298385795529,0.9278959810874704,0.9441056910569106,0.8221544715447154,0.9136178861788616,0.0472813238770685,0.0189125295508274,0.0401891252955082,0.8699763593380615,0.0921985815602836,0.8085106382978723,0.2712765957446808
42134,Herbert Jones,NOP,2022,265673.0,1930.0,29.0,10.0,4.0,8.0,50.0,1.0,2.0,31.0,2.0,2.0,50.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1964.0,29.0,117.0,113.0,4.0,11.0,1.0,21.0,5.0,9.0,7.0,10.0,56.0,59.0,14.0,99.0,7.0,2022.0,Herbert Jones,SF,2022.0,NOP,0.0,18.0,64.0,18.0,1.0,PF,2021.0,78.0,79.0,84.25,78.0,84.25,,SF,0.7724867724867724,3285.75,0.5575642245480494,0.2678586155640768,0.3552864448373892,0.390104662226451,0.6165556612749762,0.5925925925925926,0.3901305341348384,0.3263489193667342,54.16277559274349,0.7764034253092293,0.6279733587059942,0.7392959086584205,0.425,0.428125,0.42578125,0.42578125,0.428125,0.7078972407231209,,,0.4265505888349661,,,0.3667311013219883,0.3174603174603174,,,0.4624157463139671,0.365079365079365,0.671957671957672,0.4417989417989417,0.4894179894179894,0.2804232804232804,0.6031746031746031,0.361111111111111
42200,Ian Clark,NOP,2017,143225.0,2051.0,20.0,7.0,3.0,7.0,41.0,1.0,3.0,25.0,1.0,1.0,28.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2034.0,20.0,106.0,106.0,0.0,11.0,1.0,17.0,1.0,7.0,4.0,8.0,47.0,49.0,17.0,101.0,5.0,2017.0,Ian Clark,SG,2017.0,NOP,52.0,48.0,1.0,0.0,0.0,SG,2016.0,0.0,75.0,0.0,75.0,79.75596691048868,,SG,0.4712765957446808,2990.8487591433254,0.2622311827956989,0.9053191489361702,0.1117021276595744,0.228763440860215,0.3977150537634408,0.5691489361702128,0.5531914893617021,0.0220820189274447,52.5,0.4452956989247312,0.4622311827956989,0.4495295698924731,0.2371294851794071,0.3322932917316692,0.2609204368174727,0.2609204368174727,0.3322932917316692,0.3384408602150537,0.9576470588235294,0.5294117647058824,0.8505882352941176,0.0220820189274447,0.0504731861198738,0.029179810725552,0.4127659574468085,0.8794788273615635,0.3265472312703583,0.7412459283387621,0.9659574468085106,0.5404255319148936,0.8595744680851063,0.4617021276595744,0.2468085106382978,0.3659574468085106,0.276595744680851
42254,Ian Mahinmi,WAS,2019,194807.0,2089.0,21.0,7.0,3.0,6.0,48.0,0.0,1.0,8.0,2.0,3.0,45.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,-2.0,2105.0,21.0,108.0,115.0,-7.0,8.0,0.0,14.0,9.0,19.0,14.0,14.0,49.0,55.0,15.0,102.0,7.0,2019.0,Ian Mahinmi,C,2019.0,WAS,0.0,0.0,0.0,0.0,100.0,C,2016.0,0.0,83.0,0.0,83.0,88.26327004760748,,C,0.3246013667425968,3662.9257069757114,0.7529684332464524,0.4726651480637813,0.5569476082004556,0.4836374167390674,0.6222125687807704,0.643507972665148,0.734624145785877,0.5367295679762957,61.6,0.478858963220388,0.6448016217781639,0.520344627859832,0.4368686868686868,0.468013468013468,0.4446548821548821,0.4446548821548821,0.468013468013468,0.7038806834636548,,,0.4210413011265302,,,0.369827924092553,0.5820045558086561,0.449486301369863,0.6720890410958904,0.5051369863013698,0.55125284738041,0.6104783599088838,0.5660592255125284,0.2904328018223234,0.3610478359908883,0.4624145785876993,0.3863895216400911
42266,Ignas Brazdeikis,NYK,2019,189064.0,2917.0,6.0,2.0,1.0,2.0,23.0,0.0,1.0,2.0,0.0,1.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2913.0,6.0,98.0,106.0,-8.0,18.0,0.0,13.0,2.0,5.0,3.0,5.0,23.0,27.0,20.0,93.0,-11.0,2019.0,Ignas Brazdeikis,SF,2019.0,NYK,0.0,0.0,92.0,8.0,0.0,SF,2019.0,77.75,78.0,81.25,77.75,81.25,,SF,0.0621212121212121,3158.59375,0.352280348759222,0.0075757575757575,0.1984848484848485,0.0197853789403085,0.0585177733065057,0.2939393939393939,0.0318181818181818,0.4174794083833774,15.8,0.0504694835680751,0.0685781354795439,0.0549966465459423,0.3140096618357488,0.3852657004830918,0.3318236714975845,0.3318236714975845,0.3852657004830918,0.1364855801475519,,,0.4245158094405897,,,0.3041821847479822,0.987878787878788,,,0.4018169343508317,0.7318181818181818,0.2636363636363636,0.6147727272727272,0.990909090909091,0.0545454545454545,0.1515151515151515,0.0787878787878788
42284,Ignas Brazdeikis,NYK,2020,204988.0,1570.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1510.0,2.0,70.0,100.0,-30.0,25.0,0.0,12.0,12.0,25.0,18.0,12.0,0.0,13.0,16.0,108.0,56.0,2020.0,Ignas Brazdeikis,SF,2020.0,TOT,0.0,0.0,20.0,81.0,0.0,SF,2019.0,77.75,78.0,81.25,77.75,81.25,,SF,0.1158940397350993,3158.59375,0.25453216374269,0.3923841059602649,0.6175496688741722,0.979093567251462,0.0365497076023391,0.8642384105960265,0.2036423841059602,0.3219052076630043,42.50683606642393,0.0931286549707602,0.0374269005847953,0.079203216374269,0.2886977886977886,0.414004914004914,0.32002457002457,0.32002457002457,0.414004914004914,0.8137426900584795,0.0361990950226244,0.3574660633484163,0.1165158371040724,,,0.3860732955347738,0.5894039735099338,0.9173228346456692,0.1929133858267716,0.7362204724409449,0.75,0.6456953642384106,0.7239238410596026,0.2549668874172185,0.8973509933774835,0.3807947019867549,0.7682119205298013
42356,Ignas Brazdeikis,ORL,2020,224123.0,1221.0,29.0,11.0,4.0,10.0,43.0,1.0,3.0,50.0,1.0,2.0,41.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,3.0,-3.0,1223.0,29.0,110.0,115.0,-5.0,10.0,1.0,14.0,4.0,13.0,8.0,9.0,50.0,52.0,17.0,102.0,6.0,2020.0,Ignas Brazdeikis,SF,2020.0,TOT,0.0,0.0,20.0,81.0,0.0,SF,2019.0,77.75,78.0,81.25,77.75,81.25,,SF,0.1158940397350993,3158.59375,0.25453216374269,0.3923841059602649,0.6175496688741722,0.4830409356725146,0.82953216374269,0.8642384105960265,0.2036423841059602,0.2757407779674694,34.55778980336917,0.6369883040935672,0.8470760233918129,0.6895102339181286,0.2886977886977886,0.414004914004914,0.32002457002457,0.32002457002457,0.414004914004914,0.5014619883040936,0.0361990950226244,0.3574660633484163,0.1165158371040724,,,0.3816439753188383,0.5894039735099338,0.9173228346456692,0.1929133858267716,0.7362204724409449,0.75,0.6456953642384106,0.7239238410596026,0.2549668874172185,0.8973509933774835,0.3807947019867549,0.7682119205298013
